fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_estado,timestamp_motivo,viaje_id_estado,viaje_id_motivo,order_id_estado,order_id_motivo,camion_id_estado,camion_id_motivo,producto_id_estado,producto_id_motivo,temperatura_cabina_c_estado,temperatura_cabina_c_motivo,temp_unit_estado,temp_unit_motivo,humedad_cabina_pct_estado,humedad_cabina_pct_motivo,desviacion_termica_flag_estado,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_estado,desviacion_proximos_60min_flag_motivo,cantidad_problemas,en_cuarentena,severidad_maxima,columnas_con_problemas,motivos_fila,zona_horaria_origen,version_diagnostico,sha256_bronze
10714,2026-08-19 19:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.36,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
10945,2026-08-19 10:13:00,VIA-00457,ORD-2026-01549,CAM-23,PROD-020,-999.0,C,36.9,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11002,2026-08-24 07:51:00,VIA-00459,ORD-2026-07455,CAM-09,PROD-012,20.06,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11158,2026-08-25 03:25:00,VIA-00465,ORD-2026-03454,CAM-04,PROD-002,-999.0,C,49.5,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11185,2026-08-15 09:38:00,VIA-00467,ORD-2026-07428,CAM-26,PROD-053,4.62,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11242,2026-08-19 02:23:00,VIA-00469,ORD-2026-01442,CAM-27,PROD-057,19.77,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11257,2026-08-30 03:12:00,VIA-00470,ORD-2026-00187,CAM-11,PROD-035,-999.0,C,75.7,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11359,2026-08-10 04:36:00,VIA-00474,ORD-2026-05908,CAM-22,PROD-060,-999.0,C,54.3,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11375,2026-08-10 12:36:00,VIA-00474,ORD-2026-05908,CAM-22,PROD-060,-17.16,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11385,2026-08-27 19:42:00,VIA-00475,ORD-2026-01792,CAM-03,PROD-016,18.45,C,52.8,0,0,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Misma clave con datos diferentes | timestamp: revisar ambas lecturas | viaje_id: Misma clave con datos diferentes | viaje_id: revisar ambas lecturas | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11387,2026-08-27 20:42:00,VIA-00475,ORD-2026-01792,CAM-03,PROD-016,,C,43.1,0,0,OK,,OK,,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,2,True,CRITICO,producto_id|temperatura_cabina_c,producto_id: Sin correspondencia en Productos Silver de cobertura parcial | temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11464,2026-08-03 20:26:00,VIA-00478,ORD-2026-00466,CAM-26,PROD-013,4.58,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11594,2026-08-11 00:02:00,VIA-00484,ORD-2026-04669,CAM-24,PROD-041,-999.0,C,80.7,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11739,2026-08-13 11:24:00,VIA-00490,ORD-2026-02807, cam-22 ,PROD-052,3.26,C,81.1,0,0,OK,,OK,,OK,,CRITICO,Formato esperado: CAM-\d{2},OK,,OK,,OK,,OK,,OK,,OK,,1,True,CRITICO,camion_id,camion_id: Formato esperado: CAM-\d{2},America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11771,2026-08-21 16:06:00,VIA-00491,ORD-2026-01986, cam-25 ,PROD-048,20.54,C,43.1,0,0,OK,,OK,,OK,,CRITICO,Formato esperado: CAM-\d{2},OK,,OK,,OK,,OK,,OK,,OK,,1,True,CRITICO,camion_id,camion_id: Formato esperado: CAM-\d{2},America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11804,2026-08-02 18:49:00,VIA-00492,ORD-2026-01737,CAM-20,PROD-023,2.32,C,,0,0,OK,,OK,,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,2,True,CRITICO,camion_id|humedad_cabina_pct,camion_id: Sin correspondencia en Flota Silver de cobertura parcial | humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11822,2026-08-01 15:05:00,VIA-00493,ORD-2026-00167,CAM-25,PROD-008,,C,71.6,0,0,OK,,OK,,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,2,True,CRITICO,producto_id|temperatura_cabina_c,producto_id: Sin correspondencia en Productos Silver de cobertura parcial | temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
11926,2026-08-16 15:25:00,VIA-00497,ORD-2026-02619,CAM-03,PROD-033,,C,57.7,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12053,2026-08-28 22:41:00,VIA-00503,ORD-2026-01320,CAM-20,PROD-043,-999.0,C,59.1,0,0,OK,,OK,,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,2,True,CRITICO,camion_id|temperatura_cabina_c,camion_id: Sin correspondencia en Flota Silver de cobertura parcial | temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12097,2026-08-11 07:38:00,VIA-00505,ORD-2026-02549,CAM-23,PROD-029,-999.0,C,45.0,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12198,2026-08-11 11:33:00,VIA-00509,ORD-2026-05559,CAM-27,PROD-030,-999.0,C,47.4,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12450,2026-08-24 08:40:00,VIA-00519,ORD-2026-03330,CAM-26,PROD-003,19.63,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12522,2026-08-16 00:21:00,VIA-00522,ORD-2026-06048, cam-08 ,PROD-045,4.99,C,83.1,0,0,OK,,OK,,OK,,CRITICO,Formato esperado: CAM-\d{2},OK,,OK,,OK,,OK,,OK,,OK,,1,True,CRITICO,camion_id,camion_id: Formato esperado: CAM-\d{2},America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12678,2026-08-05 13:15:00,VIA-00529,ORD-2026-05310,CAM-09,PROD-028,,C,47.0,0,0,OK,,OK,,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,2,True,CRITICO,producto_id|temperatura_cabina_c,producto_id: Sin correspondencia en Productos Silver de cobertura parcial | temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12695,2026-08-05 21:45:00,VIA-00529,ORD-2026-05310,CAM-09,PROD-028,-999.0,C,56.9,0,0,OK,,OK,,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,2,True,CRITICO,producto_id|temperatura_cabina_c,producto_id: Sin correspondencia en Productos Silver de cobertura parcial | temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12757,2026-08-30 22:23:00,VIA-00532,ORD-2026-04733,CAM-23,PROD-019,,C,56.2,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12771,2026-08-09 21:15:00,VIA-00533,ORD-2026-06751,CAM-11,PROD-017,,C,49.3,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12774,2026-08-09 22:45:00,VIA-00533,ORD-2026-06751,CAM-11,PROD-017,-999.0,C,50.6,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12917,2026-08-07 19:52:00,VIA-00539,ORD-2026-01406,CAM-12,PROD-041,-999.0,C,75.7,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
12964,2026-08-12 13:22:00,VIA-00541,ORD-2026-07125,CAM-04,PROD-055,21.72,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13016,2026-08-28 23:01:00,VIA-00543,ORD-2026-03706,CAM-24,PROD-031,20.24,C,46.3,0,0,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Misma clave con datos diferentes | timestamp: revisar ambas lecturas | viaje_id: Misma clave con datos diferentes | viaje_id: revisar ambas lecturas | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13029,2026-02-31 09:15:00,VIA-00543,ORD-2026-03706,CAM-24,PROD-031,16.59,C,46.4,0,0,CRITICO,Formato o fecha de calendario inválidos,OK,,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|producto_id,timestamp: Formato o fecha de calendario inválidos | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13055,2026-08-13 04:23:00,VIA-00544,ORD-2026-02077,CAM-08,PROD-019,19.81,C,-52.1,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Humedad fuera de 0 a 100 %,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Humedad fuera de 0 a 100 %,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13112,2026-08-01 20:37:00,VIA-00547,ORD-2026-04094,CAM-30,PROD-028,-999.0,C,51.1,0,0,OK,,OK,,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,3,True,CRITICO,camion_id|producto_id|temperatura_cabina_c,camion_id: Sin correspondencia en Flota Silver de cobertura parcial | producto_id: Sin correspondencia en Productos Silver de cobertura parcial | temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13130,2026-08-02 19:39:00,VIA-00548,ORD-2026-02360,CAM-02,PROD-021,3.95,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13192,2026-08-04 22:41:00,VIA-00550,ORD-2026-07205,CAM-01,PROD-043,-999.0,C,65.8,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13298,2026-08-02 02:54:00,VIA-00555,ORD-2026-05267,CAM-20,PROD-021,,C,82.8,0,0,OK,,OK,,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,OK,,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,2,True,CRITICO,camion_id|temperatura_cabina_c,camion_id: Sin correspondencia en Flota Silver de cobertura parcial | temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13440,2026-08-16 11:48:00,VIA-00560,ORD-2026-04169,CAM-12,PROD-046,-999.0,C,40.8,0,0,OK,,OK,,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,2,True,CRITICO,producto_id|temperatura_cabina_c,producto_id: Sin correspondencia en Productos Silver de cobertura parcial | temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13586,2026-08-21 17:53:00,VIA-00567,ORD-2026-04493,CAM-08,PROD-052,,C,77.7,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13692,2026-08-17 00:14:00,VIA-00571,ORD-2026-01188,CAM-19,PROD-049,-999.0,C,82.6,1,1,OK,,OK,,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,2,True,CRITICO,producto_id|temperatura_cabina_c,producto_id: Sin correspondencia en Productos Silver de cobertura parcial | temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13803,2026-08-23 05:49:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,19.23,C,,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,1,True,CRITICO,humedad_cabina_pct,humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13824,2026-08-23 16:19:00,VIA-00576,ORD-2026-05478,CAM-16,PROD-020,-999.0,C,42.5,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
13903,2026-08-19 12:11:00,VIA-00580,ORD-2026-05580,CAM-20,PROD-013,4.65,C,,0,0,OK,,OK,,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,2,True,CRITICO,camion_id|humedad_cabina_pct,camion_id: Sin correspondencia en Flota Silver de cobertura parcial | humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
14008,2026-08-12 14:02:00,VIA-00584,ORD-2026-04073,CAM-02,PROD-001,,C,79.1,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
14105,2026-08-31 00:54:00,VIA-00588,ORD-2026-00674,CAM-26,PROD-027,-999.0,C,74.3,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,-999 es centinela: no es una temperatura,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: -999 es centinela: no es una temperatura,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
14165,2026-02-31 09:15:00,VIA-00591,ORD-2026-05366,CAM-08,PROD-051,-17.62,C,56.1,0,0,CRITICO,Formato o fecha de calendario inválidos,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,1,True,CRITICO,timestamp,timestamp: Formato o fecha de calendario inválidos,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
14308,2026-08-02 08:45:00,VIA-00597,ORD-2026-03700,CAM-20,PROD-002,16.95,C,-52.3,0,0,OK,,OK,,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,OK,,OK,,OK,,CRITICO,Humedad fuera de 0 a 100 %,OK,,OK,,2,True,CRITICO,camion_id|humedad_cabina_pct,camion_id: Sin correspondencia en Flota Silver de cobertura parcial | humedad_cabina_pct: Humedad fuera de 0 a 100 %,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
14376,2026-08-25 23:01:00,VIA-00599,ORD-2026-04996,CAM-08,PROD-030,,C,47.3,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
14414,2026-02-31 09:15:00,VIA-00601,ORD-2026-00100,CAM-26,PROD-049,9.13,C,86.3,1,1,CRITICO,Formato o fecha de calendario inválidos,OK,,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|producto_id,timestamp: Formato o fecha de calendario inválidos | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
14488,2026-08-07 04:28:00,VIA-00604,ORD-2026-03327,CAM-24,PROD-049,4.11,C,,0,0,OK,,OK,,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,2,True,CRITICO,producto_id|humedad_cabina_pct,producto_id: Sin correspondencia en Productos Silver de cobertura parcial | humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
14718,2026-08-18 07:00:00,VIA-00614,ORD-2026-03723,CAM-08,PROD-030,,C,46.8,0,0,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,1,True,CRITICO,temperatura_cabina_c,temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
