fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,en_cuarentena,temperatura_c_preparada,tratamiento_temperatura,tipo_duplicado,decision_duplicado,fila_canonica,justificacion_duplicado,camion_id_preparado,en_cuarentena_inicial,columnas_problema_iniciales,motivos_finales,en_cuarentena_final,tratamientos_aplicados,version_tratamiento
4663,2026-08-24 02:43:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-17.43,C,69.8,0,0,,False,-17.43,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4664,2026-08-24 03:13:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-18.78,C,72.8,0,0,,False,-18.78,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4665,2026-08-24 03:43:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-18.16,C,75.7,0,0,,False,-18.16,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4666,2026-08-24 04:13:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-17.84,C,64.2,0,0,,False,-17.84,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4667,2026-08-24 04:43:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-17.71,C,76.5,0,0,,False,-17.71,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4668,2026-08-24 05:13:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-17.85,C,65.0,0,0,,False,-17.85,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4669,2026-08-24 05:43:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-17.51,C,76.9,0,0,,False,-17.51,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4670,2026-08-24 06:13:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-16.86,C,71.0,0,0,,False,-16.86,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4671,2026-08-24 06:43:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-18.95,C,63.8,0,0,,False,-18.95,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4672,2026-08-24 07:13:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-17.4,C,74.7,0,0,,False,-17.4,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4673,2026-08-24 07:43:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-18.45,C,66.0,0,0,,False,-18.45,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4674,2026-08-24 08:13:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,,C,84.2,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
4675,2026-08-24 08:43:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-19.34,C,75.3,0,0,,False,-19.34,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4676,2026-08-24 09:13:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-18.03,C,55.5,0,0,,False,-18.03,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4677,2026-08-24 09:43:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-18.21,C,74.3,0,0,,False,-18.21,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4678,2026-08-24 10:13:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-16.81,C,62.8,0,0,,False,-16.81,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4679,2026-08-24 10:43:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-17.05,C,68.0,0,0,,False,-17.05,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4680,2026-08-24 11:13:00,VIA-00195,ORD-2026-01977,CAM-26,PROD-011,-18.24,C,73.0,0,0,,False,-18.24,C_ORIGINAL,,,,,CAM-26,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4681,2026-08-15 02:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.05,C,78.7,0,0,,False,3.05,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4682,2026-08-15 02:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.74,C,73.8,0,0,,False,3.74,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4683,2026-08-15 03:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.57,C,72.4,0,0,,False,3.57,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4684,2026-08-15 03:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.99,C,87.1,0,0,,False,3.99,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4685,2026-08-15 04:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,4.83,C,77.0,0,0,,False,4.83,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4686,2026-08-15 04:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,5.17,C,87.1,0,1,,False,5.17,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4687,2026-08-15 05:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,4.96,C,85.6,0,1,,False,4.96,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4688,2026-08-15 05:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,8.94,C,74.2,1,1,,False,8.94,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4689,2026-08-15 06:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,10.79,C,70.7,1,1,,False,10.79,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4690,2026-08-15 06:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,8.68,C,77.4,1,1,,False,8.68,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4691,2026-08-15 07:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,11.35,C,70.6,1,1,,False,11.35,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4692,2026-08-15 07:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,9.71,C,84.9,1,0,,False,9.71,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4693,2026-08-15 08:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,4.65,C,82.7,0,0,,False,4.65,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4694,2026-08-15 08:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,5.25,C,90.1,0,0,,False,5.25,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4695,2026-08-15 09:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.73,C,73.3,0,0,,False,3.73,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4696,2026-08-15 09:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.33,C,79.7,0,0,,False,3.33,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4697,2026-08-15 10:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.12,C,71.2,0,0,,False,3.12,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4698,2026-08-15 10:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.31,C,81.2,0,0,,False,3.31,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4699,2026-08-15 11:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,4.41,C,77.5,0,0,,False,4.41,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4700,2026-08-15 11:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.72,C,81.3,0,0,,False,3.72,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4701,2026-08-15 12:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,4.79,C,82.8,0,0,,False,4.79,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4702,2026-08-15 12:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,4.64,C,71.1,0,0,,False,4.64,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4703,2026-08-15 13:22:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.39,C,70.2,0,0,,False,3.39,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4704,2026-08-15 13:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.79,C,67.8,0,0,,False,3.79,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4705,2026-08-19 14:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,18.48,C,49.3,0,0,,False,18.48,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4706,2026-08-19 14:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,18.45,C,35.4,0,0,,False,18.45,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4707,2026-08-19 15:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,23.78,C,54.1,0,0,,False,23.78,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4708,2026-08-19 15:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,18.98,C,46.5,0,0,,False,18.98,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4709,2026-08-19 16:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.53,C,35.0,0,0,,False,19.53,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4710,2026-08-19 16:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.52,C,41.0,0,0,,False,20.52,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4711,2026-08-19 17:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.62,C,36.4,0,0,,False,20.62,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4712,2026-08-19 17:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,18.42,C,43.3,0,0,,False,18.42,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4713,2026-08-19 18:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,17.99,C,55.7,0,0,,False,17.99,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4714,2026-08-19 18:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.87,C,48.1,0,0,,False,19.87,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4715,2026-08-19 19:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.46,C,49.8,0,0,,False,19.46,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4716,2026-08-19 19:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.94,C,29.9,0,0,,False,19.94,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4717,2026-08-19 20:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.43,C,45.6,0,0,,False,20.43,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4718,2026-08-19 20:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.19,C,37.2,0,0,,False,20.19,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4719,2026-08-19 21:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,21.8,C,52.6,0,0,,False,21.8,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4720,2026-08-19 21:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,15.39,C,44.7,0,0,,False,15.39,C_ORIGINAL,IDENTICO,CANONICA,4720,Las diez columnas originales son idénticas,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4721,2026-08-19 22:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.32,C,48.9,0,0,,False,20.32,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4722,2026-08-19 22:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,17.41,C,44.9,0,0,,False,17.41,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4723,2026-08-19 23:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,22.14,C,59.3,0,0,,False,22.14,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4724,2026-08-19 23:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.5,C,53.6,0,0,,False,20.5,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4725,2026-08-20 00:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,21.37,C,55.8,0,0,,False,21.37,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4726,2026-08-20 00:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.31,C,53.1,0,0,,False,19.31,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4727,2026-08-20 01:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.51,C,52.2,0,0,,False,19.51,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4728,2026-08-20 01:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,21.32,C,45.6,0,0,,False,21.32,C_ORIGINAL,,,,,CAM-19,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4729,2026-08-22 19:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-19.09,C,77.5,0,0,,False,-19.09,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4730,2026-08-22 20:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-19.88,C,69.6,0,0,,False,-19.88,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4731,2026-08-22 20:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.18,C,75.9,0,0,,False,-18.18,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4732,2026-08-22 21:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.9,C,75.7,0,0,,False,-18.9,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4733,2026-08-22 21:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.12,C,71.6,0,0,,False,-18.12,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4734,2026-08-22 22:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.31,C,74.1,0,0,,False,-17.31,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4735,2026-08-22 22:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.27,C,73.8,0,0,,False,-17.27,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4736,2026-08-22 23:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.63,C,65.7,0,0,,False,-18.63,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4737,2026-08-22 23:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.51,C,82.2,0,0,,False,-18.51,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4738,2026-08-23 00:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.53,C,60.6,0,0,,False,-17.53,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4739,2026-08-23 00:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.76,C,70.8,0,0,,False,-17.76,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4740,2026-08-23 01:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.8,C,71.3,0,0,,False,-17.8,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4741,2026-08-23 01:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.24,C,54.9,0,0,,False,-17.24,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4742,2026-08-23 02:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.72,C,60.8,0,0,,False,-17.72,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4743,2026-08-23 02:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.74,C,65.5,0,0,,False,-17.74,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4744,2026-08-23 03:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.36,C,59.3,0,0,,False,-18.36,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4745,2026-08-23 03:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.25,C,60.1,0,1,,False,-17.25,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4746,2026-08-23 04:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.54,C,69.9,0,1,,False,-18.54,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4747,2026-08-23 04:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-20.25,C,74.8,1,0,,False,-20.25,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4748,2026-08-23 05:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.98,C,87.8,0,0,,False,-17.98,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4749,2026-08-23 05:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-19.04,C,77.1,0,0,,False,-19.04,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4750,2026-08-23 06:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-19.32,C,60.6,0,0,,False,-19.32,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4751,2026-08-23 06:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.14,C,76.7,0,0,,False,-18.14,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4752,2026-08-23 07:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.6,C,75.8,0,0,,False,-18.6,C_ORIGINAL,,,,,CAM-08,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4753,2026-08-26 12:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,17.31,C,48.1,0,0,,False,17.31,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4754,2026-08-26 13:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,19.84,C,57.9,0,0,,False,19.84,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4755,2026-08-26 13:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,19.13,C,48.9,0,0,,False,19.13,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4756,2026-08-26 14:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,20.65,C,48.7,0,0,,False,20.65,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4757,2026-08-26 14:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,19.82,C,45.5,0,0,,False,19.82,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4758,2026-08-26 15:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,19.71,C,65.2,0,0,,False,19.71,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4759,2026-08-26 15:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,21.15,C,45.5,0,0,,False,21.15,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4760,2026-08-26 16:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,21.48,C,46.2,0,0,,False,21.48,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4761,2026-08-26 16:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,18.2,C,45.0,0,0,,False,18.2,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4762,2026-08-26 17:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,20.13,C,52.6,0,0,,False,20.13,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4763,2026-08-26 17:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,21.96,C,39.7,0,0,,False,21.96,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4764,2026-08-26 18:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,20.23,C,45.0,0,0,,False,20.23,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4765,2026-08-26 18:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,19.78,C,54.2,0,0,,False,19.78,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4766,2026-08-26 19:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,21.6,C,38.4,0,0,,False,21.6,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4767,2026-08-26 19:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,18.35,C,51.1,0,0,,False,18.35,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4768,2026-02-31 09:15:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,16.79,C,42.4,0,0,timestamp,True,16.79,C_ORIGINAL,,,,,CAM-28,True,timestamp,timestamp:FECHA_INVALIDA,True,,GIAD-M3-S4-IOT-tratamiento-v3
4769,2026-08-26 20:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,20.42,C,44.8,0,0,,False,20.42,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4770,2026-08-26 21:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,17.09,C,38.3,0,0,,False,17.09,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4771,2026-08-26 21:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,18.44,C,56.1,0,0,,False,18.44,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4772,2026-08-26 22:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,20.42,C,50.7,0,0,,False,20.42,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4773,2026-08-26 22:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,21.34,C,49.1,0,0,,False,21.34,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4774,2026-08-26 23:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,22.21,C,51.5,0,0,,False,22.21,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4775,2026-08-26 23:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,18.51,C,33.8,0,0,,False,18.51,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4776,2026-08-27 00:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,22.72,C,42.3,0,0,,False,22.72,C_ORIGINAL,,,,,CAM-28,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4777,2026-08-09 08:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,17.59,C,51.8,0,0,,False,17.59,C_ORIGINAL,,,,,CAM-04,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
4778,2026-08-09 08:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,24.03,C,46.8,0,0,,False,24.03,C_ORIGINAL,,,,,CAM-04,False,,,False,,GIAD-M3-S4-IOT-tratamiento-v3
