timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag
2026-08-15 13:52:00,VIA-00196,ORD-2026-04174,CAM-19,PROD-044,3.79,C,67.8,0,0
2026-08-19 14:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,18.48,C,49.3,0,0
2026-08-19 14:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,18.45,C,35.4,0,0
2026-08-19 15:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,23.78,C,54.1,0,0
2026-08-19 15:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,18.98,C,46.5,0,0
2026-08-19 16:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.53,C,35.0,0,0
2026-08-19 16:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.52,C,41.0,0,0
2026-08-19 17:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.62,C,36.4,0,0
2026-08-19 17:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,18.42,C,43.3,0,0
2026-08-19 18:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,17.99,C,55.7,0,0
2026-08-19 18:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.87,C,48.1,0,0
2026-08-19 19:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.46,C,49.8,0,0
2026-08-19 19:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.94,C,29.9,0,0
2026-08-19 20:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.43,C,45.6,0,0
2026-08-19 20:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.19,C,37.2,0,0
2026-08-19 21:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,21.8,C,52.6,0,0
2026-08-19 21:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,15.39,C,44.7,0,0
2026-08-19 22:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.32,C,48.9,0,0
2026-08-19 22:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,17.41,C,44.9,0,0
2026-08-19 23:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,22.14,C,59.3,0,0
2026-08-19 23:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,20.5,C,53.6,0,0
2026-08-20 00:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,21.37,C,55.8,0,0
2026-08-20 00:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.31,C,53.1,0,0
2026-08-20 01:00:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,19.51,C,52.2,0,0
2026-08-20 01:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,21.32,C,45.6,0,0
2026-08-22 19:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-19.09,C,77.5,0,0
2026-08-22 20:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-19.88,C,69.6,0,0
2026-08-22 20:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.18,C,75.9,0,0
2026-08-22 21:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.9,C,75.7,0,0
2026-08-22 21:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.12,C,71.6,0,0
2026-08-22 22:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.31,C,74.1,0,0
2026-08-22 22:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.27,C,73.8,0,0
2026-08-22 23:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.63,C,65.7,0,0
2026-08-22 23:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.51,C,82.2,0,0
2026-08-23 00:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.53,C,60.6,0,0
2026-08-23 00:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.76,C,70.8,0,0
2026-08-23 01:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.8,C,71.3,0,0
2026-08-23 01:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.24,C,54.9,0,0
2026-08-23 02:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.72,C,60.8,0,0
2026-08-23 02:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.74,C,65.5,0,0
2026-08-23 03:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.36,C,59.3,0,0
2026-08-23 03:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.25,C,60.1,0,1
2026-08-23 04:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.54,C,69.9,0,1
2026-08-23 04:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-20.25,C,74.8,1,0
2026-08-23 05:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-17.98,C,87.8,0,0
2026-08-23 05:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-19.04,C,77.1,0,0
2026-08-23 06:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-19.32,C,60.6,0,0
2026-08-23 06:50:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.14,C,76.7,0,0
2026-08-23 07:20:00,VIA-00198,ORD-2026-04043,CAM-08,PROD-008,-18.6,C,75.8,0,0
2026-08-26 12:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,17.31,C,48.1,0,0
2026-08-26 13:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,19.84,C,57.9,0,0
2026-08-26 13:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,19.13,C,48.9,0,0
2026-08-26 14:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,20.65,C,48.7,0,0
2026-08-26 14:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,19.82,C,45.5,0,0
2026-08-26 15:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,19.71,C,65.2,0,0
2026-08-26 15:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,21.15,C,45.5,0,0
2026-08-26 16:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,21.48,C,46.2,0,0
2026-08-26 16:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,18.2,C,45.0,0,0
2026-08-26 17:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,20.13,C,52.6,0,0
2026-08-26 17:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,21.96,C,39.7,0,0
2026-08-26 18:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,20.23,C,45.0,0,0
2026-08-26 18:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,19.78,C,54.2,0,0
2026-08-26 19:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,21.6,C,38.4,0,0
2026-08-26 19:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,18.35,C,51.1,0,0
2026-08-26 20:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,20.42,C,44.8,0,0
2026-08-26 21:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,17.09,C,38.3,0,0
2026-08-26 21:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,18.44,C,56.1,0,0
2026-08-26 22:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,20.42,C,50.7,0,0
2026-08-26 22:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,21.34,C,49.1,0,0
2026-08-26 23:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,22.21,C,51.5,0,0
2026-08-26 23:48:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,18.51,C,33.8,0,0
2026-08-27 00:18:00,VIA-00199,ORD-2026-04716,CAM-28,PROD-012,22.72,C,42.3,0,0
2026-08-09 08:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,17.59,C,51.8,0,0
2026-08-09 08:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,24.03,C,46.8,0,0
2026-08-09 09:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,23.11,C,55.9,0,0
2026-08-09 09:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,19.9,C,48.5,0,0
2026-08-09 10:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,19.84,C,49.7,0,0
2026-08-09 10:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,23.1,C,46.8,0,0
2026-08-09 11:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,18.63,C,64.3,0,0
2026-08-09 11:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,20.53,C,41.6,0,0
2026-08-09 12:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,19.55,C,47.0,0,0
2026-08-09 12:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,18.97,C,63.0,0,0
2026-08-09 13:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,23.13,C,56.8,0,0
2026-08-09 13:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,21.58,C,47.6,0,0
2026-08-09 14:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,18.01,C,42.7,0,0
2026-08-09 14:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,24.3,C,49.8,0,0
2026-08-09 15:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,22.22,C,50.9,0,0
2026-08-09 15:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,17.38,C,56.3,0,0
2026-08-09 16:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,20.46,C,44.0,0,0
2026-08-09 16:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,20.22,C,46.5,0,0
2026-08-09 17:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,19.61,C,48.9,0,0
2026-08-09 17:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,18.93,C,51.3,0,0
2026-08-09 18:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,21.3,C,56.5,0,0
2026-08-09 18:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,19.55,C,41.5,0,0
2026-08-09 19:20:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,16.95,C,56.9,0,0
2026-08-09 19:50:00,VIA-00200,ORD-2026-05012,CAM-04,PROD-012,19.22,C,44.2,0,0
2026-08-15 14:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,23.84,C,50.0,0,0
2026-08-15 15:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,16.35,C,44.0,0,0
2026-08-15 15:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,17.04,C,58.7,0,0
2026-08-15 16:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,20.22,C,44.3,0,0
2026-08-15 16:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,17.92,C,55.2,0,0
2026-08-15 17:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,20.75,C,51.9,0,0
2026-08-15 17:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,19.18,C,35.1,0,0
2026-08-15 18:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,18.81,C,51.3,0,0
2026-08-15 18:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,20.52,C,48.9,0,0
2026-08-15 19:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,19.35,C,47.1,0,0
2026-08-15 19:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,18.39,C,47.6,0,0
2026-08-15 20:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,19.51,C,43.4,0,0
2026-08-15 20:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,21.72,C,35.6,0,0
2026-08-15 21:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,19.63,C,43.6,0,0
2026-08-15 21:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,21.27,C,57.6,0,0
2026-08-15 22:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,20.08,C,49.2,0,0
2026-08-15 22:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,16.63,C,45.1,0,0
2026-08-15 23:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,20.54,C,57.4,0,0
2026-08-15 23:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,19.15,C,64.2,0,0
2026-08-16 00:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,18.06,C,43.5,0,0
2026-08-16 00:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,21.46,C,42.5,0,0
2026-08-16 01:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,17.77,C,54.4,0,0
2026-08-16 01:43:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,19.32,C,52.4,0,0
2026-08-16 02:13:00,VIA-00201,ORD-2026-02866,CAM-29,PROD-033,16.99,C,46.9,0,0
2026-08-14 08:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,17.16,C,49.6,0,0
2026-08-14 09:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,21.29,C,51.4,0,0
2026-08-14 09:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,18.87,C,46.5,0,1
2026-08-14 10:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,21.14,C,58.6,0,1
2026-08-14 10:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,26.11,C,56.0,1,0
2026-08-14 11:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,21.64,C,47.1,0,0
2026-08-14 11:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,19.06,C,52.1,0,0
2026-08-14 12:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,21.73,C,59.9,0,0
2026-08-14 12:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,20.48,C,46.0,0,0
2026-08-14 13:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,20.07,C,44.7,0,0
2026-08-14 13:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,21.37,C,49.1,0,0
2026-08-14 14:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,20.96,C,45.7,0,0
2026-08-14 15:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,19.47,C,49.3,0,0
2026-08-14 15:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,18.28,C,52.7,0,0
2026-08-14 16:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,19.12,C,58.7,0,0
2026-08-14 16:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,21.96,C,55.5,0,0
2026-08-14 17:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,18.04,C,43.2,0,0
2026-08-14 17:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,22.46,C,56.4,0,0
2026-08-14 18:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,17.13,C,45.2,0,0
2026-08-14 18:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,22.0,C,37.4,0,0
2026-08-14 19:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,16.16,C,44.9,0,0
2026-08-14 19:36:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,20.07,C,52.6,0,0
2026-08-14 20:06:00,VIA-00202,ORD-2026-05095,CAM-30,PROD-018,16.53,C,51.7,0,0
2026-08-17 15:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-18.4,C,66.9,0,0
2026-08-17 16:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-16.16,C,71.7,0,0
2026-08-17 16:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-17.55,C,70.6,0,0
2026-08-17 17:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-17.35,C,75.6,0,0
2026-08-17 17:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-18.09,C,69.7,0,0
2026-08-17 18:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-17.32,C,71.3,0,0
2026-08-17 18:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-17.87,C,59.4,0,0
2026-08-17 19:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-18.67,C,77.9,0,0
2026-08-17 19:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-18.09,C,71.6,0,0
2026-08-17 20:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-18.17,C,62.9,0,1
2026-08-17 20:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-16.94,C,71.0,0,1
2026-08-17 21:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-10.06,C,66.9,1,1
2026-08-17 21:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-9.76,C,74.1,1,1
2026-08-17 22:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-9.53,C,74.9,1,1
2026-08-17 22:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-10.31,C,77.4,1,1
2026-08-17 23:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-10.22,C,86.7,1,0
2026-08-17 23:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-17.36,C,70.9,0,0
2026-08-18 00:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-18.11,C,79.5,0,0
2026-08-18 00:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-18.34,C,61.0,0,0
2026-08-18 01:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-18.78,C,61.6,0,0
2026-08-18 01:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-18.12,C,73.2,0,0
2026-08-18 02:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-18.35,C,58.5,0,0
2026-08-18 02:42:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-17.95,C,81.1,0,0
2026-08-18 03:12:00,VIA-00203,ORD-2026-00758,CAM-20,PROD-051,-17.64,C,66.1,0,0
2026-08-28 15:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,17.79,C,40.1,0,0
2026-08-28 16:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,16.77,C,60.5,0,0
2026-08-28 16:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,19.96,C,39.2,0,0
2026-08-28 17:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,19.81,C,44.7,0,0
2026-08-28 17:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,23.65,C,51.6,0,0
2026-08-28 18:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,19.82,C,35.1,0,0
2026-08-28 18:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,19.7,C,56.3,0,0
2026-08-28 19:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,20.49,C,57.0,0,0
2026-08-28 19:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,20.46,C,47.5,0,0
2026-08-28 20:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,21.63,C,39.4,0,0
2026-08-28 20:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,18.58,C,37.9,0,0
2026-08-28 21:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,18.08,C,45.7,0,0
2026-08-28 21:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,20.01,C,60.2,0,0
2026-08-28 22:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,18.83,C,47.3,0,0
2026-08-28 22:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,18.14,C,35.4,0,0
2026-08-28 23:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,21.72,C,53.5,0,0
2026-08-28 23:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,19.09,C,50.0,0,0
2026-08-29 00:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,17.72,C,47.6,0,0
2026-08-29 00:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,17.39,C,45.8,0,0
2026-08-29 01:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,20.1,C,42.5,0,0
2026-08-29 01:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,18.5,C,53.6,0,0
2026-08-29 02:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,20.66,C,52.3,0,0
2026-08-29 02:50:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,18.93,C,33.2,0,0
2026-08-29 03:20:00,VIA-00204,ORD-2026-02080,CAM-17,PROD-057,18.88,C,47.5,0,0
2026-08-24 20:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,3.59,C,74.7,0,0
2026-08-24 20:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.33,C,78.8,0,0
2026-08-24 21:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,5.33,C,77.6,0,0
2026-08-24 21:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.35,C,75.2,0,0
2026-08-24 22:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,5.48,C,91.0,0,0
2026-08-24 22:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.3,C,70.3,0,0
2026-08-24 23:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,3.77,C,80.5,0,0
2026-08-24 23:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,5.8,C,84.0,0,0
2026-08-25 00:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,5.53,C,66.2,0,0
2026-08-25 00:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.54,C,83.4,0,0
2026-08-25 01:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,3.1,C,73.7,0,0
2026-08-25 02:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.08,C,66.1,0,0
2026-08-25 02:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.73,C,70.5,0,0
2026-08-25 03:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,2.51,C,88.7,0,0
2026-08-25 03:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,3.77,C,83.3,0,0
2026-08-25 04:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.74,C,82.9,0,0
2026-08-25 04:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.07,C,76.2,0,0
2026-08-25 05:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,2.74,C,83.8,0,0
2026-08-25 05:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.06,C,75.4,0,0
2026-08-25 06:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,3.63,C,70.3,0,0
2026-08-25 06:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.75,C,95.4,0,0
2026-08-25 07:12:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,4.21,C,62.3,0,0
2026-08-25 07:42:00,VIA-00205,ORD-2026-02007,CAM-08,PROD-045,3.58,C,78.8,0,0
2026-08-26 13:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,21.7,C,51.4,0,0
2026-08-26 13:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,21.57,C,55.4,0,0
2026-08-26 14:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,21.33,C,57.7,0,0
2026-08-26 14:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,21.98,C,48.2,0,0
2026-08-26 15:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,18.86,C,51.6,0,0
2026-08-26 15:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,19.0,C,55.3,0,0
2026-08-26 16:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,20.88,C,35.8,0,0
2026-08-26 16:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,17.65,C,38.4,0,0
2026-08-26 17:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,18.7,C,52.1,0,0
2026-08-26 17:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,20.42,C,46.9,0,0
2026-08-26 18:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,18.0,C,46.1,0,0
2026-08-26 18:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,21.17,C,41.9,0,0
2026-08-26 19:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,18.55,C,32.8,0,0
2026-08-26 19:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,20.94,C,47.5,0,0
2026-08-26 20:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,18.8,C,52.1,0,0
2026-08-26 20:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,18.95,C,49.8,0,0
2026-08-26 21:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,15.85,C,49.9,0,0
2026-08-26 21:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,19.28,C,60.3,0,0
2026-08-26 22:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,22.33,C,45.6,0,0
2026-08-26 22:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,20.43,C,40.3,0,0
2026-08-26 23:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,19.53,C,47.5,0,0
2026-08-26 23:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,18.22,C,49.5,0,0
2026-08-27 00:10:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,17.81,C,48.8,0,0
2026-08-27 00:40:00,VIA-00206,ORD-2026-06996,CAM-26,PROD-042,21.02,C,57.5,0,0
2026-08-03 18:34:00,VIA-00207,ORD-2026-03553,CAM-10,PROD-033,20.24,C,52.2,0,0
2026-08-03 19:04:00,VIA-00207,ORD-2026-03553,CAM-10,PROD-033,22.28,C,36.1,0,0
2026-08-03 19:34:00,VIA-00207,ORD-2026-03553,CAM-10,PROD-033,21.41,C,53.9,0,0
2026-08-03 20:04:00,VIA-00207,ORD-2026-03553,CAM-10,PROD-033,19.78,C,40.7,0,0
2026-08-03 20:34:00,VIA-00207,ORD-2026-03553,CAM-10,PROD-033,19.02,C,48.2,0,0
2026-08-03 21:04:00,VIA-00207,ORD-2026-03553,CAM-10,PROD-033,19.61,C,39.2,0,0
2026-08-03 21:34:00,VIA-00207,ORD-2026-03553,CAM-10,PROD-033,19.66,C,39.8,0,0
2026-08-03 22:04:00,VIA-00207,ORD-2026-03553,CAM-10,PROD-033,20.9,C,56.7,0,0
2026-08-03 22:34:00,VIA-00207,ORD-2026-03553,CAM-10,PROD-033,22.52,C,40.7,0,0
