viaje_id,camion_id,producto_id,categoria_logistica,tipo_camion,centro_distribucion,lecturas,duracion_min,temp_media_c,temp_std_c,temp_min_c,temp_max_c,humedad_media_pct,humedad_std_pct,desvio_actual_medio_c,desvio_actual_max_c,pendiente_abs_media,pendiente_abs_max,capacidad_kg,cantidad_solicitada,entrega_prometida_hrs,eventos_previos_24h_max,alertas_temp_previas_24h_max,fallas_motor_previas_24h_max,eventos_alta_previos_24h_max,lecturas_con_evento_previo_pct,tuvo_desviacion_futura,tasa_lecturas_desviacion_futura,max_desvio_futuro_c,cluster_mejor,cluster_k3
VIA-00345,CAM-20,PROD-021,Fresco,Refrigerado,Oruro,24,690.0,3.8791666666666664,0.6158410062082065,2.69,4.83,78.45833333333333,6.460779106784774,-1.5233333333333334,-0.69,0.026869565217391245,0.0683333333333333,12000,201.0,72.0,0,0,0,0,0.0,0,0.0,-0.69,1,1
VIA-00347,CAM-26,PROD-025,Congelado,Refrigerado,Tarija,24,690.0,-18.168333333333333,1.020228732523577,-21.63,-16.79,70.99583333333334,7.612202970098144,-1.2875000000000003,1.629999999999999,0.03860869565217387,0.1613333333333333,8000,239.0,72.0,1,0,1,0,0.9166666666666666,1,0.08333333333333333,1.629999999999999,1,1
VIA-00348,CAM-27,PROD-024,Seco,Refrigerado,Cochabamba,24,690.0,20.00125,1.7685275440074557,16.23,23.13,47.987500000000004,6.516888594760673,-3.579583333333334,-1.2300000000000004,0.0646811594202898,0.1906666666666666,5000,171.0,48.0,1,0,0,0,0.5,0,0.0,-1.2300000000000004,2,2
VIA-00350,CAM-21,PROD-018,Seco,Seco,Tarija,24,690.0,19.772708333333334,1.9287926946818235,15.26,23.63,49.75,8.450057885060287,-3.685625,-0.2599999999999998,0.06747826086956517,0.1663333333333333,12000,21.0,48.0,0,0,0,0,0.0,0,0.0,-0.2599999999999998,2,2
VIA-00351,CAM-24,PROD-008,Congelado,Refrigerado,Oruro,24,690.0,-18.21875,0.8221198077293057,-19.71,-17.03,72.16666666666667,8.705953318758713,-1.2987499999999996,-0.2899999999999991,0.03250724637681157,0.0813333333333333,2000,64.0,24.0,0,0,0,0,0.0,0,0.0,-0.2899999999999991,1,1
VIA-00352,CAM-28,PROD-009,Fresco,Refrigerado,La Paz,24,690.0,4.04375,0.8901236479813647,2.13,5.94,78.85000000000001,8.41473862261666,-1.36125,-0.0599999999999996,0.029333333333333277,0.0809999999999999,2000,110.0,72.0,0,0,0,0,0.0,0,0.0,-0.0599999999999996,1,1
VIA-00353,CAM-28,PROD-031,Seco,Refrigerado,La Paz,24,690.0,19.647083333333335,2.0359326015295824,15.21,23.92,48.65416666666667,7.762226213986644,-3.4495833333333334,-0.2100000000000008,0.08239130434782606,0.2026666666666667,2000,89.0,24.0,0,0,0,0,0.0,0,0.0,-0.2100000000000008,2,2
VIA-00355,CAM-10,PROD-009,Fresco,Refrigerado,La Paz,24,690.0,5.372916666666666,2.2576314621391553,2.42,10.47,80.0125,5.1937514715113275,-0.32041666666666657,4.470000000000001,0.03763768115942024,0.1546666666666666,12000,31.0,48.0,1,0,0,0,0.16666666666666666,1,0.25,4.470000000000001,0,0
VIA-00357,CAM-19,PROD-043,Congelado,Refrigerado,Tarija,24,690.0,-17.713912037037037,0.5954380940650679,-18.78,-16.31,68.77916666666667,5.586550554810121,-1.4722453703703702,-0.3099999999999987,0.020101449275362296,0.0576666666666666,2000,21.0,72.0,0,0,0,0,0.0,0,0.0,-0.3099999999999987,1,1
VIA-00358,CAM-27,PROD-039,Seco,Refrigerado,Cochabamba,24,690.0,19.690833333333334,1.961039911942611,15.17,22.91,48.14166666666667,5.4522366106003695,-3.4716666666666662,-0.1699999999999999,0.08379710144927532,0.2466666666666666,5000,320.0,48.0,1,0,1,0,1.0,0,0.0,-0.1699999999999999,2,2
VIA-00359,CAM-11,PROD-057,Seco,Refrigerado,Cochabamba,24,690.0,21.324583333333333,2.602066033929104,17.58,27.23,47.93333333333334,7.897532177380071,-2.90875,2.2300000000000004,0.07924637681159416,0.2053333333333333,2000,143.0,24.0,1,0,0,0,0.9166666666666666,1,0.20833333333333334,2.2300000000000004,2,2
VIA-00360,CAM-19,PROD-003,Seco,Refrigerado,Tarija,24,690.0,20.04,1.5902966636011246,16.62,22.35,49.77916666666667,7.9270576353160935,-3.660833333333334,-1.620000000000001,0.06334782608695647,0.191,2000,393.0,72.0,1,0,0,0,0.9166666666666666,0,0.0,-1.620000000000001,2,2
VIA-00361,CAM-24,PROD-053,Fresco,Refrigerado,Oruro,24,690.0,4.0275,0.8106907950738008,2.03,5.34,77.15416666666667,5.266050344602117,-1.3683333333333332,-0.0299999999999998,0.03285507246376806,0.1103333333333333,2000,303.0,72.0,0,0,0,0,0.0,0,0.0,-0.0299999999999998,1,1
VIA-00362,CAM-10,PROD-044,Fresco,Refrigerado,La Paz,24,690.0,4.954166666666667,2.8477953588341105,1.72,11.02,77.74166666666666,7.591466414260201,-0.17916666666666667,5.02,0.0520724637681159,0.2473333333333333,12000,121.0,72.0,1,0,0,0,0.20833333333333334,1,0.3333333333333333,5.02,0,0
VIA-00363,CAM-10,PROD-001,Fresco,Refrigerado,La Paz,23,690.0,3.9208695652173917,0.6368310254225303,2.46,4.93,76.90434782608695,7.37899218672168,-1.5139130434782608,-0.4599999999999999,0.022621212121212073,0.0746666666666666,12000,319.0,24.0,1,1,0,0,0.9130434782608695,0,0.0,-0.4599999999999999,1,1
VIA-00365,CAM-21,PROD-038,Seco,Seco,Tarija,24,690.0,19.872083333333332,1.5101856470003276,17.67,24.35,46.1875,7.6695508909952,-3.8345833333333332,-0.6499999999999986,0.05976811594202895,0.1913333333333334,12000,212.0,72.0,1,0,1,0,0.8333333333333334,0,0.0,-0.6499999999999986,2,2
VIA-00367,CAM-01,PROD-060,Congelado,Refrigerado,Cochabamba,24,690.0,-18.190416666666668,0.7402495417478965,-19.8,-16.78,69.68333333333334,8.025268066316034,-1.4354166666666668,-0.1999999999999993,0.031043478260869506,0.0883333333333332,5000,306.0,24.0,0,0,0,0,0.0,0,0.0,-0.1999999999999993,1,1
VIA-00370,CAM-10,PROD-006,Seco,Refrigerado,La Paz,24,690.0,20.390324074074073,1.6721462412053247,17.03,24.16,46.487500000000004,7.052678337988373,-3.606342592592593,-0.8399999999999999,0.06432689210950075,0.1546666666666666,12000,66.0,48.0,0,0,0,0,0.0,0,0.0,-0.8399999999999999,2,2
VIA-00372,CAM-08,PROD-054,Congelado,Refrigerado,Santa Cruz,24,690.0,-18.052083333333332,0.952716843588887,-19.62,-15.9,70.69583333333334,6.218449350026143,-1.2170833333333333,0.0999999999999996,0.03736231884057967,0.088,5000,451.0,48.0,0,0,0,0,0.0,1,0.08333333333333333,0.0999999999999996,1,1
VIA-00374,CAM-10,PROD-028,Seco,Refrigerado,La Paz,24,690.0,20.366666666666667,1.6981848792336987,17.15,23.1,47.84166666666667,8.04470750497367,-3.614166666666666,-1.8999999999999984,0.06252173913043474,0.1773333333333333,12000,292.0,48.0,0,0,0,0,0.0,0,0.0,-1.8999999999999984,2,2
VIA-00375,CAM-22,PROD-038,Seco,Refrigerado,Cochabamba,24,690.0,19.856666666666666,1.7590947935667431,16.65,23.39,50.0625,7.5521268239627295,-3.6141666666666663,-1.6099999999999994,0.05891304347826083,0.1993333333333333,8000,112.0,24.0,0,0,0,0,0.0,0,0.0,-1.6099999999999994,2,2
VIA-00376,CAM-19,PROD-013,Fresco,Refrigerado,Tarija,24,690.0,3.8804166666666666,0.8270191584272983,2.39,5.31,76.89999999999999,5.617751368188399,-1.2895833333333333,-0.3900000000000001,0.033811594202898504,0.0843333333333333,2000,305.0,24.0,0,0,0,0,0.0,0,0.0,-0.3900000000000001,1,1
VIA-00377,CAM-24,PROD-051,Congelado,Refrigerado,Oruro,24,690.0,-18.209583333333335,0.658109804282503,-19.76,-16.94,72.6125,6.941138391785097,-1.5037499999999995,-0.2399999999999984,0.024550724637681116,0.061,2000,224.0,24.0,1,0,1,1,1.0,0,0.0,-0.2399999999999984,1,1
VIA-00378,CAM-24,PROD-056,Fresco,Refrigerado,Oruro,24,690.0,5.121666666666667,2.759517391118247,2.32,10.79,78.61666666666666,9.281944448962363,-0.1241666666666666,4.789999999999999,0.04399999999999996,0.2206666666666667,2000,402.0,48.0,0,0,0,0,0.0,1,0.25,4.789999999999999,0,0
VIA-00379,CAM-08,PROD-008,Congelado,Refrigerado,Santa Cruz,24,690.0,-17.899166666666666,0.8175515761773964,-19.64,-16.48,69.34166666666667,5.434344620032425,-1.3608333333333336,-0.3599999999999994,0.029869565217391248,0.0619999999999999,5000,454.0,72.0,1,0,0,1,0.6666666666666666,0,0.0,-0.3599999999999994,1,1
VIA-00380,CAM-08,PROD-004,Fresco,Refrigerado,Santa Cruz,24,690.0,4.189166666666666,0.8913054259449117,2.75,6.21,76.25416666666668,5.9347157850461025,-1.3091666666666668,0.2099999999999999,0.0320579710144927,0.1153333333333333,5000,334.0,48.0,1,1,0,0,1.0,1,0.041666666666666664,0.2099999999999999,1,1
VIA-00381,CAM-19,PROD-031,Seco,Refrigerado,Tarija,24,690.0,20.34375,1.5118914514175834,17.18,22.61,47.90833333333333,7.348286796293386,-3.76375,-2.18,0.057855072463768066,0.1339999999999999,2000,337.0,48.0,0,0,0,0,0.0,0,0.0,-2.18,2,2
VIA-00382,CAM-19,PROD-052,Fresco,Refrigerado,Tarija,24,690.0,4.139583333333333,0.7267167330844443,3.05,5.64,79.65833333333333,6.730392886436651,-1.39625,-0.3600000000000003,0.028405797101449227,0.0696666666666666,2000,15.0,48.0,0,0,0,0,0.0,0,0.0,-0.3600000000000003,1,1
VIA-00383,CAM-26,PROD-060,Congelado,Refrigerado,Tarija,24,690.0,-17.820416666666667,0.6984484616800218,-19.2,-16.4,73.38333333333334,6.747602902330296,-1.47375,-0.3999999999999986,0.02479710144927531,0.0933333333333333,8000,56.0,72.0,1,0,1,0,0.5416666666666666,0,0.0,-0.3999999999999986,1,1
VIA-00384,CAM-06,PROD-014,Seco,Seco,Cochabamba,23,690.0,19.97869565217391,1.885982513048754,16.75,23.89,48.06521739130435,7.52490463217443,-3.4526086956521738,-1.1099999999999994,0.06617424242424239,0.1826666666666666,5000,160.0,48.0,0,0,0,0,0.0,0,0.0,-1.1099999999999994,2,2
VIA-00385,CAM-01,PROD-059,Seco,Refrigerado,Cochabamba,24,690.0,20.522916666666667,1.2647683381850445,17.73,22.16,48.525,8.095637579961629,-3.8520833333333333,-2.7300000000000004,0.042434782608695584,0.1383333333333332,5000,229.0,72.0,0,0,0,0,0.0,0,0.0,-2.7300000000000004,2,2
VIA-00388,CAM-10,PROD-004,Fresco,Refrigerado,La Paz,24,690.0,3.8733333333333335,0.7929617934031256,2.06,4.99,75.91666666666667,5.9000859733357816,-1.3783333333333332,-0.06,0.027159420289855036,0.071,12000,153.0,48.0,1,1,0,0,0.5416666666666666,0,0.0,-0.06,1,1
VIA-00390,CAM-12,PROD-028,Seco,Seco,La Paz,24,690.0,20.223333333333333,1.726521173434847,17.37,24.48,46.43333333333334,7.120433955184538,-3.5875000000000004,-0.5199999999999996,0.07302898550724632,0.237,8000,333.0,24.0,2,1,0,0,1.0,0,0.0,-0.5199999999999996,2,2
VIA-00391,CAM-19,PROD-028,Seco,Refrigerado,Tarija,24,690.0,20.128958333333333,1.8563100256239211,16.81,23.67,46.55416666666667,7.200542199794019,-3.6322916666666667,-1.3299999999999983,0.07402898550724635,0.1519999999999999,2000,122.0,24.0,0,0,0,0,0.0,0,0.0,-1.3299999999999983,2,2
VIA-00393,CAM-18,PROD-032,Seco,Seco,Santa Cruz,24,690.0,20.26,2.0432667790660095,16.12,24.54,49.918749999999996,6.522383075093097,-3.4058333333333337,-0.4600000000000008,0.07575362318840577,0.2489999999999999,2000,25.0,72.0,0,0,0,0,0.0,0,0.0,-0.4600000000000008,2,2
VIA-00396,CAM-12,PROD-046,Seco,Seco,La Paz,24,690.0,19.66625,1.8937811555766921,16.11,23.82,47.13333333333333,5.25139043009329,-3.4729166666666664,-1.1099999999999994,0.07478260869565212,0.2016666666666667,8000,84.0,72.0,0,0,0,0,0.0,0,0.0,-1.1099999999999994,2,2
VIA-00398,CAM-08,PROD-003,Seco,Refrigerado,Santa Cruz,24,690.0,20.454583333333336,1.8139171621147676,17.23,23.42,45.37083333333334,8.210570025578463,-3.41625,-1.5799999999999983,0.0629420289855072,0.1636666666666666,5000,419.0,48.0,0,0,0,0,0.0,0,0.0,-1.5799999999999983,2,2
VIA-00400,CAM-25,PROD-037,Fresco,Refrigerado,Cochabamba,24,690.0,4.3575,0.6968328974413605,2.53,5.66,77.11666666666666,7.2558621976911954,-1.3533333333333333,-0.3399999999999998,0.02718840579710139,0.0756666666666666,2000,172.0,24.0,0,0,0,0,0.0,0,0.0,-0.3399999999999998,1,1
VIA-00401,CAM-10,PROD-049,Fresco,Refrigerado,La Paz,24,690.0,4.0720833333333335,0.6193122354091968,3.2,5.31,78.70416666666667,7.490659642785674,-1.5004166666666665,-0.6900000000000004,0.02162318840579706,0.053,12000,376.0,48.0,0,0,0,0,0.0,0,0.0,-0.6900000000000004,1,1
VIA-00402,CAM-29,PROD-029,Seco,Seco,Santa Cruz,24,690.0,20.27375,1.7208991898827573,16.77,23.32,48.71666666666667,7.945065007349815,-3.6470833333333332,-1.6799999999999995,0.06214492753623184,0.1476666666666666,5000,149.0,72.0,0,0,0,0,0.0,0,0.0,-1.6799999999999995,2,2
VIA-00403,CAM-15,PROD-038,Seco,Refrigerado,La Paz,24,690.0,19.659583333333334,1.764875852676987,16.15,22.93,48.17916666666667,6.449332905621805,-3.5629166666666667,-1.1499999999999986,0.06342028985507243,0.1663333333333334,2000,279.0,72.0,0,0,0,0,0.0,0,0.0,-1.1499999999999986,2,2
VIA-00404,CAM-19,PROD-056,Fresco,Refrigerado,Tarija,24,690.0,3.969583333333333,0.67556404238408,2.21,5.36,80.02499999999999,7.287228255803019,-1.48375,-0.2099999999999999,0.027681159420289803,0.0803333333333333,2000,257.0,48.0,1,0,0,0,0.5833333333333334,0,0.0,-0.2099999999999999,1,1
VIA-00405,CAM-19,PROD-044,Fresco,Refrigerado,Tarija,24,690.0,4.132083333333333,0.7599769971728645,2.9,5.93,79.425,6.124594041560064,-1.4170833333333333,-0.0700000000000002,0.02362318840579706,0.0773333333333333,2000,15.0,24.0,0,0,0,0,0.0,0,0.0,-0.0700000000000002,1,1
VIA-00406,CAM-20,PROD-046,Seco,Refrigerado,Oruro,24,690.0,19.886458333333334,1.4070432142916074,17.13,22.24,48.083333333333336,6.938967888837563,-3.8506249999999995,-2.129999999999999,0.05701449275362318,0.167,12000,221.0,48.0,1,0,0,0,0.75,0,0.0,-2.129999999999999,2,2
VIA-00407,CAM-07,PROD-032,Seco,Seco,La Paz,24,690.0,20.35875,1.6958986651945622,17.7,24.79,47.4,5.777918987497745,-3.609583333333333,-0.2100000000000008,0.06301449275362317,0.1946666666666666,12000,72.0,24.0,0,0,0,0,0.0,0,0.0,-0.2100000000000008,2,2
VIA-00408,CAM-28,PROD-054,Congelado,Refrigerado,La Paz,24,690.0,-18.256249999999998,0.969777260396741,-20.46,-17.03,71.23333333333333,7.5147198545756595,-1.2037500000000003,0.4600000000000008,0.03910144927536226,0.1063333333333333,2000,176.0,24.0,1,0,1,1,0.75,1,0.16666666666666666,0.4600000000000008,1,1
VIA-00409,CAM-28,PROD-003,Seco,Refrigerado,La Paz,24,690.0,19.940833333333334,1.92618098537126,16.18,24.3,44.55416666666667,7.194017996053124,-3.4491666666666667,-0.6999999999999993,0.09053623188405792,0.2053333333333333,2000,378.0,24.0,0,0,0,0,0.0,0,0.0,-0.6999999999999993,2,2
VIA-00412,CAM-09,PROD-005,Seco,Seco,Santa Cruz,24,690.0,19.827083333333334,1.6408891523027775,16.94,24.18,49.11666666666667,7.5769482595261435,-3.78375,-0.8200000000000003,0.06484057971014487,0.1833333333333333,8000,51.0,24.0,2,1,0,0,1.0,0,0.0,-0.8200000000000003,2,2
VIA-00414,CAM-26,PROD-039,Seco,Refrigerado,Tarija,24,690.0,19.892916666666668,1.6303786681164825,17.25,22.71,48.324999999999996,6.319827322902451,-3.6512499999999997,-2.25,0.07289855072463762,0.173,8000,251.0,24.0,0,0,0,0,0.0,0,0.0,-2.25,2,2
VIA-00415,CAM-05,PROD-010,Seco,Seco,Cochabamba,24,690.0,19.373749999999998,1.4022398619475847,16.5,22.22,49.51666666666667,7.190069641476038,-3.86375,-1.5,0.057333333333333264,0.1359999999999999,8000,88.0,24.0,0,0,0,0,0.0,0,0.0,-1.5,2,2
VIA-00416,CAM-22,PROD-015,Fresco,Refrigerado,Cochabamba,24,690.0,3.999166666666667,0.9821003077551466,1.64,5.65,78.03333333333333,8.154362218371572,-1.3116666666666665,0.3600000000000003,0.032579710144927505,0.0796666666666666,8000,461.0,24.0,0,0,0,0,0.0,1,0.08333333333333333,0.3600000000000003,1,1
VIA-00417,CAM-23,PROD-032,Seco,Seco,Santa Cruz,24,690.0,19.943749999999998,1.977083518501541,16.06,23.84,45.86666666666667,7.402623898301883,-3.4129166666666664,-1.0599999999999987,0.08086956521739128,0.151,5000,363.0,72.0,0,0,0,0,0.0,0,0.0,-1.0599999999999987,2,2
VIA-00418,CAM-09,PROD-005,Seco,Seco,Santa Cruz,24,690.0,20.067708333333332,2.0659327713117164,16.15,23.72,46.71666666666667,7.2998908072039965,-3.3977083333333336,-1.1499999999999986,0.04843478260869561,0.1476666666666666,8000,89.0,72.0,1,0,0,0,1.0,0,0.0,-1.1499999999999986,2,2
VIA-00419,CAM-08,PROD-022,Fresco,Refrigerado,Santa Cruz,24,690.0,5.100416666666667,2.6426509732968264,2.59,10.48,76.32083333333334,6.677540497926561,-0.33874999999999994,4.48,0.040608695652173864,0.214,5000,447.0,72.0,1,0,0,1,0.4166666666666667,1,0.25,4.48,0,0
VIA-00420,CAM-15,PROD-035,Congelado,Refrigerado,La Paz,23,660.0,-17.97478260869565,0.7982644217028119,-19.89,-16.26,71.50434782608696,7.030419505191164,-1.409565217391304,-0.1099999999999994,0.024606060606060565,0.0663333333333332,2000,192.0,48.0,1,1,0,0,1.0,0,0.0,-0.1099999999999994,1,1
VIA-00423,CAM-26,PROD-011,Congelado,Refrigerado,Tarija,24,690.0,-18.02541666666667,0.8096106373176996,-19.87,-16.21,70.65833333333333,6.751355204805126,-1.4012499999999999,-0.129999999999999,0.03179710144927533,0.0926666666666665,8000,148.0,48.0,0,0,0,0,0.0,0,0.0,-0.129999999999999,1,1
VIA-00424,CAM-29,PROD-059,Seco,Seco,Santa Cruz,24,690.0,20.021296296296295,1.6508977913922793,17.33,23.08,48.52916666666667,6.515164862718808,-3.603703703703704,-1.9200000000000017,0.06517391304347821,0.166,5000,262.0,24.0,1,1,0,0,0.375,0,0.0,-1.9200000000000017,2,2
VIA-00425,CAM-19,PROD-030,Seco,Refrigerado,Tarija,24,690.0,19.931250000000002,1.7716200213364037,15.51,23.58,49.17916666666667,8.64356906791888,-3.6620833333333334,-0.5099999999999998,0.06984057971014487,0.1753333333333333,2000,87.0,24.0,0,0,0,0,0.0,0,0.0,-0.5099999999999998,2,2
VIA-00426,CAM-26,PROD-002,Seco,Refrigerado,Tarija,24,690.0,19.298750000000002,1.514771650175007,16.84,21.39,46.29583333333333,7.384500758296078,-3.6054166666666667,-1.84,0.06226086956521735,0.1423333333333333,8000,426.0,24.0,0,0,0,0,0.0,0,0.0,-1.84,2,2
VIA-00427,CAM-18,PROD-006,Seco,Seco,Santa Cruz,24,690.0,20.124583333333334,2.0111233701951075,16.64,24.73,46.01458333333333,8.520658771820235,-3.392916666666667,-0.2699999999999996,0.07975362318840576,0.1913333333333332,2000,439.0,24.0,1,1,0,0,1.0,0,0.0,-0.2699999999999996,2,2
VIA-00428,CAM-19,PROD-025,Congelado,Refrigerado,Tarija,24,690.0,-16.132083333333334,3.4530490359865356,-19.32,-9.46,70.44583333333334,6.8910767232557415,0.28625000000000006,6.539999999999999,0.04779710144927532,0.266,2000,287.0,48.0,0,0,0,0,0.0,1,0.3333333333333333,6.539999999999999,0,0
VIA-00429,CAM-24,PROD-013,Fresco,Refrigerado,Oruro,24,690.0,3.8233333333333337,0.831800909847536,2.68,5.71,78.17916666666666,7.395179344426466,-1.2958333333333334,-0.29,0.03631884057971009,0.0963333333333333,2000,262.0,24.0,0,0,0,0,0.0,0,0.0,-0.29,1,1
VIA-00430,CAM-20,PROD-041,Congelado,Refrigerado,Oruro,24,690.0,-18.03708333333333,0.8032460187680157,-19.41,-16.58,68.08125,5.653525496845156,-1.3554166666666665,-0.5799999999999983,0.025811594202898497,0.0713333333333333,12000,196.0,24.0,1,0,0,0,1.0,0,0.0,-0.5799999999999983,1,1
VIA-00431,CAM-28,PROD-038,Seco,Refrigerado,La Paz,24,690.0,20.260416666666668,1.7626375473103957,16.66,23.2,46.57083333333333,6.406483072819194,-3.50125,-1.66,0.07862318840579706,0.175,2000,160.0,48.0,0,0,0,0,0.0,0,0.0,-1.66,2,2
VIA-00432,CAM-01,PROD-024,Seco,Refrigerado,Cochabamba,24,690.0,20.595416666666665,2.006788434001098,17.04,23.63,50.0875,7.325554586514253,-3.1662500000000002,-1.370000000000001,0.07966666666666662,0.2196666666666666,5000,151.0,24.0,2,2,0,0,0.7916666666666666,0,0.0,-1.370000000000001,2,2
VIA-00435,CAM-19,PROD-038,Seco,Refrigerado,Tarija,24,690.0,19.8225,2.3270773795546167,14.7,23.57,48.5625,5.614795090922151,-3.159166666666667,0.3000000000000007,0.09202898550724634,0.2243333333333334,2000,233.0,24.0,1,0,0,0,0.5833333333333334,1,0.08333333333333333,0.3000000000000007,2,2
VIA-00436,CAM-10,PROD-019,Seco,Refrigerado,La Paz,24,690.0,19.999166666666667,1.8463616788905048,16.56,23.71,50.80416666666667,6.4668034685963125,-3.534166666666667,-1.2899999999999991,0.06695652173913039,0.1516666666666667,12000,25.0,24.0,0,0,0,0,0.0,0,0.0,-1.2899999999999991,2,2
VIA-00437,CAM-08,PROD-049,Fresco,Refrigerado,Santa Cruz,24,690.0,3.9775000000000005,0.7690098094020138,2.8,5.59,76.25,5.228683432259274,-1.3908333333333334,-0.4100000000000001,0.027782608695652116,0.093,5000,386.0,48.0,0,0,0,0,0.0,0,0.0,-0.4100000000000001,1,1
VIA-00438,CAM-12,PROD-016,Seco,Seco,La Paz,24,690.0,20.422916666666666,2.0610286143756857,16.07,23.59,46.7125,6.90282314646003,-3.2504166666666676,-1.0700000000000005,0.08634782608695646,0.2003333333333332,8000,90.0,24.0,0,0,0,0,0.0,0,0.0,-1.0700000000000005,2,2
VIA-00439,CAM-15,PROD-020,Seco,Refrigerado,La Paz,24,690.0,19.752083333333335,1.7193805233449548,16.55,22.94,45.34166666666667,7.335021215503338,-3.5554166666666664,-1.5500000000000007,0.050695652173913,0.15,2000,150.0,24.0,0,0,0,0,0.0,0,0.0,-1.5500000000000007,2,2
VIA-00440,CAM-24,PROD-023,Fresco,Refrigerado,Oruro,24,690.0,4.127083333333333,1.0882314298565061,2.03,5.87,77.79166666666667,4.920932808944349,-1.1220833333333333,-0.0299999999999998,0.04336231884057967,0.091,2000,298.0,72.0,0,0,0,0,0.0,0,0.0,-0.0299999999999998,1,1
VIA-00442,CAM-24,PROD-059,Seco,Refrigerado,Oruro,24,690.0,19.167407407407406,1.7746780242678637,14.64,22.04,47.28333333333333,5.889391100634419,-3.5282407407407406,0.3599999999999994,0.07522383252818031,0.2466666666666666,2000,150.0,48.0,0,0,0,0,0.0,1,0.08333333333333333,0.3599999999999994,2,2
VIA-00443,CAM-19,PROD-021,Fresco,Refrigerado,Tarija,24,690.0,4.142083333333333,0.7780576661688118,2.65,6.29,76.52083333333333,7.669645372827057,-1.3804166666666668,0.29,0.03075362318840574,0.0696666666666666,2000,149.0,72.0,0,0,0,0,0.0,1,0.08333333333333333,0.29,1,1
VIA-00444,CAM-08,PROD-036,Fresco,Refrigerado,Santa Cruz,24,690.0,3.76,0.9491689729075823,2.47,5.75,79.53750000000001,6.573319755549371,-1.16,-0.25,0.04075362318840576,0.09,5000,461.0,24.0,1,0,0,1,0.9166666666666666,0,0.0,-0.25,1,1
VIA-00445,CAM-08,PROD-022,Fresco,Refrigerado,Santa Cruz,24,690.0,3.924583333333333,0.8167484800782584,2.3,5.27,76.8875,8.71452123956231,-1.3170833333333334,-0.2999999999999998,0.030391304347826036,0.0749999999999999,5000,81.0,24.0,1,0,0,1,0.25,0,0.0,-0.2999999999999998,1,1
VIA-00446,CAM-08,PROD-008,Congelado,Refrigerado,Santa Cruz,24,690.0,-17.922083333333333,0.6367647792222577,-19.49,-16.75,65.6125,6.825101528150714,-1.48125,-0.5100000000000016,0.027826086956521705,0.0616666666666666,5000,165.0,48.0,0,0,0,0,0.0,0,0.0,-0.5100000000000016,1,1
VIA-00447,CAM-28,PROD-054,Congelado,Refrigerado,La Paz,24,690.0,-17.96708333333333,0.8390081057113068,-19.7,-16.47,68.75,8.304425221583339,-1.2920833333333333,-0.3000000000000007,0.03521739130434778,0.0993333333333333,2000,11.0,48.0,0,0,0,0,0.0,0,0.0,-0.3000000000000007,1,1
VIA-00448,CAM-08,PROD-013,Fresco,Refrigerado,Santa Cruz,24,690.0,3.90875,0.970913117950672,2.1,5.9,78.23333333333333,5.818013008091237,-1.24875,-0.0999999999999996,0.033985507246376764,0.1266666666666666,5000,453.0,72.0,1,0,0,1,0.041666666666666664,0,0.0,-0.0999999999999996,1,1
VIA-00449,CAM-19,PROD-024,Seco,Refrigerado,Tarija,24,690.0,20.155833333333334,1.5214578725587555,17.1,23.03,47.270833333333336,6.228020773377621,-3.7291666666666674,-1.9699999999999989,0.07224637681159414,0.152,2000,215.0,48.0,0,0,0,0,0.0,0,0.0,-1.9699999999999989,2,2
VIA-00450,CAM-29,PROD-048,Seco,Seco,Santa Cruz,24,690.0,20.065,2.119727217889338,15.87,23.84,45.387499999999996,6.643945429454188,-3.2375000000000003,-0.8699999999999992,0.08201449275362313,0.1666666666666666,5000,106.0,72.0,0,0,0,0,0.0,0,0.0,-1.16,2,2
VIA-00451,CAM-08,PROD-051,Congelado,Refrigerado,Santa Cruz,24,690.0,-18.0575,0.6478878727466457,-19.02,-16.72,68.98333333333333,6.672309206333858,-1.4599999999999997,-0.7199999999999989,0.022289855072463727,0.0590000000000001,5000,94.0,24.0,1,0,0,1,0.041666666666666664,0,0.0,-0.7199999999999989,1,1
VIA-00452,CAM-25,PROD-015,Fresco,Refrigerado,Cochabamba,24,690.0,4.050416666666666,0.6294751379326767,2.99,5.32,75.51666666666667,6.665007039799711,-1.48625,-0.6799999999999997,0.022782608695652136,0.063,2000,319.0,48.0,0,0,0,0,0.0,0,0.0,-0.6799999999999997,1,1
VIA-00453,CAM-29,PROD-059,Seco,Seco,Santa Cruz,24,690.0,19.828333333333333,1.7958591662286711,16.26,23.6,47.32083333333333,6.425220630058359,-3.581666666666667,-1.2600000000000016,0.07215942028985502,0.207,5000,118.0,72.0,0,0,0,0,0.0,0,0.0,-1.2600000000000016,2,2
VIA-00454,CAM-19,PROD-046,Seco,Refrigerado,Tarija,24,690.0,20.214166666666667,1.467265770261036,17.02,22.68,46.99166666666667,7.003099727770656,-3.830833333333333,-2.02,0.0630869565217391,0.1753333333333334,2000,65.0,72.0,0,0,0,0,0.0,0,0.0,-2.02,2,2
VIA-00455,CAM-19,PROD-009,Fresco,Refrigerado,Tarija,24,690.0,4.255416666666666,0.7710804343464334,2.83,5.67,77.48333333333333,6.627916366575461,-1.3270833333333332,-0.33,0.028942028985507202,0.09,2000,489.0,72.0,2,0,1,2,1.0,0,0.0,-0.33,1,1
