order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,_fila_bronze,errores_bloqueantes,motivos_transformacion,motivos_imputacion,order_id_original,cliente_id_original,producto_id_original,fecha_despacho_original,centro_distribucion_original,camion_id_original,chofer_id_original,cantidad_solicitada_original,cantidad_entregada_original,tiempo_entrega_prometido_hrs_original,tiempo_entrega_real_hrs_original,otif_on_time_original,otif_in_full_original,otif_original,order_id_tratado,order_id_transformado,cliente_id_tratado,cliente_id_transformado,producto_id_tratado,producto_id_transformado,camion_id_tratado,camion_id_transformado,chofer_id_tratado,chofer_id_transformado,centro_distribucion_tratado,centro_distribucion_transformado,cantidad_solicitada_texto_tratado,cantidad_solicitada_palabra_normalizada,cantidad_solicitada_tratado,cantidad_solicitada_conversion_invalida,cantidad_solicitada_centinela_detectado,cantidad_entregada_tratado,cantidad_entregada_conversion_invalida,cantidad_entregada_centinela_detectado,tiempo_entrega_prometido_hrs_tratado,tiempo_entrega_prometido_hrs_conversion_invalida,tiempo_entrega_prometido_hrs_centinela_detectado,tiempo_entrega_real_hrs_tratado,tiempo_entrega_real_hrs_conversion_invalida,tiempo_entrega_real_hrs_centinela_detectado,otif_on_time_tratado,otif_on_time_conversion_invalida,otif_on_time_centinela_detectado,otif_in_full_tratado,otif_in_full_conversion_invalida,otif_in_full_centinela_detectado,otif_tratado,otif_conversion_invalida,otif_centinela_detectado,fecha_despacho_formato,fecha_despacho_formato_reconocido,fecha_despacho_tratado,fecha_despacho_conversion_invalida,fecha_despacho_transformado,producto_id_corresponde_silver,camion_id_corresponde_silver,fue_imputada,imputacion_metodo,imputacion_motivo,fue_transformada,conteo_transformaciones,conteo_imputaciones,calidad_motivo,calidad_estado
ORD-2026-00198,CLI-020,PROD-001,2026-08-08 07:09:00+00:00,Santa Cruz,CAM-08,CHO-138,92.0,92.0,72.0,50.2,1.0,1.0,1.0,199,,fecha_local_bolivia_convertida_utc,,ORD-2026-00198,CLI-020,PROD-001,2026-08-08 03:09:00,Santa Cruz,CAM-08,CHO-138,92,92.0,72,50.2,1,1,1,ORD-2026-00198,False,CLI-020,False,PROD-001,False,CAM-08,False,CHO-138,False,Santa Cruz,False,92,False,92.0,False,False,92.0,False,False,72.0,False,False,50.2,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-08 07:09:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00199,CLI-096,PROD-002,2026-08-30 00:14:00+00:00,Cochabamba,CAM-13,CHO-128,213.0,213.0,24.0,18.5,1.0,1.0,1.0,200,,fecha_local_bolivia_convertida_utc,,ORD-2026-00199,CLI-096,PROD-002,2026-08-29 20:14:00,Cochabamba,CAM-13,CHO-128,213,213.0,24,18.5,1,1,1,ORD-2026-00199,False,CLI-096,False,PROD-002,False,CAM-13,False,CHO-128,False,Cochabamba,False,213,False,213.0,False,False,213.0,False,False,24.0,False,False,18.5,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-30 00:14:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00201,CLI-084,PROD-007,2026-08-19 17:43:00+00:00,Oruro,CAM-20,CHO-066,35.0,35.0,24.0,22.6,1.0,1.0,1.0,202,,fecha_local_bolivia_convertida_utc,,ORD-2026-00201,CLI-084,PROD-007,2026-08-19 13:43:00,Oruro,CAM-20,CHO-066,35,35.0,24,22.6,1,1,1,ORD-2026-00201,False,CLI-084,False,PROD-007,False,CAM-20,False,CHO-066,False,Oruro,False,35,False,35.0,False,False,35.0,False,False,24.0,False,False,22.6,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-19 17:43:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00202,CLI-003,PROD-012,2026-08-30 19:32:00+00:00,Tarija,CAM-26,CHO-010,29.0,29.0,24.0,17.2,1.0,1.0,1.0,203,,fecha_local_bolivia_convertida_utc,,ORD-2026-00202,CLI-003,PROD-012,2026-08-30 15:32:00,Tarija,CAM-26,CHO-010,29,29.0,24,17.2,1,1,1,ORD-2026-00202,False,CLI-003,False,PROD-012,False,CAM-26,False,CHO-010,False,Tarija,False,29,False,29.0,False,False,29.0,False,False,24.0,False,False,17.2,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-30 19:32:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00203,CLI-085,PROD-043,2026-08-27 12:19:00+00:00,Tarija,CAM-19,CHO-084,315.0,315.0,72.0,85.1,0.0,1.0,0.0,204,,fecha_local_bolivia_convertida_utc,,ORD-2026-00203,CLI-085,PROD-043,2026-08-27 08:19:00,Tarija,CAM-19,CHO-084,315,315.0,72,85.1,0,1,0,ORD-2026-00203,False,CLI-085,False,PROD-043,False,CAM-19,False,CHO-084,False,Tarija,False,315,False,315.0,False,False,315.0,False,False,72.0,False,False,85.1,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-27 12:19:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00204,CLI-064,PROD-042,2026-08-22 22:27:00+00:00,Tarija,CAM-19,CHO-084,288.0,288.0,48.0,44.4,1.0,1.0,1.0,205,,fecha_local_bolivia_convertida_utc,,ORD-2026-00204,CLI-064,PROD-042,2026-08-22 18:27:00,Tarija,CAM-19,CHO-084,288,288.0,48,44.4,1,1,1,ORD-2026-00204,False,CLI-064,False,PROD-042,False,CAM-19,False,CHO-084,False,Tarija,False,288,False,288.0,False,False,288.0,False,False,48.0,False,False,44.4,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-22 22:27:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00205,CLI-074,PROD-008,2026-08-05 08:20:00+00:00,Oruro,CAM-24,CHO-095,355.0,355.0,72.0,53.0,1.0,1.0,1.0,206,,fecha_local_bolivia_convertida_utc,,ORD-2026-00205,CLI-074,PROD-008,2026-08-05 04:20:00,Oruro,CAM-24,CHO-095,355,355.0,72,53.0,1,1,1,ORD-2026-00205,False,CLI-074,False,PROD-008,False,CAM-24,False,CHO-095,False,Oruro,False,355,False,355.0,False,False,355.0,False,False,72.0,False,False,53.0,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-05 08:20:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00206,CLI-049,PROD-049,2026-08-01 05:57:00+00:00,Tarija,CAM-19,CHO-010,451.0,451.0,24.0,21.7,1.0,1.0,1.0,207,,fecha_local_bolivia_convertida_utc,,ORD-2026-00206,CLI-049,PROD-049,2026-08-01 01:57:00,Tarija,CAM-19,CHO-010,451,451.0,24,21.7,1,1,1,ORD-2026-00206,False,CLI-049,False,PROD-049,False,CAM-19,False,CHO-010,False,Tarija,False,451,False,451.0,False,False,451.0,False,False,24.0,False,False,21.7,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-01 05:57:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00207,CLI-044,PROD-039,2026-08-03 06:27:00+00:00,La Paz,CAM-07,CHO-076,273.0,273.0,24.0,24.2,0.0,1.0,0.0,208,,fecha_local_bolivia_convertida_utc,,ORD-2026-00207,CLI-044,PROD-039,2026-08-03 02:27:00,La Paz,CAM-07,CHO-076,273,273.0,24,24.2,0,1,0,ORD-2026-00207,False,CLI-044,False,PROD-039,False,CAM-07,False,CHO-076,False,La Paz,False,273,False,273.0,False,False,273.0,False,False,24.0,False,False,24.2,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-03 06:27:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00211,CLI-075,PROD-002,2026-08-03 02:54:00+00:00,Oruro,CAM-24,CHO-027,392.0,392.0,24.0,13.4,1.0,1.0,1.0,212,,fecha_local_bolivia_convertida_utc,,ORD-2026-00211,CLI-075,PROD-002,2026-08-02 22:54:00,Oruro,CAM-24,CHO-027,392,392.0,24,13.4,1,1,1,ORD-2026-00211,False,CLI-075,False,PROD-002,False,CAM-24,False,CHO-027,False,Oruro,False,392,False,392.0,False,False,392.0,False,False,24.0,False,False,13.4,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-03 02:54:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00212,CLI-080,PROD-017,2026-08-28 22:39:00+00:00,Cochabamba,CAM-05,CHO-123,398.0,398.0,24.0,14.3,1.0,1.0,1.0,213,,fecha_local_bolivia_convertida_utc,,ORD-2026-00212,CLI-080,PROD-017,2026-08-28 18:39:00,Cochabamba,CAM-05,CHO-123,398,398.0,24,14.3,1,1,1,ORD-2026-00212,False,CLI-080,False,PROD-017,False,CAM-05,False,CHO-123,False,Cochabamba,False,398,False,398.0,False,False,398.0,False,False,24.0,False,False,14.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-28 22:39:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00213,CLI-028,PROD-003,2026-08-08 06:30:00+00:00,Santa Cruz,CAM-23,CHO-041,486.0,486.0,72.0,61.1,1.0,1.0,1.0,214,,fecha_local_bolivia_convertida_utc,,ORD-2026-00213,CLI-028,PROD-003,2026-08-08 02:30:00,Santa Cruz,CAM-23,CHO-041,486,486.0,72,61.1,1,1,1,ORD-2026-00213,False,CLI-028,False,PROD-003,False,CAM-23,False,CHO-041,False,Santa Cruz,False,486,False,486.0,False,False,486.0,False,False,72.0,False,False,61.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-08 06:30:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00214,CLI-062,PROD-012,2026-08-04 08:06:00+00:00,Santa Cruz,CAM-09,CHO-034,305.0,305.0,72.0,70.4,1.0,1.0,1.0,215,,fecha_local_bolivia_convertida_utc,,ORD-2026-00214,CLI-062,PROD-012,2026-08-04 04:06:00,Santa Cruz,CAM-09,CHO-034,305,305.0,72,70.4,1,1,1,ORD-2026-00214,False,CLI-062,False,PROD-012,False,CAM-09,False,CHO-034,False,Santa Cruz,False,305,False,305.0,False,False,305.0,False,False,72.0,False,False,70.4,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-04 08:06:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00215,CLI-011,PROD-054,2026-08-27 11:22:00+00:00,La Paz,CAM-15,CHO-006,235.0,235.0,72.0,43.3,1.0,1.0,1.0,216,,fecha_local_bolivia_convertida_utc,,ORD-2026-00215,CLI-011,PROD-054,2026-08-27 07:22:00,La Paz,CAM-15,CHO-006,235,235.0,72,43.3,1,1,1,ORD-2026-00215,False,CLI-011,False,PROD-054,False,CAM-15,False,CHO-006,False,La Paz,False,235,False,235.0,False,False,235.0,False,False,72.0,False,False,43.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-27 11:22:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00216,CLI-082,PROD-031,2026-08-21 13:40:00+00:00,Cochabamba,CAM-17,CHO-003,458.0,458.0,72.0,63.5,1.0,1.0,1.0,217,,fecha_local_bolivia_convertida_utc,,ORD-2026-00216,CLI-082,PROD-031,2026-08-21 09:40:00,Cochabamba,CAM-17,CHO-003,458,458.0,72,63.5,1,1,1,ORD-2026-00216,False,CLI-082,False,PROD-031,False,CAM-17,False,CHO-003,False,Cochabamba,False,458,False,458.0,False,False,458.0,False,False,72.0,False,False,63.5,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-21 13:40:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00217,CLI-091,PROD-038,2026-08-10 12:15:00+00:00,Santa Cruz,CAM-23,CHO-092,471.0,471.0,24.0,24.2,0.0,1.0,0.0,218,,fecha_local_bolivia_convertida_utc,,ORD-2026-00217,CLI-091,PROD-038,2026-08-10 08:15:00,Santa Cruz,CAM-23,CHO-092,471,471.0,24,24.2,0,1,0,ORD-2026-00217,False,CLI-091,False,PROD-038,False,CAM-23,False,CHO-092,False,Santa Cruz,False,471,False,471.0,False,False,471.0,False,False,24.0,False,False,24.2,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-10 12:15:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00218,CLI-016,PROD-032,2026-08-01 19:14:00+00:00,Tarija,CAM-26,CHO-074,177.0,177.0,24.0,16.1,1.0,1.0,1.0,219,,fecha_local_bolivia_convertida_utc,,ORD-2026-00218,CLI-016,PROD-032,2026-08-01 15:14:00,Tarija,CAM-26,CHO-074,177,177.0,24,16.1,1,1,1,ORD-2026-00218,False,CLI-016,False,PROD-032,False,CAM-26,False,CHO-074,False,Tarija,False,177,False,177.0,False,False,177.0,False,False,24.0,False,False,16.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-01 19:14:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00219,CLI-043,PROD-029,2026-08-25 00:06:00+00:00,Oruro,CAM-03,CHO-027,365.0,365.0,48.0,42.3,1.0,1.0,1.0,220,,fecha_local_bolivia_convertida_utc,,ORD-2026-00219,CLI-043,PROD-029,2026-08-24 20:06:00,Oruro,CAM-03,CHO-027,365,365.0,48,42.3,1,1,1,ORD-2026-00219,False,CLI-043,False,PROD-029,False,CAM-03,False,CHO-027,False,Oruro,False,365,False,365.0,False,False,365.0,False,False,48.0,False,False,42.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-25 00:06:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00221,CLI-035,PROD-048,2026-08-17 16:17:00+00:00,Tarija,CAM-26,CHO-063,336.0,336.0,24.0,23.5,1.0,1.0,1.0,222,,fecha_local_bolivia_convertida_utc,,ORD-2026-00221,CLI-035,PROD-048,2026-08-17 12:17:00,Tarija,CAM-26,CHO-063,336,336.0,24,23.5,1,1,1,ORD-2026-00221,False,CLI-035,False,PROD-048,False,CAM-26,False,CHO-063,False,Tarija,False,336,False,336.0,False,False,336.0,False,False,24.0,False,False,23.5,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-17 16:17:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00222,CLI-076,PROD-049,2026-08-11 19:10:00+00:00,Cochabamba,CAM-11,CHO-111,483.0,483.0,24.0,16.6,1.0,1.0,1.0,223,,fecha_local_bolivia_convertida_utc,,ORD-2026-00222,CLI-076,PROD-049,2026-08-11 15:10:00,Cochabamba,CAM-11,CHO-111,483,483.0,24,16.6,1,1,1,ORD-2026-00222,False,CLI-076,False,PROD-049,False,CAM-11,False,CHO-111,False,Cochabamba,False,483,False,483.0,False,False,483.0,False,False,24.0,False,False,16.6,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-11 19:10:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00223,CLI-060,PROD-044,2026-08-25 17:39:00+00:00,La Paz,CAM-15,CHO-013,157.0,157.0,48.0,37.1,1.0,1.0,1.0,224,,fecha_local_bolivia_convertida_utc,,ORD-2026-00223,CLI-060,PROD-044,2026-08-25 13:39:00,La Paz,CAM-15,CHO-013,157,157.0,48,37.1,1,1,1,ORD-2026-00223,False,CLI-060,False,PROD-044,False,CAM-15,False,CHO-013,False,La Paz,False,157,False,157.0,False,False,157.0,False,False,48.0,False,False,37.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-25 17:39:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00224,CLI-094,PROD-019,2026-08-02 02:15:00+00:00,Santa Cruz,CAM-29,CHO-118,399.0,399.0,72.0,51.5,1.0,1.0,1.0,225,,fecha_local_bolivia_convertida_utc,,ORD-2026-00224,CLI-094,PROD-019,2026-08-01 22:15:00,Santa Cruz,CAM-29,CHO-118,399,399.0,72,51.5,1,1,1,ORD-2026-00224,False,CLI-094,False,PROD-019,False,CAM-29,False,CHO-118,False,Santa Cruz,False,399,False,399.0,False,False,399.0,False,False,72.0,False,False,51.5,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-02 02:15:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00225,CLI-008,PROD-027,2026-08-21 04:47:00+00:00,Tarija,CAM-19,CHO-067,150.0,150.0,48.0,43.0,1.0,1.0,1.0,226,,fecha_local_bolivia_convertida_utc,,ORD-2026-00225,CLI-008,PROD-027,2026-08-21 00:47:00,Tarija,CAM-19,CHO-067,150,150.0,48,43.0,1,1,1,ORD-2026-00225,False,CLI-008,False,PROD-027,False,CAM-19,False,CHO-067,False,Tarija,False,150,False,150.0,False,False,150.0,False,False,48.0,False,False,43.0,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-21 04:47:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00226,CLI-051,PROD-017,2026-08-22 08:54:00+00:00,La Paz,CAM-15,CHO-076,74.0,74.0,48.0,45.8,1.0,1.0,1.0,227,,fecha_local_bolivia_convertida_utc,,ORD-2026-00226,CLI-051,PROD-017,2026-08-22 04:54:00,La Paz,CAM-15,CHO-076,74,74.0,48,45.8,1,1,1,ORD-2026-00226,False,CLI-051,False,PROD-017,False,CAM-15,False,CHO-076,False,La Paz,False,74,False,74.0,False,False,74.0,False,False,48.0,False,False,45.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-22 08:54:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00227,CLI-081,PROD-015,2026-08-04 19:48:00+00:00,Tarija,CAM-26,CHO-119,347.0,347.0,72.0,49.7,1.0,1.0,1.0,228,,fecha_local_bolivia_convertida_utc,,ORD-2026-00227,CLI-081,PROD-015,2026-08-04 15:48:00,Tarija,CAM-26,CHO-119,347,347.0,72,49.7,1,1,1,ORD-2026-00227,False,CLI-081,False,PROD-015,False,CAM-26,False,CHO-119,False,Tarija,False,347,False,347.0,False,False,347.0,False,False,72.0,False,False,49.7,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-04 19:48:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00228,CLI-064,PROD-009,2026-08-26 09:58:00+00:00,Santa Cruz,CAM-08,CHO-093,239.0,239.0,72.0,65.8,1.0,1.0,1.0,229,,fecha_local_bolivia_convertida_utc,,ORD-2026-00228,CLI-064,PROD-009,2026-08-26 05:58:00,Santa Cruz,CAM-08,CHO-093,239,239.0,72,65.8,1,1,1,ORD-2026-00228,False,CLI-064,False,PROD-009,False,CAM-08,False,CHO-093,False,Santa Cruz,False,239,False,239.0,False,False,239.0,False,False,72.0,False,False,65.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-26 09:58:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00229,CLI-090,PROD-059,2026-08-01 13:50:00+00:00,Tarija,CAM-21,CHO-099,420.0,420.0,24.0,18.8,1.0,1.0,1.0,230,,fecha_local_bolivia_convertida_utc,,ORD-2026-00229,CLI-090,PROD-059,2026-08-01 09:50:00,Tarija,CAM-21,CHO-099,420,420.0,24,18.8,1,1,1,ORD-2026-00229,False,CLI-090,False,PROD-059,False,CAM-21,False,CHO-099,False,Tarija,False,420,False,420.0,False,False,420.0,False,False,24.0,False,False,18.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-01 13:50:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00230,CLI-093,PROD-017,2026-08-04 22:01:00+00:00,Oruro,CAM-16,CHO-066,432.0,432.0,72.0,41.2,1.0,1.0,1.0,231,,fecha_local_bolivia_convertida_utc,,ORD-2026-00230,CLI-093,PROD-017,2026-08-04 18:01:00,Oruro,CAM-16,CHO-066,432,432.0,72,41.2,1,1,1,ORD-2026-00230,False,CLI-093,False,PROD-017,False,CAM-16,False,CHO-066,False,Oruro,False,432,False,432.0,False,False,432.0,False,False,72.0,False,False,41.2,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-04 22:01:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00231,CLI-037,PROD-007,2026-08-20 20:22:00+00:00,Tarija,CAM-21,CHO-059,492.0,492.0,24.0,20.9,1.0,1.0,1.0,232,,fecha_local_bolivia_convertida_utc,,ORD-2026-00231,CLI-037,PROD-007,2026-08-20 16:22:00,Tarija,CAM-21,CHO-059,492,492.0,24,20.9,1,1,1,ORD-2026-00231,False,CLI-037,False,PROD-007,False,CAM-21,False,CHO-059,False,Tarija,False,492,False,492.0,False,False,492.0,False,False,24.0,False,False,20.9,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-20 20:22:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00232,CLI-003,PROD-003,2026-08-02 03:43:00+00:00,Cochabamba,CAM-17,CHO-136,223.0,223.0,48.0,32.8,1.0,1.0,1.0,233,,fecha_local_bolivia_convertida_utc,,ORD-2026-00232,CLI-003,PROD-003,2026-08-01 23:43:00,Cochabamba,CAM-17,CHO-136,223,223.0,48,32.8,1,1,1,ORD-2026-00232,False,CLI-003,False,PROD-003,False,CAM-17,False,CHO-136,False,Cochabamba,False,223,False,223.0,False,False,223.0,False,False,48.0,False,False,32.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-02 03:43:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00233,CLI-064,PROD-023,2026-08-07 06:15:00+00:00,Cochabamba,CAM-25,CHO-080,85.0,84.0,72.0,56.5,1.0,0.0,0.0,234,,fecha_local_bolivia_convertida_utc,,ORD-2026-00233,CLI-064,PROD-023,2026-08-07 02:15:00,Cochabamba,CAM-25,CHO-080,85,84.0,72,56.5,1,0,0,ORD-2026-00233,False,CLI-064,False,PROD-023,False,CAM-25,False,CHO-080,False,Cochabamba,False,85,False,85.0,False,False,84.0,False,False,72.0,False,False,56.5,False,False,1.0,False,False,0.0,False,False,0.0,False,False,iso,True,2026-08-07 06:15:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00234,CLI-098,PROD-057,2026-08-08 02:37:00+00:00,La Paz,CAM-12,CHO-018,358.0,358.0,24.0,23.7,1.0,1.0,1.0,235,,fecha_local_bolivia_convertida_utc,,ORD-2026-00234,CLI-098,PROD-057,2026-08-07 22:37:00,La Paz,CAM-12,CHO-018,358,358.0,24,23.7,1,1,1,ORD-2026-00234,False,CLI-098,False,PROD-057,False,CAM-12,False,CHO-018,False,La Paz,False,358,False,358.0,False,False,358.0,False,False,24.0,False,False,23.7,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-08 02:37:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00235,CLI-096,PROD-013,2026-08-14 07:29:00+00:00,Santa Cruz,CAM-08,CHO-036,475.0,475.0,24.0,15.5,1.0,1.0,1.0,236,,fecha_local_bolivia_convertida_utc,,ORD-2026-00235,CLI-096,PROD-013,2026-08-14 03:29:00,Santa Cruz,CAM-08,CHO-036,475,475.0,24,15.5,1,1,1,ORD-2026-00235,False,CLI-096,False,PROD-013,False,CAM-08,False,CHO-036,False,Santa Cruz,False,475,False,475.0,False,False,475.0,False,False,24.0,False,False,15.5,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-14 07:29:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00236,CLI-069,PROD-050,2026-08-12 02:44:00+00:00,Tarija,CAM-26,CHO-055,281.0,281.0,48.0,45.3,1.0,1.0,1.0,237,,fecha_local_bolivia_convertida_utc,,ORD-2026-00236,CLI-069,PROD-050,2026-08-11 22:44:00,Tarija,CAM-26,CHO-055,281,281.0,48,45.3,1,1,1,ORD-2026-00236,False,CLI-069,False,PROD-050,False,CAM-26,False,CHO-055,False,Tarija,False,281,False,281.0,False,False,281.0,False,False,48.0,False,False,45.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-12 02:44:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00237,CLI-030,PROD-034,2026-08-05 09:21:00+00:00,Santa Cruz,CAM-08,CHO-034,209.0,209.0,72.0,48.4,1.0,1.0,1.0,238,,fecha_local_bolivia_convertida_utc,,ORD-2026-00237,CLI-030,PROD-034,2026-08-05 05:21:00,Santa Cruz,CAM-08,CHO-034,209,209.0,72,48.4,1,1,1,ORD-2026-00237,False,CLI-030,False,PROD-034,False,CAM-08,False,CHO-034,False,Santa Cruz,False,209,False,209.0,False,False,209.0,False,False,72.0,False,False,48.4,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-05 09:21:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
ORD-2026-00238,CLI-040,PROD-015,2026-08-07 08:00:00+00:00,Tarija,CAM-26,CHO-097,188.0,188.0,48.0,48.2,0.0,1.0,0.0,239,,normalizacion_identificador:producto_id | fecha_local_bolivia_convertida_utc,,ORD-2026-00238,CLI-040, prod-015 ,2026-08-07 04:00:00,Tarija,CAM-26,CHO-097,188,188.0,48,48.2,0,1,0,ORD-2026-00238,False,CLI-040,False,PROD-015,True,CAM-26,False,CHO-097,False,Tarija,False,188,False,188.0,False,False,188.0,False,False,48.0,False,False,48.2,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-07 08:00:00+00:00,False,True,True,True,False,,,True,2,0,sin_incidencias,valida_con_transformacion
ORD-2026-00239,CLI-080,PROD-011,2026-08-20 13:54:00+00:00,Santa Cruz,CAM-18,CHO-039,21.0,21.0,72.0,70.2,1.0,1.0,1.0,240,,fecha_local_bolivia_convertida_utc,,ORD-2026-00239,CLI-080,PROD-011,2026-08-20 09:54:00,Santa Cruz,CAM-18,CHO-039,21,21.0,72,70.2,1,1,1,ORD-2026-00239,False,CLI-080,False,PROD-011,False,CAM-18,False,CHO-039,False,Santa Cruz,False,21,False,21.0,False,False,21.0,False,False,72.0,False,False,70.2,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-20 13:54:00+00:00,False,True,True,True,False,,,True,1,0,sin_incidencias,valida_con_transformacion
