fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,en_cuarentena
4873,2026-08-23 07:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,5.1,C,70.0,0,0,,False
4874,2026-08-23 08:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,4.26,C,68.6,0,0,,False
4875,2026-08-23 08:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,4.72,C,74.5,0,0,,False
4876,2026-08-23 09:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,5.34,C,70.7,0,0,,False
4877,2026-08-23 09:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,5.36,C,72.2,0,0,,False
4878,2026-08-23 10:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,3.66,C,83.8,0,0,,False
4879,2026-08-23 10:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,3.79,C,85.3,0,0,,False
4880,2026-08-23 11:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,4.47,C,69.2,0,0,,False
4881,2026-08-23 11:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,2.85,C,87.0,0,0,,False
4882,2026-08-23 12:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,3.49,C,73.8,0,0,,False
4883,2026-08-23 12:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,3.69,C,79.0,0,0,,False
4884,2026-08-23 13:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,4.46,C,80.2,0,1,,False
4885,2026-08-23 13:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,4.13,C,75.0,0,1,,False
4886,2026-08-23 14:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,9.63,C,82.4,1,1,,False
4887,2026-08-23 14:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,9.84,C,81.2,1,1,,False
4888,2026-08-23 15:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,8.75,C,78.0,1,1,,False
4889,2026-08-23 15:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,8.9,C,78.6,1,1,,False
4890,2026-08-23 16:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,9.96,C,94.7,1,0,,False
4891,2026-08-23 16:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,3.67,C,74.1,0,0,,False
4892,2026-08-23 17:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,5.39,C,65.1,0,0,,False
4893,2026-08-23 17:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,4.43,C,83.0,0,0,,False
4894,2026-08-23 18:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,4.75,C,88.2,0,0,,False
4895,2026-08-23 18:41:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,3.84,C,74.7,0,0,,False
4896,2026-08-23 19:11:00,VIA-00204,ORD-2026-02080,CAM-30,PROD-011,3.49,C,72.9,0,0,,False
4897,2026-08-24 11:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,21.15,C,47.3,0,0,,False
4898,2026-08-24 12:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,18.39,C,48.0,0,0,,False
4899,2026-08-24 12:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,21.37,C,44.6,0,0,,False
4900,2026-08-24 13:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,21.14,C,39.1,0,0,,False
4901,2026-08-24 13:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,21.54,C,50.2,0,0,,False
4902,2026-08-24 14:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,20.16,C,49.0,0,0,,False
4903,2026-08-24 14:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,20.09,C,50.3,0,0,,False
4904,2026-08-24 15:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,19.03,C,52.2,0,0,,False
4905,2026-08-24 15:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,19.43,C,55.7,0,0,,False
4906,2026-08-24 16:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,22.17,C,36.7,0,0,,False
4907,2026-08-24 16:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,22.58,C,,0,0,humedad_cabina_pct,True
4908,2026-08-24 17:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,17.88,C,46.5,0,0,,False
4909,2026-08-24 17:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,20.18,C,49.4,0,0,,False
4910,2026-08-24 18:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,19.62,C,46.8,0,0,,False
4911,2026-08-24 18:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,21.69,C,53.8,0,0,,False
4912,2026-08-24 19:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,19.17,C,51.2,0,0,,False
4913,2026-08-24 19:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,21.52,C,51.9,0,0,,False
4914,2026-08-24 20:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,16.56,C,49.8,0,0,,False
4915,2026-08-24 20:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,20.23,C,47.6,0,0,,False
4916,2026-08-24 21:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,19.98,C,47.8,0,0,,False
4917,2026-08-24 21:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,21.14,C,52.9,0,0,,False
4918,2026-08-24 22:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,63.88,F,50.1,0,0,,False
4919,2026-08-24 22:47:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,20.98,C,51.7,0,0,,False
4920,2026-08-24 23:17:00,VIA-00205,ORD-2026-02007,CAM-19,PROD-039,18.55,C,39.5,0,0,,False
4921,2026-08-20 22:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.27,C,68.4,0,0,,False
4922,2026-08-20 23:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-17.06,C,83.1,0,0,,False
4923,2026-08-20 23:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.99,C,71.8,0,0,,False
4924,2026-08-21 00:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-17.47,C,68.3,0,0,,False
4925,2026-08-21 00:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-1.77,F,63.1,0,0,,False
4926,2026-08-21 01:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.4,C,77.7,0,0,,False
4927,2026-08-21 01:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.39,C,64.8,0,0,,False
4928,2026-08-21 02:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-17.26,C,71.5,0,0,,False
4929,2026-08-21 02:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.06,C,70.4,0,0,,False
4930,2026-08-21 03:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-17.08,C,65.6,0,0,,False
4931,2026-08-21 03:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.05,C,68.9,0,1,,False
4932,2026-08-21 04:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.93,C,62.2,0,1,,False
4933,2026-08-21 04:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-15.81,C,69.8,1,0,,False
4934,2026-08-21 05:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-17.45,C,69.7,0,0,,False
4935,2026-08-21 05:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-19.18,C,71.0,0,0,,False
4936,2026-08-21 06:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.38,C,75.0,0,0,,False
4937,2026-08-21 06:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-17.73,C,78.5,0,0,,False
4938,2026-08-21 07:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.84,C,67.1,0,0,,False
4939,2026-08-21 07:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-19.22,C,74.3,0,0,,False
4940,2026-08-21 08:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.92,C,67.4,0,0,,False
4941,2026-08-21 08:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-17.61,C,79.7,0,0,,False
4942,2026-08-21 09:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-18.27,C,70.1,0,0,,False
4943,2026-08-21 09:39:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-19.28,C,70.5,0,0,,False
4944,2026-08-21 10:09:00,VIA-00206,ORD-2026-06996,CAM-09,PROD-023,-17.0,C,74.1,0,0,,False
4945,2026-08-07 04:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,4.01,C,81.6,0,0,,False
4946,2026-08-07 04:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,3.82,C,73.0,0,0,,False
4947,2026-08-07 05:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,3.42,C,70.2,0,0,,False
4948,2026-08-07 05:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,5.06,C,77.2,0,0,,False
4949,2026-08-07 06:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,4.24,C,68.2,0,0,,False
4950,2026-08-07 06:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,3.39,C,76.3,0,0,,False
4951,2026-08-07 07:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,2.78,C,73.2,0,0,,False
4952,2026-08-07 07:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,4.06,C,79.3,0,0,,False
4953,2026-08-07 08:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,3.12,C,86.5,0,0,,False
4954,2026-08-07 08:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,4.25,C,91.0,0,0,,False
4955,2026-08-07 09:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,3.6,C,70.4,0,0,,False
4956,2026-08-07 09:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,2.76,C,85.0,0,0,,False
4957,2026-08-07 10:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,4.85,C,75.9,0,0,,False
4958,2026-08-07 10:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,4.81,C,66.8,0,0,,False
4959,2026-08-07 11:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,5.15,C,66.6,0,0,,False
4960,2026-08-07 11:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,3.53,C,59.2,0,0,,False
4961,2026-08-07 12:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,4.25,C,85.5,0,0,,False
4962,2026-08-07 12:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,4.38,C,81.1,0,0,,False
4963,2026-08-07 13:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,3.57,C,85.7,0,0,,False
4964,2026-08-07 13:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,3.98,C,67.0,0,0,,False
4965,2026-08-07 14:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,4.47,C,79.9,0,0,,False
4966,2026-08-07 14:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,4.84,C,78.6,0,0,,False
4967,2026-08-07 15:10:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,3.53,C,82.5,0,0,,False
4968,2026-08-07 15:40:00,VIA-00207,ORD-2026-03553,CAM-13,PROD-017,3.31,C,78.8,0,0,,False
4969,2026-08-30 09:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,19.42,C,42.1,0,0,,False
4970,2026-08-30 10:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,22.1,C,38.3,0,0,,False
4971,2026-08-30 10:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,21.65,C,46.6,0,0,,False
4972,2026-08-30 11:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,21.46,C,51.7,0,0,,False
4973,2026-08-30 11:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,17.55,C,38.4,0,0,,False
4974,2026-08-30 12:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,23.6,C,49.2,0,0,,False
4975,2026-08-30 12:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,20.49,C,55.7,0,0,,False
4976,2026-08-30 13:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,20.36,C,48.5,0,0,,False
4977,2026-08-30 13:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,19.12,C,50.3,0,0,,False
4978,2026-08-30 14:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,17.24,C,46.4,0,0,,False
4979,2026-08-30 14:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,18.9,C,60.6,0,0,,False
4980,2026-08-30 15:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,19.27,C,49.8,0,0,,False
4981,2026-08-30 15:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,18.23,C,60.0,0,0,,False
4982,2026-08-30 16:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,18.99,C,40.1,0,0,,False
4983,2026-08-30 16:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,18.89,C,49.7,0,0,,False
4984,2026-08-30 17:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,19.91,C,51.1,0,0,,False
4985,2026-08-30 17:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,20.64,C,53.2,0,0,,False
4986,2026-08-30 18:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,23.6,C,60.3,0,0,,False
4987,2026-08-30 18:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,19.51,C,55.9,0,0,,False
4988,2026-08-30 19:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,19.47,C,45.8,0,0,,False
4989,2026-08-30 19:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,19.87,C,54.7,0,0,,False
4990,2026-08-30 20:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,18.92,C,34.2,0,0,,False
4991,2026-08-30 20:44:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,21.5,C,51.8,0,0,,False
4992,2026-08-30 21:14:00,VIA-00208,ORD-2026-00038,CAM-30,PROD-032,21.61,C,42.8,0,0,,False
4993,2026-08-16 23:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,3.8,C,67.4,0,0,,False
4994,2026-08-17 00:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,3.44,C,77.0,0,0,,False
4995,2026-08-17 00:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,4.5,C,73.6,0,0,,False
4996,2026-08-17 01:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,2.35,C,74.0,0,0,,False
4997,2026-08-17 01:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,3.66,C,81.9,0,0,,False
4998,2026-08-17 02:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,4.83,C,73.0,0,0,,False
4999,2026-08-17 02:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,3.46,C,79.6,0,0,,False
5000,2026-08-17 03:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,3.56,C,77.8,0,0,,False
5001,2026-08-17 03:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,4.41,C,68.5,0,0,,False
5002,2026-08-17 04:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,5.0,C,85.1,0,0,,False
5003,2026-08-17 04:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,3.46,C,77.3,0,0,,False
5004,2026-08-17 05:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,2.87,C,79.8,0,0,,False
5005,2026-08-17 05:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,2.61,C,72.3,0,0,,False
5006,2026-08-17 06:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,4.07,C,73.6,0,0,,False
5007,2026-08-17 06:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,2.78,C,76.2,0,0,,False
5008,2026-08-17 07:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,2.58,C,80.9,0,0,,False
5009,2026-08-17 07:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,4.24,C,80.4,0,0,,False
5010,2026-08-17 08:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,4.4,C,78.5,0,0,,False
5011,2026-08-17 08:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,2.57,C,73.2,0,0,,False
5012,2026-08-17 09:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,3.39,C,78.5,0,0,,False
5013,2026-08-17 09:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,3.8,C,75.7,0,0,,False
5014,2026-08-17 10:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,4.35,C,82.1,0,1,,False
5015,2026-08-17 10:32:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,2.54,C,85.6,0,1,,False
5016,2026-08-17 11:02:00,VIA-00209,ORD-2026-05108,CAM-09,PROD-019,1.93,C,73.6,1,0,,False
5017,2026-08-22 17:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,17.98,C,54.7,0,0,,False
5018,2026-08-22 18:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.62,C,52.0,0,0,,False
5019,2026-08-22 18:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.93,C,35.0,0,0,,False
5020,2026-08-22 19:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,18.79,C,46.7,0,0,,False
5021,2026-08-22 19:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.17,C,48.6,0,0,,False
5022,2026-08-22 20:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,21.35,C,48.3,0,0,,False
5023,2026-08-22 20:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,18.52,C,54.5,0,0,,False
5024,2026-08-22 21:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,21.71,C,46.1,0,0,,False
5025,2026-08-22 21:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.08,C,43.5,0,0,,False
5026,2026-08-22 22:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,19.6,C,48.4,0,0,,False
5027,2026-08-22 22:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,21.4,C,49.1,0,0,,False
5028,2026-08-22 23:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.17,C,46.6,0,0,,False
5029,2026-08-22 23:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.74,C,38.7,0,0,,False
5030,2026-08-23 00:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,22.69,C,56.2,0,0,,False
5031,2026-08-23 00:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.78,C,46.6,0,0,,False
5032,2026-08-23 01:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.12,C,37.8,0,0,,False
5033,2026-08-23 01:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,21.82,C,29.8,0,0,,False
5034,2026-08-23 02:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,17.16,C,48.3,0,0,,False
5035,2026-08-23 02:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,18.88,C,54.1,0,0,,False
5036,2026-08-23 03:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.12,C,58.8,0,0,,False
5037,2026-08-23 03:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.47,C,55.8,0,0,,False
5038,2026-08-23 04:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,23.17,C,57.4,0,0,,False
5039,2026-08-23 04:57:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.06,C,52.1,0,0,,False
5040,2026-08-23 05:27:00,VIA-00210,ORD-2026-02966,CAM-07,PROD-030,20.38,C,51.6,0,0,,False
5041,2026-08-13 22:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,18.69,C,49.9,0,0,,False
5042,2026-08-13 23:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,20.62,C,43.5,0,0,,False
5043,2026-08-13 23:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,-999.0,C,51.3,0,0,,False
5044,2026-08-14 00:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,19.14,C,51.9,0,0,,False
5045,2026-08-14 00:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,22.29,C,33.2,0,0,,False
5046,2026-08-14 01:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,19.06,C,51.2,0,0,,False
5047,2026-08-14 01:58:00,VIA-00211,ORD-2026-00598, cam-23 ,PROD-030,18.31,C,48.6,0,0,,False
5048,2026-08-14 02:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,17.09,C,43.9,0,0,,False
5049,2026-08-14 02:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,22.69,C,42.5,0,0,,False
5050,2026-08-14 03:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,23.47,C,47.3,0,0,,False
5051,2026-08-14 03:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,19.24,C,36.7,0,0,,False
5052,2026-08-14 04:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,21.17,C,43.6,0,0,,False
5053,2026-08-14 04:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,21.56,C,58.4,0,0,,False
5054,2026-08-14 05:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,22.04,C,52.1,0,0,,False
5055,2026-08-14 05:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,18.72,C,48.9,0,0,,False
5056,2026-08-14 06:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,21.76,C,43.1,0,0,,False
5057,2026-08-14 06:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,15.14,C,53.3,0,0,,False
5058,2026-08-14 07:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,21.63,C,57.0,0,0,,False
5059,2026-08-14 07:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,17.56,C,53.4,0,0,,False
5060,2026-08-14 08:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,21.3,C,52.5,0,0,,False
5061,2026-08-14 08:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,18.81,C,56.5,0,0,,False
5062,2026-08-14 09:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,21.01,C,47.1,0,0,,False
5063,2026-08-14 09:58:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,21.69,C,30.5,0,0,,False
5064,2026-08-14 10:28:00,VIA-00211,ORD-2026-00598,CAM-23,PROD-030,19.12,C,53.3,0,0,,False
5065,2026-08-11 04:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,20.37,C,47.1,0,0,,False
5066,2026-08-11 05:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,21.27,C,51.2,0,0,,False
5067,2026-08-11 05:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,20.87,C,65.0,0,0,,False
5068,2026-08-11 06:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,18.53,C,55.9,0,0,,False
5069,2026-08-11 06:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,19.26,C,41.5,0,0,,False
5070,2026-08-11 07:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,19.63,C,44.6,0,0,,False
5071,2026-08-11 07:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,20.48,C,43.4,0,0,,False
5072,2026-08-11 08:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,20.18,C,46.5,0,0,,False
5073,2026-08-11 08:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,23.72,C,57.1,0,0,,False
5074,2026-08-11 09:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,23.14,C,32.7,0,0,,False
5075,2026-08-11 09:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,23.11,C,43.5,0,0,,False
5076,2026-08-11 10:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,16.86,C,56.5,0,0,,False
5077,2026-08-11 10:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,21.36,C,33.8,0,0,,False
5078,2026-08-11 11:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,21.64,C,45.0,0,1,,False
5079,2026-08-11 11:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,18.8,C,54.5,0,1,,False
5080,2026-08-11 12:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,25.01,C,46.2,1,0,,False
5081,2026-08-11 12:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,23.66,C,33.7,0,0,,False
5082,2026-08-11 13:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,24.11,C,45.3,0,0,,False
5083,2026-08-11 13:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,24.54,C,39.6,0,0,,False
5084,2026-08-11 14:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,22.61,C,51.5,0,0,,False
5085,2026-08-11 14:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,20.17,C,53.6,0,0,,False
5086,2026-08-11 15:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,20.07,C,46.7,0,0,,False
5087,2026-08-11 15:31:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,20.49,C,47.3,0,0,,False
5088,2026-08-11 16:01:00,VIA-00212,ORD-2026-05343,CAM-17,PROD-058,22.31,C,54.0,0,0,,False
5089,2026-08-01 19:18:00,VIA-00213,ORD-2026-02882,CAM-08,PROD-004,19.76,C,58.0,0,0,,False
5090,2026-08-01 19:48:00,VIA-00213,ORD-2026-02882,CAM-08,PROD-004,19.9,C,42.9,0,0,,False
5091,2026-08-01 20:18:00,VIA-00213,ORD-2026-02882,CAM-08,PROD-004,22.24,C,45.1,0,0,,False
5092,2026-08-01 20:48:00,VIA-00213,ORD-2026-02882,CAM-08,PROD-004,20.62,C,39.1,0,0,,False
5093,2026-08-01 21:18:00,VIA-00213,ORD-2026-02882,CAM-08,PROD-004,19.02,C,42.0,0,0,,False
5094,2026-08-01 21:48:00,VIA-00213,ORD-2026-02882,CAM-08,PROD-004,20.1,C,51.3,0,0,,False
5095,2026-08-01 22:18:00,VIA-00213,ORD-2026-02882,CAM-08,PROD-004,16.94,C,41.8,0,0,,False
