fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_en_cuarentena,timestamp_motivo,viaje_id_en_cuarentena,viaje_id_motivo,order_id_en_cuarentena,order_id_motivo,camion_id_en_cuarentena,camion_id_motivo,producto_id_en_cuarentena,producto_id_motivo,temperatura_cabina_c_en_cuarentena,temperatura_cabina_c_motivo,temp_unit_en_cuarentena,temp_unit_motivo,humedad_cabina_pct_en_cuarentena,humedad_cabina_pct_motivo,desviacion_termica_flag_en_cuarentena,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_en_cuarentena,desviacion_proximos_60min_flag_motivo,en_cuarentena_diagnostico,zona_horaria_origen,acciones_tratamiento,motivos_tratamiento,camion_id_tratado,temp_unit_tratado,temperatura_cabina_c_tratada,temperatura_convertida_f_a_c,humedad_cabina_pct_tratada,timestamp_bolivia_tratado,temperatura_imputada,humedad_imputada,motivo_cuarentena_final,en_cuarentena_final,decision_tratamiento,umbral_producto_evaluable,flag_termico_coherente,apta_kpi_termico,categoria_producto_maestro,tipo_camion_maestro,compatibilidad_tipo_camion_estado,posible_incompatibilidad_termica,compatibilidad_tipo_camion_motivo,apta_objetivo_60min
14376,2026-08-25 23:01:00,VIA-00599,ORD-2026-04996,CAM-08,PROD-030,,C,47.3,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-08,C,,False,47.3,2026-08-25 23:01:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
14414,2026-02-31 09:15:00,VIA-00601,ORD-2026-00100,CAM-26,PROD-049,9.13,C,86.3,1,1,True,Formato o fecha de calendario inválidos,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,,,CAM-26,C,9.13,False,86.3,,False,False,Fecha local inválida,True,CUARENTENA,False,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
14863,2026-08-15 21:10:00,VIA-00620,ORD-2026-05089,CAM-26,PROD-024,,C,40.8,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-26,C,,False,40.8,2026-08-15 21:10:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
15244,2026-02-31 09:15:00,VIA-00636,ORD-2026-07494,CAM-18,PROD-024,20.62,C,42.1,0,0,True,Formato o fecha de calendario inválidos,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,,,CAM-18,C,20.62,False,42.1,,False,False,Fecha local inválida,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
15780,2026-08-29 09:25:00,VIA-00658,ORD-2026-06403,CAM-28,PROD-045,-999.0,C,83.2,0,1,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-28,C,,False,83.2,2026-08-29 09:25:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
16488,2026-08-20 07:45:00,VIA-00687,ORD-2026-03211,CAM-15,PROD-016,-999.0,C,52.6,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-15,C,,False,52.6,2026-08-20 07:45:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
16576,2026-08-06 16:52:00,VIA-00691,ORD-2026-05152,CAM-15,PROD-040,,C,43.5,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-15,C,,False,43.5,2026-08-06 16:52:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
16752,2026-08-02 10:01:00,VIA-00698,ORD-2026-04343,CAM-10,PROD-045,3.68,C,,0,0,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz,,,CAM-10,C,3.68,False,,2026-08-02 10:01:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
17017,2026-08-15 20:20:00,VIA-00710,ORD-2026-02533,CAM-26,PROD-030,-999.0,C,49.6,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-26,C,,False,49.6,2026-08-15 20:20:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
17374,2026-08-09 01:09:00,VIA-00724,ORD-2026-03198,CAM-08,PROD-019,,C,48.8,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-08,C,,False,48.8,2026-08-09 01:09:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
17534,2026-08-03 21:55:00,VIA-00731,ORD-2026-01582,CAM-25,PROD-036,6.47,C,,1,0,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz,,,CAM-25,C,6.47,False,,2026-08-03 21:55:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,False,False,False,Fresco,Refrigerado,NO_EVALUABLE,False,Categoria observada o tipo de camion no disponible para evaluar,False
17705,2026-08-03 21:27:00,VIA-00738,ORD-2026-06546,CAM-10,PROD-031,18.25,C,-55.9,0,0,False,,False,,False,,False,,False,,False,,False,,True,Humedad fuera de 0 a 100 %,False,,False,,True,America/La_Paz,,,CAM-10,C,18.25,False,,2026-08-03 21:27:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
18237,2026-08-07 03:53:00,VIA-00760,ORD-2026-06010,CAM-09,PROD-018,,C,52.0,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-09,C,,False,52.0,2026-08-07 03:53:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,False,False,False,Seco,Seco,SIN_ALERTA,False,,False
18256,2026-08-26 18:25:00,VIA-00761,ORD-2026-00954,CAM-24,PROD-015,3.77,C,75.5,0,0,True,Misma clave con datos diferentes; revisar ambas lecturas,True,Misma clave con datos diferentes; revisar ambas lecturas,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,CUARENTENA_CONFLICTO,Misma clave de lectura con datos distintos,CAM-24,C,3.77,False,75.5,2026-08-26 18:25:00,False,False,Clave de lectura en conflicto,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
18619,2026-08-17 07:31:00,VIA-00776,ORD-2026-01071,CAM-28,PROD-023,277.87,K,81.6,0,0,False,,False,,False,,False,,False,,False,Rango térmico no evaluado con unidad K,True,Kelvin no es unidad operacional esperada en AndinaLog,False,,False,,False,,True,America/La_Paz,,,CAM-28,K,,False,81.6,2026-08-17 07:31:00,False,False,Unidad térmica no operacional o desconocida | Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
18782,2026-08-15 10:07:00,VIA-00783,ORD-2026-05701,CAM-20,PROD-052,,C,77.8,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-20,C,,False,77.8,2026-08-15 10:07:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
18810,2026-08-22 10:58:00,VIA-00784,ORD-2026-02448,CAM-15,PROD-005,,C,42.4,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-15,C,,False,42.4,2026-08-22 10:58:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
19040,2026-08-27 01:28:00,VIA-00794,ORD-2026-02599,CAM-19,PROD-040,-999.0,C,48.6,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-19,C,,False,48.6,2026-08-27 01:28:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
19393,2026-08-22 07:40:00,VIA-00809,ORD-2026-02325,CAM-04,PROD-017,18.13,C,-50.9,0,0,False,,False,,False,,False,,False,,False,,False,,True,Humedad fuera de 0 a 100 %,False,,False,,True,America/La_Paz,,,CAM-04,C,18.13,False,,2026-08-22 07:40:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,True,True,False,Seco,Seco,SIN_ALERTA,False,,False
20039,2026-08-13 11:53:00,VIA-00835,ORD-2026-00787,CAM-25,PROD-060,254.28,K,81.6,0,0,False,,False,,False,,False,,False,,False,Rango térmico no evaluado con unidad K,True,Kelvin no es unidad operacional esperada en AndinaLog,False,,False,,False,,True,America/La_Paz,,,CAM-25,K,,False,81.6,2026-08-13 11:53:00,False,False,Unidad térmica no operacional o desconocida | Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
20071,2026-08-02 08:25:00,VIA-00837,ORD-2026-05889,CAM-15,PROD-055,,C,55.9,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-15,C,,False,55.9,2026-08-02 08:25:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
20228,2026-08-26 09:42:00,VIA-00843,ORD-2026-07262,CAM-28,PROD-025,-10.1,C,-83.3,1,1,False,,False,,False,,False,,False,,False,,False,,True,Humedad fuera de 0 a 100 %,False,,False,,True,America/La_Paz,,,CAM-28,C,-10.1,False,,2026-08-26 09:42:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
20311,2026-08-18 10:45:00,VIA-00847,ORD-2026-04887,CAM-19,PROD-018,-999.0,C,50.1,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-19,C,,False,50.1,2026-08-18 10:45:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,False,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
20388,2026-08-16 04:10:00,VIA-00850,ORD-2026-05780,CAM-26,PROD-034,-999.0,C,71.4,1,1,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-26,C,,False,71.4,2026-08-16 04:10:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
20461,2026-08-16 18:36:00,VIA-00853,ORD-2026-06319,CAM-02,PROD-052,-999.0,C,59.9,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-02,C,,False,59.9,2026-08-16 18:36:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
21058,2026-02-31 09:15:00,VIA-00878,ORD-2026-02175,CAM-01,PROD-056,5.08,C,85.4,0,0,True,Formato o fecha de calendario inválidos,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,,,CAM-01,C,5.08,False,85.4,,False,False,Fecha local inválida,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
21074,2026-08-19 08:31:00,VIA-00879,ORD-2026-06707,CAM-01,PROD-020,-999.0,C,62.5,0,1,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-01,C,,False,62.5,2026-08-19 08:31:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
21240,2026-08-26 04:37:00,VIA-00885,ORD-2026-07094,CAM-08,PROD-036,,C,75.9,0,0,True,Misma clave con datos diferentes; revisar ambas lecturas,True,Misma clave con datos diferentes; revisar ambas lecturas,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,CUARENTENA_CONFLICTO,Misma clave de lectura con datos distintos,CAM-08,C,,False,75.9,2026-08-26 04:37:00,False,False,Temperatura sin valor recuperable | Clave de lectura en conflicto,True,CUARENTENA,False,False,False,Fresco,Refrigerado,NO_EVALUABLE,False,Categoria observada o tipo de camion no disponible para evaluar,False
21409,2026-08-05 02:17:00,VIA-00893,ORD-2026-01236,CAM-10,PROD-049,,C,72.8,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-10,C,,False,72.8,2026-08-05 02:17:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,False,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
21421,2026-02-31 09:15:00,VIA-00893,ORD-2026-01236,CAM-10,PROD-049,4.08,C,68.3,0,1,True,Formato o fecha de calendario inválidos,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,,,CAM-10,C,4.08,False,68.3,,False,False,Fecha local inválida,True,CUARENTENA,False,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
21754,2026-08-10 02:51:00,VIA-00907,ORD-2026-07219,CAM-17,PROD-040,-999.0,C,56.0,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-17,C,,False,56.0,2026-08-10 02:51:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Seco,SIN_ALERTA,False,,False
21913,2026-08-02 04:49:00,VIA-00914,ORD-2026-01504,CAM-10,PROD-014,-999.0,C,59.8,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-10,C,,False,59.8,2026-08-02 04:49:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
22248,2026-08-26 17:35:00,VIA-00927,ORD-2026-07022,CAM-20,PROD-002,18.36,C,,0,0,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz,,,CAM-20,C,18.36,False,,2026-08-26 17:35:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
22365,2026-08-30 04:45:00,VIA-00932,ORD-2026-02192,CAM-26,PROD-050,,C,63.7,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-26,C,,False,63.7,2026-08-30 04:45:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
22613,2026-02-31 09:15:00,VIA-00943,ORD-2026-05464,CAM-19,PROD-050,17.07,C,45.9,0,0,True,Formato o fecha de calendario inválidos,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,,,CAM-19,C,17.07,False,45.9,,False,False,Fecha local inválida,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
22960,2026-08-08 19:05:00,VIA-00957,ORD-2026-07439,CAM-08,PROD-026,3.79,C,,0,1,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz,,,CAM-08,C,3.79,False,,2026-08-08 19:05:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,False,False,False,Fresco,Refrigerado,NO_EVALUABLE,False,Categoria observada o tipo de camion no disponible para evaluar,False
23093,2026-08-02 22:08:00,VIA-00963,ORD-2026-07082,CAM-03,PROD-031,,C,46.7,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-03,C,,False,46.7,2026-08-02 22:08:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Seco,SIN_ALERTA,False,,False
23220,2026-08-27 18:37:00,VIA-00968,ORD-2026-03406,CAM-28,PROD-047,-999.0,C,73.5,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-28,C,,False,73.5,2026-08-27 18:37:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
23702,2026-08-17 02:59:00,VIA-00988,ORD-2026-04780,CAM-26,PROD-002,-999.0,C,56.6,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-26,C,,False,56.6,2026-08-17 02:59:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
23991,2026-08-23 04:52:00,VIA-01000,ORD-2026-06120,CAM-25,PROD-016,,C,49.1,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-25,C,,False,49.1,2026-08-23 04:52:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
24402,2026-08-12 14:05:00,VIA-01017,ORD-2026-00092,CAM-26,PROD-019,-999.0,C,59.4,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-26,C,,False,59.4,2026-08-12 14:05:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
24579,2026-08-03 08:03:00,VIA-01025,ORD-2026-01983,CAM-18,PROD-047,5.16,C,-92.6,0,0,False,,False,,False,,False,,False,,False,,False,,True,Humedad fuera de 0 a 100 %,False,,False,,True,America/La_Paz,,,CAM-18,C,5.16,False,,2026-08-03 08:03:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,True,True,False,Fresco,Seco,REVISAR,True,Producto Fresco/Congelado en camion registrado Seco; verificar configuracion operativa,False
24647,2026-08-03 04:51:00,VIA-01027,ORD-2026-00798,CAM-19,PROD-054,-999.0,C,69.4,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-19,C,,False,69.4,2026-08-03 04:51:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
25029,2026-08-06 01:30:00,VIA-01043,ORD-2026-02537,CAM-19,PROD-050,25.97,C,,1,0,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz,,,CAM-19,C,25.97,False,,2026-08-06 01:30:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,True,True,False,Seco,Refrigerado,SIN_ALERTA,False,,False
25532,2026-08-28 13:45:00,VIA-01064,ORD-2026-01024,CAM-09,PROD-039,-999.0,C,48.3,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-09,C,,False,48.3,2026-08-28 13:45:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Seco,SIN_ALERTA,False,,False
25630,2026-08-07 22:28:00,VIA-01068,ORD-2026-01414,CAM-28,PROD-023,,C,85.4,1,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-28,C,,False,85.4,2026-08-07 22:28:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
25688,2026-08-07 03:38:00,VIA-01071,ORD-2026-06244,CAM-08,PROD-056,4.79,C,,0,1,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz,,,CAM-08,C,4.79,False,,2026-08-07 03:38:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
26093,2026-08-17 02:46:00,VIA-01088,ORD-2026-05447,CAM-25,PROD-033,-999.0,C,46.0,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-25,C,,False,46.0,2026-08-17 02:46:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
26152,2026-08-06 11:38:00,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,291.22,K,28.0,0,0,False,,False,,False,,False,,False,,False,Rango térmico no evaluado con unidad K,True,Kelvin no es unidad operacional esperada en AndinaLog,False,,False,,False,,True,America/La_Paz,,,CAM-01,K,,False,28.0,2026-08-06 11:38:00,False,False,Unidad térmica no operacional o desconocida | Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
26156,2026-08-06 13:38:00,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,,C,43.3,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-01,C,,False,43.3,2026-08-06 13:38:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
26242,2026-02-31 09:15:00,VIA-01094,ORD-2026-01593,CAM-08,PROD-025,-18.8,C,65.2,0,0,True,Formato o fecha de calendario inválidos,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,,,CAM-08,C,-18.8,False,65.2,,False,False,Fecha local inválida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
26353,2026-08-11 11:32:00,VIA-01099,ORD-2026-03719,CAM-30,PROD-048,,C,43.2,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-30,C,,False,43.2,2026-08-11 11:32:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Seco,SIN_ALERTA,False,,False
26425,2026-08-14 02:28:00,VIA-01102,ORD-2026-04077,CAM-19,PROD-014,,C,47.7,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-19,C,,False,47.7,2026-08-14 02:28:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
26525,2026-08-12 23:04:00,VIA-01106,ORD-2026-03592,CAM-25,PROD-024,-999.0,C,54.5,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-25,C,,False,54.5,2026-08-12 23:04:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
26990,2026-08-06 16:46:00,VIA-01125,ORD-2026-07496,CAM-08,PROD-044,4.61,C,,0,1,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz,,,CAM-08,C,4.61,False,,2026-08-06 16:46:00,False,False,Humedad sin valor recuperable,True,CUARENTENA,True,True,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
27298,2026-08-24 19:35:00,VIA-01138,ORD-2026-04129,CAM-03,PROD-019,,C,52.0,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-03,C,,False,52.0,2026-08-24 19:35:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Seco,SIN_ALERTA,False,,False
27380,2026-08-07 04:23:00,VIA-01141,ORD-2026-06915,CAM-18,PROD-040,-999.0,C,43.2,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-18,C,,False,43.2,2026-08-07 04:23:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Seco,SIN_ALERTA,False,,False
27443,2026-08-17 11:38:00,VIA-01144,ORD-2026-04306,CAM-26,PROD-002,,C,46.8,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-26,C,,False,46.8,2026-08-17 11:38:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
27807,2026-08-27 05:48:00,VIA-01159,ORD-2026-05279,CAM-01,PROD-054,-999.0,C,55.3,0,1,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz,CENTINELA_A_FALTANTE,-999 no representa temperatura,CAM-01,C,,False,55.3,2026-08-27 05:48:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
27936,2026-08-03 14:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,,C,33.7,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-04,C,,False,33.7,2026-08-03 14:45:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Seco,SIN_ALERTA,False,,False
28132,2026-02-31 09:15:00,VIA-01173,ORD-2026-01654,CAM-15,PROD-025,-19.12,C,65.0,0,0,True,Formato o fecha de calendario inválidos,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,America/La_Paz,,,CAM-15,C,-19.12,False,65.0,,False,False,Fecha local inválida,True,CUARENTENA,True,True,False,Congelado,Refrigerado,SIN_ALERTA,False,,False
28187,2026-08-16 11:15:00,VIA-01175,ORD-2026-00491,CAM-08,PROD-015,276.55,K,74.6,0,0,False,,False,,False,,False,,False,,False,Rango térmico no evaluado con unidad K,True,Kelvin no es unidad operacional esperada en AndinaLog,False,,False,,False,,True,America/La_Paz,,,CAM-08,K,,False,74.6,2026-08-16 11:15:00,False,False,Unidad térmica no operacional o desconocida | Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Fresco,Refrigerado,SIN_ALERTA,False,,False
28336,2026-08-05 20:51:00,VIA-01181,ORD-2026-01540,CAM-19,PROD-057,,C,45.4,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz,,,CAM-19,C,,False,45.4,2026-08-05 20:51:00,False,False,Temperatura sin valor recuperable,True,CUARENTENA,True,False,False,Seco,Refrigerado,SIN_ALERTA,False,,False
