order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,_fila_bronze,errores_bloqueantes,motivos_transformacion,motivos_imputacion,order_id_original,cliente_id_original,producto_id_original,fecha_despacho_original,centro_distribucion_original,camion_id_original,chofer_id_original,cantidad_solicitada_original,cantidad_entregada_original,tiempo_entrega_prometido_hrs_original,tiempo_entrega_real_hrs_original,otif_on_time_original,otif_in_full_original,otif_original,order_id_tratado,order_id_transformado,cliente_id_tratado,cliente_id_transformado,producto_id_tratado,producto_id_transformado,camion_id_tratado,camion_id_transformado,chofer_id_tratado,chofer_id_transformado,centro_distribucion_tratado,centro_distribucion_transformado,cantidad_solicitada_texto_tratado,cantidad_solicitada_palabra_normalizada,cantidad_solicitada_tratado,cantidad_solicitada_conversion_invalida,cantidad_solicitada_centinela_detectado,cantidad_entregada_tratado,cantidad_entregada_conversion_invalida,cantidad_entregada_centinela_detectado,tiempo_entrega_prometido_hrs_tratado,tiempo_entrega_prometido_hrs_conversion_invalida,tiempo_entrega_prometido_hrs_centinela_detectado,tiempo_entrega_real_hrs_tratado,tiempo_entrega_real_hrs_conversion_invalida,tiempo_entrega_real_hrs_centinela_detectado,otif_on_time_tratado,otif_on_time_conversion_invalida,otif_on_time_centinela_detectado,otif_in_full_tratado,otif_in_full_conversion_invalida,otif_in_full_centinela_detectado,otif_tratado,otif_conversion_invalida,otif_centinela_detectado,fecha_despacho_formato,fecha_despacho_formato_reconocido,fecha_despacho_tratado,fecha_despacho_conversion_invalida,fecha_despacho_transformado,producto_id_corresponde_silver,camion_id_corresponde_silver,fue_imputada,imputacion_metodo,imputacion_motivo,fue_transformada,conteo_transformaciones,conteo_imputaciones,calidad_motivo,calidad_estado
ORD-2026-01654,CLI-059,PROD-025,2026-08-02 22:47:00+00:00,La Paz,CAM-15,CHO-035,440.0,,72.0,50.8,1.0,1.0,1.0,1655,requerido_ausente:cantidad_entregada,fecha_local_bolivia_convertida_utc,,ORD-2026-01654,CLI-059,PROD-025,2026-08-02 18:47:00,La Paz,CAM-15,CHO-035,440,,72,50.8,1,1,1,ORD-2026-01654,False,CLI-059,False,PROD-025,False,CAM-15,False,CHO-035,False,La Paz,False,440,False,440.0,False,False,,False,False,72.0,False,False,50.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-02 22:47:00+00:00,False,True,True,True,False,,,True,1,0,requerido_ausente:cantidad_entregada,cuarentena
ORD-2026-01658,CLI-068,PROD-010,2026-08-20 22:41:00+00:00,Cochabamba,CAM-30,CHO-136,477.0,477.0,72.0,48.8,1.0,1.0,1.0,1659,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01658,CLI-068,PROD-010,2026-08-20 18:41:00,Cochabamba,CAM-30,CHO-136,477,477.0,72,48.8,1,1,1,ORD-2026-01658,False,CLI-068,False,PROD-010,False,CAM-30,False,CHO-136,False,Cochabamba,False,477,False,477.0,False,False,477.0,False,False,72.0,False,False,48.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-20 22:41:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01664,CLI-058,PROD-053,2026-08-05 04:47:00+00:00,Cochabamba,CAM-27,CHO-003,196.0,196.0,24.0,25.4,0.0,1.0,0.0,1665,camion_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01664,CLI-058,PROD-053,2026-08-05 00:47:00,Cochabamba,CAM-27,CHO-003,196,196.0,24,25.4,0,1,0,ORD-2026-01664,False,CLI-058,False,PROD-053,False,CAM-27,False,CHO-003,False,Cochabamba,False,196,False,196.0,False,False,196.0,False,False,24.0,False,False,25.4,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-05 04:47:00+00:00,False,True,True,False,False,,,True,1,0,camion_id_sin_correspondencia_silver,cuarentena
ORD-2026-01677,CLI-043,PROD-028,2026-08-23 06:28:00+00:00,Tarija,CAM-21,CHO-084,70.0,70.0,24.0,19.8,1.0,1.0,1.0,1678,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01677,CLI-043,PROD-028,2026-08-23 02:28:00,Tarija,CAM-21,CHO-084,70,70.0,24,19.8,1,1,1,ORD-2026-01677,False,CLI-043,False,PROD-028,False,CAM-21,False,CHO-084,False,Tarija,False,70,False,70.0,False,False,70.0,False,False,24.0,False,False,19.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-23 06:28:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01680,CLI-072,PROD-043,2026-08-28 15:27:00+00:00,Santa Cruz,CAM-08,CHO-141,183.0,,48.0,35.3,1.0,1.0,1.0,1681,requerido_ausente:cantidad_entregada,fecha_local_bolivia_convertida_utc,,ORD-2026-01680,CLI-072,PROD-043,2026-08-28 11:27:00,Santa Cruz,CAM-08,CHO-141,183,,48,35.3,1,1,1,ORD-2026-01680,False,CLI-072,False,PROD-043,False,CAM-08,False,CHO-141,False,Santa Cruz,False,183,False,183.0,False,False,,False,False,48.0,False,False,35.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-28 15:27:00+00:00,False,True,True,True,False,,,True,1,0,requerido_ausente:cantidad_entregada,cuarentena
ORD-2026-01702,CLI-079,PROD-024,2026-08-14 19:28:00+00:00,Tarija,CAM-21,CHO-010,77.0,,48.0,30.7,1.0,1.0,1.0,1703,producto_id_sin_correspondencia_silver | requerido_ausente:cantidad_entregada,fecha_local_bolivia_convertida_utc,,ORD-2026-01702,CLI-079,PROD-024,2026-08-14 15:28:00,Tarija,CAM-21,CHO-010,77,,48,30.7,1,1,1,ORD-2026-01702,False,CLI-079,False,PROD-024,False,CAM-21,False,CHO-010,False,Tarija,False,77,False,77.0,False,False,,False,False,48.0,False,False,30.7,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-14 19:28:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver | requerido_ausente:cantidad_entregada,cuarentena
ORD-2026-01703,CLI-024,PROD-014,2026-08-01 13:45:00+00:00,Santa Cruz,CAM-18,CHO-146,252.0,252.0,24.0,17.3,1.0,1.0,1.0,1704,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01703,CLI-024,PROD-014,2026-08-01 09:45:00,Santa Cruz,CAM-18,CHO-146,252,252.0,24,17.3,1,1,1,ORD-2026-01703,False,CLI-024,False,PROD-014,False,CAM-18,False,CHO-146,False,Santa Cruz,False,252,False,252.0,False,False,252.0,False,False,24.0,False,False,17.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-01 13:45:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01707,CLI-065,PROD-028,2026-08-07 12:46:00+00:00,La Paz,CAM-04,CHO-073,97.0,97.0,48.0,41.4,1.0,1.0,1.0,1708,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01707,CLI-065,PROD-028,2026-08-07 08:46:00,La Paz,CAM-04,CHO-073,97,97.0,48,41.4,1,1,1,ORD-2026-01707,False,CLI-065,False,PROD-028,False,CAM-04,False,CHO-073,False,La Paz,False,97,False,97.0,False,False,97.0,False,False,48.0,False,False,41.4,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-07 12:46:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01710,CLI-042,PROD-028,2026-08-19 17:22:00+00:00,Cochabamba,CAM-14,CHO-020,46.0,46.0,24.0,22.1,1.0,1.0,1.0,1711,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01710,CLI-042,PROD-028,2026-08-19 13:22:00,Cochabamba,CAM-14,CHO-020,46,46.0,24,22.1,1,1,1,ORD-2026-01710,False,CLI-042,False,PROD-028,False,CAM-14,False,CHO-020,False,Cochabamba,False,46,False,46.0,False,False,46.0,False,False,24.0,False,False,22.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-19 17:22:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01721,CLI-033,PROD-001,2026-08-01 04:26:00+00:00,Cochabamba,CAM-01,CHO-083,495.0,477.0,48.0,41.2,1.0,0.0,0.0,1722,camion_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01721,CLI-033,PROD-001,2026-08-01 00:26:00,Cochabamba,CAM-01,CHO-083,495,477.0,48,41.2,1,0,0,ORD-2026-01721,False,CLI-033,False,PROD-001,False,CAM-01,False,CHO-083,False,Cochabamba,False,495,False,495.0,False,False,477.0,False,False,48.0,False,False,41.2,False,False,1.0,False,False,0.0,False,False,0.0,False,False,iso,True,2026-08-01 04:26:00+00:00,False,True,True,False,False,,,True,1,0,camion_id_sin_correspondencia_silver,cuarentena
ORD-2026-01726,CLI-047,PROD-028,2026-08-04 11:19:00+00:00,Cochabamba,CAM-06,CHO-042,18.0,18.0,48.0,32.8,1.0,1.0,1.0,1727,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01726,CLI-047,PROD-028,2026-08-04 07:19:00,Cochabamba,CAM-06,CHO-042,18,18.0,48,32.8,1,1,1,ORD-2026-01726,False,CLI-047,False,PROD-028,False,CAM-06,False,CHO-042,False,Cochabamba,False,18,False,18.0,False,False,18.0,False,False,48.0,False,False,32.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-04 11:19:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01733,CLI-073,PROD-020,2026-08-12 14:13:00+00:00,Cochabamba,CAM-01,CHO-121,123.0,123.0,48.0,38.6,1.0,1.0,1.0,1734,camion_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01733,CLI-073,PROD-020,2026-08-12 10:13:00,Cochabamba,CAM-01,CHO-121,123,123.0,48,38.6,1,1,1,ORD-2026-01733,False,CLI-073,False,PROD-020,False,CAM-01,False,CHO-121,False,Cochabamba,False,123,False,123.0,False,False,123.0,False,False,48.0,False,False,38.6,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-12 14:13:00+00:00,False,True,True,False,False,,,True,1,0,camion_id_sin_correspondencia_silver,cuarentena
ORD-2026-01739,CLI-073,PROD-050,2026-08-16 04:41:00+00:00,Cochabamba,CAM-27,CHO-070,334.0,334.0,48.0,51.7,0.0,1.0,0.0,1740,camion_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01739,CLI-073,PROD-050,2026-08-16 00:41:00,Cochabamba,CAM-27,CHO-070,334,334.0,48,51.7,0,1,0,ORD-2026-01739,False,CLI-073,False,PROD-050,False,CAM-27,False,CHO-070,False,Cochabamba,False,334,False,334.0,False,False,334.0,False,False,48.0,False,False,51.7,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-16 04:41:00+00:00,False,True,True,False,False,,,True,1,0,camion_id_sin_correspondencia_silver,cuarentena
ORD-2026-01743,CLI-088,PROD-036,2026-08-07 01:33:00+00:00,Santa Cruz,CAM-08,CHO-036,388.0,388.0,48.0,51.1,0.0,1.0,0.0,1744,order_id_duplicado | producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01743,CLI-088,PROD-036,2026-08-06 21:33:00,Santa Cruz,CAM-08,CHO-036,388,388.0,48,51.1,0,1,0,ORD-2026-01743,False,CLI-088,False,PROD-036,False,CAM-08,False,CHO-036,False,Santa Cruz,False,388,False,388.0,False,False,388.0,False,False,48.0,False,False,51.1,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-07 01:33:00+00:00,False,True,False,True,False,,,True,1,0,order_id_duplicado | producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01762,CLI-034,PROD-014,2026-08-16 20:52:00+00:00,Santa Cruz,CAM-18,CHO-100,165.0,165.0,24.0,20.0,1.0,1.0,1.0,1763,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01762,CLI-034,PROD-014,2026-08-16 16:52:00,Santa Cruz,CAM-18,CHO-100,165,165.0,24,20.0,1,1,1,ORD-2026-01762,False,CLI-034,False,PROD-014,False,CAM-18,False,CHO-100,False,Santa Cruz,False,165,False,165.0,False,False,165.0,False,False,24.0,False,False,20.0,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-16 20:52:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01774,CLI-033,PROD-014,2026-08-14 16:34:00+00:00,Cochabamba,CAM-11,CHO-098,321.0,321.0,24.0,22.1,1.0,1.0,1.0,1775,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01774,CLI-033,PROD-014,2026-08-14 12:34:00,Cochabamba,CAM-11,CHO-098,321,321.0,24,22.1,1,1,1,ORD-2026-01774,False,CLI-033,False,PROD-014,False,CAM-11,False,CHO-098,False,Cochabamba,False,321,False,321.0,False,False,321.0,False,False,24.0,False,False,22.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-14 16:34:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01778,CLI-079,PROD-044,2026-08-28 08:12:00+00:00,Cochabamba,CAM-27,CHO-087,299.0,299.0,48.0,43.1,1.0,1.0,1.0,1779,camion_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01778,CLI-079,PROD-044,2026-08-28 04:12:00,Cochabamba,CAM-27,CHO-087,299,299.0,48,43.1,1,1,1,ORD-2026-01778,False,CLI-079,False,PROD-044,False,CAM-27,False,CHO-087,False,Cochabamba,False,299,False,299.0,False,False,299.0,False,False,48.0,False,False,43.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-28 08:12:00+00:00,False,True,True,False,False,,,True,1,0,camion_id_sin_correspondencia_silver,cuarentena
ORD-2026-01785,CLI-088,PROD-024,2026-08-25 23:55:00+00:00,Oruro,CAM-20,CHO-027,219.0,219.0,48.0,47.0,1.0,1.0,1.0,1786,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01785,CLI-088,PROD-024,2026-08-25 19:55:00,Oruro,CAM-20,CHO-027,219,219.0,48,47.0,1,1,1,ORD-2026-01785,False,CLI-088,False,PROD-024,False,CAM-20,False,CHO-027,False,Oruro,False,219,False,219.0,False,False,219.0,False,False,48.0,False,False,47.0,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-25 23:55:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01791,CLI-073,PROD-001,2026-08-14 23:13:00+00:00,Cochabamba,CAM-02,CHO-085,407.0,,48.0,40.2,1.0,0.0,0.0,1792,requerido_ausente:cantidad_entregada,fecha_local_bolivia_convertida_utc,,ORD-2026-01791,CLI-073,PROD-001,2026-08-14 19:13:00,Cochabamba,CAM-02,CHO-085,407,,48,40.2,1,0,0,ORD-2026-01791,False,CLI-073,False,PROD-001,False,CAM-02,False,CHO-085,False,Cochabamba,False,407,False,407.0,False,False,,False,False,48.0,False,False,40.2,False,False,1.0,False,False,0.0,False,False,0.0,False,False,iso,True,2026-08-14 23:13:00+00:00,False,True,True,True,False,,,True,1,0,requerido_ausente:cantidad_entregada,cuarentena
ORD-2026-01793,CLI-017,PROD-010,2026-08-25 17:48:00+00:00,Cochabamba,CAM-05,CHO-089,412.0,412.0,48.0,36.3,1.0,1.0,1.0,1794,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01793,CLI-017,PROD-010,2026-08-25 13:48:00,Cochabamba,CAM-05,CHO-089,412,412.0,48,36.3,1,1,1,ORD-2026-01793,False,CLI-017,False,PROD-010,False,CAM-05,False,CHO-089,False,Cochabamba,False,412,False,412.0,False,False,412.0,False,False,48.0,False,False,36.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-25 17:48:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01802,CLI-084,PROD-024,2026-08-18 22:40:00+00:00,Oruro,CAM-16,CHO-095,170.0,170.0,48.0,40.8,1.0,1.0,1.0,1803,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01802,CLI-084,PROD-024,2026-08-18 18:40:00,Oruro,CAM-16,CHO-095,170,170.0,48,40.8,1,1,1,ORD-2026-01802,False,CLI-084,False,PROD-024,False,CAM-16,False,CHO-095,False,Oruro,False,170,False,170.0,False,False,170.0,False,False,48.0,False,False,40.8,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-18 22:40:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01804,CLI-064,PROD-011,2026-08-28 11:50:00+00:00,Oruro,CAM-20,CHO-046,453.0,,72.0,45.3,1.0,1.0,1.0,1805,requerido_ausente:cantidad_entregada,fecha_local_bolivia_convertida_utc,,ORD-2026-01804,CLI-064,PROD-011,2026-08-28 07:50:00,Oruro,CAM-20,CHO-046,453,,72,45.3,1,1,1,ORD-2026-01804,False,CLI-064,False,PROD-011,False,CAM-20,False,CHO-046,False,Oruro,False,453,False,453.0,False,False,,False,False,72.0,False,False,45.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-28 11:50:00+00:00,False,True,True,True,False,,,True,1,0,requerido_ausente:cantidad_entregada,cuarentena
ORD-2026-01821,CLI-055,PROD-040,2026-08-03 06:02:00+00:00,Cochabamba,CAM-01,CHO-135,433.0,433.0,48.0,34.0,1.0,1.0,1.0,1822,camion_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01821,CLI-055,PROD-040,2026-08-03 02:02:00,Cochabamba,CAM-01,CHO-135,433,433.0,48,34.0,1,1,1,ORD-2026-01821,False,CLI-055,False,PROD-040,False,CAM-01,False,CHO-135,False,Cochabamba,False,433,False,433.0,False,False,433.0,False,False,48.0,False,False,34.0,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-03 06:02:00+00:00,False,True,True,False,False,,,True,1,0,camion_id_sin_correspondencia_silver,cuarentena
ORD-2026-01843,CLI-031,PROD-024,2026-08-22 20:52:00+00:00,La Paz,CAM-28,CHO-104,100.0,100.0,48.0,46.1,1.0,1.0,1.0,1844,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01843,CLI-031,PROD-024,2026-08-22 16:52:00,La Paz,CAM-28,CHO-104,100,100.0,48,46.1,1,1,1,ORD-2026-01843,False,CLI-031,False,PROD-024,False,CAM-28,False,CHO-104,False,La Paz,False,100,False,100.0,False,False,100.0,False,False,48.0,False,False,46.1,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-22 20:52:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01858,CLI-084,PROD-026,2026-08-12 21:42:00+00:00,Santa Cruz,CAM-08,CHO-146,232.0,232.0,48.0,53.8,0.0,1.0,0.0,1859,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01858,CLI-084,PROD-026,2026-08-12 17:42:00,Santa Cruz,CAM-08,CHO-146,232,232.0,48,53.8,0,1,0,ORD-2026-01858,False,CLI-084,False,PROD-026,False,CAM-08,False,CHO-146,False,Santa Cruz,False,232,False,232.0,False,False,232.0,False,False,48.0,False,False,53.8,False,False,0.0,False,False,1.0,False,False,0.0,False,False,iso,True,2026-08-12 21:42:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01863,CLI-068,PROD-053,2026-08-02 19:18:00+00:00,Cochabamba,CAM-27,CHO-072,486.0,467.0,48.0,47.2,1.0,0.0,0.0,1864,camion_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01863,CLI-068,PROD-053,2026-08-02 15:18:00,Cochabamba,CAM-27,CHO-072,486,467.0,48,47.2,1,0,0,ORD-2026-01863,False,CLI-068,False,PROD-053,False,CAM-27,False,CHO-072,False,Cochabamba,False,486,False,486.0,False,False,467.0,False,False,48.0,False,False,47.2,False,False,1.0,False,False,0.0,False,False,0.0,False,False,iso,True,2026-08-02 19:18:00+00:00,False,True,True,False,False,,,True,1,0,camion_id_sin_correspondencia_silver,cuarentena
ORD-2026-01868,CLI-067,PROD-010,2026-08-03 16:06:00+00:00,Tarija,CAM-26,CHO-032,243.0,240.0,72.0,51.1,1.0,0.0,0.0,1869,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01868,CLI-067,PROD-010,2026-08-03 12:06:00,Tarija,CAM-26,CHO-032,243,240.0,72,51.1,1,0,0,ORD-2026-01868,False,CLI-067,False,PROD-010,False,CAM-26,False,CHO-032,False,Tarija,False,243,False,243.0,False,False,240.0,False,False,72.0,False,False,51.1,False,False,1.0,False,False,0.0,False,False,0.0,False,False,iso,True,2026-08-03 16:06:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01872,CLI-051,PROD-026,2026-08-05 12:52:00+00:00,La Paz,CAM-15,CHO-140,16.0,16.0,72.0,64.0,1.0,1.0,1.0,1873,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01872,CLI-051,PROD-026,2026-08-05 08:52:00,La Paz,CAM-15,CHO-140,16,16.0,72,64.0,1,1,1,ORD-2026-01872,False,CLI-051,False,PROD-026,False,CAM-15,False,CHO-140,False,La Paz,False,16,False,16.0,False,False,16.0,False,False,72.0,False,False,64.0,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-05 12:52:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01875,CLI-069,PROD-010,2026-08-27 01:50:00+00:00,Tarija,CAM-26,CHO-010,448.0,448.0,72.0,52.0,1.0,1.0,1.0,1876,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01875,CLI-069,PROD-010,2026-08-26 21:50:00,Tarija,CAM-26,CHO-010,448,448.0,72,52.0,1,1,1,ORD-2026-01875,False,CLI-069,False,PROD-010,False,CAM-26,False,CHO-010,False,Tarija,False,448,False,448.0,False,False,448.0,False,False,72.0,False,False,52.0,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-27 01:50:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01886,CLI-092,PROD-008,2026-08-14 23:13:00+00:00,Oruro,CAM-24,CHO-046,328.0,,72.0,68.9,1.0,1.0,1.0,1887,requerido_ausente:cantidad_entregada,fecha_local_bolivia_convertida_utc,,ORD-2026-01886,CLI-092,PROD-008,2026-08-14 19:13:00,Oruro,CAM-24,CHO-046,328,,72,68.9,1,1,1,ORD-2026-01886,False,CLI-092,False,PROD-008,False,CAM-24,False,CHO-046,False,Oruro,False,328,False,328.0,False,False,,False,False,72.0,False,False,68.9,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-14 23:13:00+00:00,False,True,True,True,False,,,True,1,0,requerido_ausente:cantidad_entregada,cuarentena
ORD-2026-01890,CLI-034,PROD-036,2026-08-04 22:01:00+00:00,La Paz,CAM-15,CHO-018,333.0,333.0,48.0,43.6,1.0,1.0,1.0,1891,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01890,CLI-034,PROD-036,2026-08-04 18:01:00,La Paz,CAM-15,CHO-018,333,333.0,48,43.6,1,1,1,ORD-2026-01890,False,CLI-034,False,PROD-036,False,CAM-15,False,CHO-018,False,La Paz,False,333,False,333.0,False,False,333.0,False,False,48.0,False,False,43.6,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-04 22:01:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01894,CLI-022,PROD-024,2026-08-23 00:58:00+00:00,La Paz,CAM-28,CHO-076,275.0,275.0,24.0,19.2,1.0,1.0,1.0,1895,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01894,CLI-022,PROD-024,2026-08-22 20:58:00,La Paz,CAM-28,CHO-076,275,275.0,24,19.2,1,1,1,ORD-2026-01894,False,CLI-022,False,PROD-024,False,CAM-28,False,CHO-076,False,La Paz,False,275,False,275.0,False,False,275.0,False,False,24.0,False,False,19.2,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-23 00:58:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
ORD-2026-01907,CLI-010,PROD-003,2026-08-07 00:33:00+00:00,La Paz,CAM-15,CHO-011,50.0,430.0,48.0,35.3,1.0,1.0,1.0,1908,cantidad_entregada_mayor_solicitada,numero_escrito_normalizado:cantidad_solicitada | fecha_local_bolivia_convertida_utc,,ORD-2026-01907,CLI-010,PROD-003,2026-08-06 20:33:00,La Paz,CAM-15,CHO-011,cincuenta,430.0,48,35.3,1,1,1,ORD-2026-01907,False,CLI-010,False,PROD-003,False,CAM-15,False,CHO-011,False,La Paz,False,50,True,50.0,False,False,430.0,False,False,48.0,False,False,35.3,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-07 00:33:00+00:00,False,True,True,True,False,,,True,2,0,cantidad_entregada_mayor_solicitada,cuarentena
ORD-2026-01910,CLI-067,PROD-020,2026-08-25 23:56:00+00:00,Tarija,CAM-26,CHO-043,218.0,218.0,24.0,21.4,1.0,1.0,1.0,1911,order_id_duplicado,fecha_local_bolivia_convertida_utc,,ORD-2026-01910,CLI-067,PROD-020,2026-08-25 19:56:00,Tarija,CAM-26,CHO-043,218,218.0,24,21.4,1,1,1,ORD-2026-01910,False,CLI-067,False,PROD-020,False,CAM-26,False,CHO-043,False,Tarija,False,218,False,218.0,False,False,218.0,False,False,24.0,False,False,21.4,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-25 23:56:00+00:00,False,True,True,True,False,,,True,1,0,order_id_duplicado,cuarentena
ORD-2026-01911,CLI-059,PROD-036,2026-08-16 22:00:00+00:00,Tarija,CAM-19,CHO-010,477.0,477.0,24.0,19.4,1.0,1.0,1.0,1912,producto_id_sin_correspondencia_silver,fecha_local_bolivia_convertida_utc,,ORD-2026-01911,CLI-059,PROD-036,2026-08-16 18:00:00,Tarija,CAM-19,CHO-010,477,477.0,24,19.4,1,1,1,ORD-2026-01911,False,CLI-059,False,PROD-036,False,CAM-19,False,CHO-010,False,Tarija,False,477,False,477.0,False,False,477.0,False,False,24.0,False,False,19.4,False,False,1.0,False,False,1.0,False,False,1.0,False,False,iso,True,2026-08-16 22:00:00+00:00,False,True,False,True,False,,,True,1,0,producto_id_sin_correspondencia_silver,cuarentena
