fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,en_cuarentena
16543,2026-08-13 08:33:00,VIA-00690,ORD-2026-06406,CAM-09,PROD-036,-17.27,C,,0,1,humedad_cabina_pct,True
16576,2026-08-18 11:02:00,VIA-00691,ORD-2026-05152,CAM-12,PROD-025,,C,79.6,1,1,temperatura_cabina_c,True
16707,2026-08-23 13:37:00,VIA-00697,ORD-2026-00912,CAM-12,PROD-045,19.95,C,,0,0,humedad_cabina_pct,True
16752,2026-08-12 11:18:00,VIA-00698,ORD-2026-04343,CAM-06,PROD-041,20.67,C,,0,0,humedad_cabina_pct,True
16767,2026-08-21 14:15:00,VIA-00699,ORD-2026-02559,CAM-05,PROD-036,-17.96,C,,0,0,humedad_cabina_pct,True
16804,2026-08-07 15:10:00,VIA-00701,ORD-2026-05711,CAM-12,PROD-040,-999.0,C,81.3,0,0,temperatura_cabina_c,True
16967,2026-08-18 14:11:00,VIA-00707,ORD-2026-02385,CAM-23,PROD-058,-999.0,C,51.6,0,0,temperatura_cabina_c,True
17017,2026-08-13 12:25:00,VIA-00710,ORD-2026-02533,CAM-22,PROD-040,-999.0,C,73.4,0,0,temperatura_cabina_c,True
17109,2026-08-12 08:49:00,VIA-00713,ORD-2026-06906,CAM-22,PROD-031,,C,78.8,0,0,temperatura_cabina_c,True
17151,2026-08-18 07:46:00,VIA-00715,ORD-2026-05222,CAM-28,PROD-060,3.78,C,,0,0,humedad_cabina_pct,True
17181,2026-08-06 12:58:00,VIA-00716,ORD-2026-00719,CAM-20,PROD-002,-999.0,C,72.9,0,0,temperatura_cabina_c,True
17374,2026-08-05 06:01:00,VIA-00724,ORD-2026-03198,CAM-14,PROD-058,,C,44.6,0,0,temperatura_cabina_c,True
17534,2026-08-22 15:34:00,VIA-00731,ORD-2026-01582,CAM-12,PROD-024,16.73,C,,0,0,humedad_cabina_pct,True
17705,2026-08-01 16:28:00,VIA-00738,ORD-2026-06546,CAM-12,PROD-051,-18.09,C,-58.5,0,0,humedad_cabina_pct,True
17742,2026-08-07 21:18:00,VIA-00740,ORD-2026-01576,CAM-26,PROD-047,-999.0,C,55.3,0,0,temperatura_cabina_c,True
17759,2026-08-08 05:48:00,VIA-00740,ORD-2026-01576,CAM-26,PROD-047,17.92,C,,0,0,humedad_cabina_pct,True
17823,2026-08-09 10:12:00,VIA-00743,ORD-2026-06555,CAM-12,PROD-013,,C,54.9,0,0,temperatura_cabina_c,True
17959,2026-08-11 07:48:00,VIA-00749,ORD-2026-02880,CAM-28,PROD-003,-999.0,C,80.2,0,0,temperatura_cabina_c,True
18182,2026-08-11 03:35:00,VIA-00758,ORD-2026-06488,CAM-05,PROD-020,-999.0,C,67.4,1,1,temperatura_cabina_c,True
18237,2026-08-19 10:51:00,VIA-00760,ORD-2026-06010,CAM-03,PROD-003,,C,74.3,0,1,temperatura_cabina_c,True
18330,2026-08-07 14:21:00,VIA-00764,ORD-2026-06632,CAM-03,PROD-013,-999.0,C,69.7,0,0,temperatura_cabina_c,True
18379,2026-08-23 20:16:00,VIA-00766,ORD-2026-01516,CAM-22,PROD-008,-999.0,C,87.0,0,0,temperatura_cabina_c,True
18383,2026-08-23 22:16:00,VIA-00766,ORD-2026-01516,CAM-22,PROD-008,-999.0,C,84.0,0,0,temperatura_cabina_c,True
18431,2026-08-25 10:28:00,VIA-00768,ORD-2026-06675,CAM-03,PROD-037,-999.0,C,38.9,0,0,temperatura_cabina_c,True
18632,2026-08-26 14:42:00,VIA-00777,ORD-2026-06731,CAM-22,PROD-033,,C,55.4,0,0,temperatura_cabina_c,True
18636,2026-08-26 16:42:00,VIA-00777,ORD-2026-06731,CAM-22,PROD-033,17.46,C,-53.2,0,0,humedad_cabina_pct,True
18782,2026-08-07 02:00:00,VIA-00783,ORD-2026-05701,CAM-11,PROD-021,,C,40.0,0,0,temperatura_cabina_c,True
18810,2026-08-10 04:33:00,VIA-00784,ORD-2026-02448,CAM-22,PROD-018,,C,56.1,0,0,temperatura_cabina_c,True
19040,2026-08-16 15:33:00,VIA-00794,ORD-2026-02599,CAM-03,PROD-001,-999.0,C,81.4,0,0,temperatura_cabina_c,True
19197,2026-08-03 05:32:00,VIA-00800,ORD-2026-02180,CAM-28,PROD-059,5.01,C,,0,1,humedad_cabina_pct,True
19393,2026-08-02 00:56:00,VIA-00809,ORD-2026-02325,CAM-30,PROD-057,20.1,C,-48.1,0,0,humedad_cabina_pct,True
19491,2026-08-19 20:32:00,VIA-00813,ORD-2026-00406,CAM-23,PROD-016,18.46,C,,0,0,humedad_cabina_pct,True
19544,2026-08-19 07:55:00,VIA-00815,ORD-2026-00036,CAM-23,PROD-003,4.08,C,,0,0,humedad_cabina_pct,True
19589,2026-08-11 08:32:00,VIA-00817,ORD-2026-03696,CAM-12,PROD-043,-999.0,C,95.1,0,0,temperatura_cabina_c,True
19655,2026-08-24 23:37:00,VIA-00819,ORD-2026-01821,CAM-05,PROD-049,4.24,C,,0,0,humedad_cabina_pct,True
19829,2026-08-23 07:07:00,VIA-00827,ORD-2026-01453,CAM-12,PROD-041,-999.0,C,46.8,0,0,temperatura_cabina_c,True
19881,2026-08-30 09:36:00,VIA-00829,ORD-2026-00696,CAM-09,PROD-060,-999.0,C,75.6,0,0,temperatura_cabina_c,True
19962,2026-08-25 12:20:00,VIA-00832,ORD-2026-03308,CAM-03,PROD-005,-999.0,C,50.6,1,1,temperatura_cabina_c,True
20071,2026-08-09 12:40:00,VIA-00837,ORD-2026-05889,CAM-14,PROD-003,,C,87.1,0,1,temperatura_cabina_c,True
20228,2026-08-10 23:07:00,VIA-00843,ORD-2026-07262,CAM-13,PROD-060,3.71,C,-66.8,0,0,humedad_cabina_pct,True
20311,2026-08-21 02:01:00,VIA-00847,ORD-2026-04887,CAM-01,PROD-058,-999.0,C,39.5,0,0,temperatura_cabina_c,True
20388,2026-08-22 04:24:00,VIA-00850,ORD-2026-05780,CAM-28,PROD-012,-999.0,C,69.2,0,0,temperatura_cabina_c,True
20461,2026-08-16 13:18:00,VIA-00853,ORD-2026-06319,CAM-28,PROD-040,-999.0,C,74.3,1,0,temperatura_cabina_c,True
20645,2026-08-27 11:14:00,VIA-00861,ORD-2026-00829,CAM-28,PROD-036,-999.0,C,75.8,0,0,temperatura_cabina_c,True
20884,2026-08-19 16:49:00,VIA-00871,ORD-2026-05637,CAM-28,PROD-030,21.2,C,,0,0,humedad_cabina_pct,True
21058,2026-02-31 09:15:00,VIA-00878,ORD-2026-02175,CAM-12,PROD-007,18.73,C,43.9,0,0,timestamp,True
21074,2026-08-28 20:56:00,VIA-00879,ORD-2026-06707,CAM-05,PROD-049,-999.0,C,74.9,0,0,temperatura_cabina_c,True
21118,2026-08-24 18:15:00,VIA-00880,ORD-2026-04852,CAM-14,PROD-023,-17.91,C,,0,0,humedad_cabina_pct,True
21159,2026-08-30 13:41:00,VIA-00882,ORD-2026-00488,CAM-12,PROD-001,-999.0,C,59.5,0,0,temperatura_cabina_c,True
21169,2026-08-11 07:43:00,VIA-00883,ORD-2026-02126,CAM-12,PROD-005,294.01,K,50.9,0,0,temp_unit,True
21212,2026-08-11 11:48:00,VIA-00884,ORD-2026-02791,CAM-05,PROD-014,21.62,C,,0,0,humedad_cabina_pct,True
21240,2026-08-03 15:27:00,VIA-00885,ORD-2026-07094,CAM-12,PROD-047,,C,59.2,0,0,temperatura_cabina_c,True
21325,2026-08-27 03:39:00,VIA-00889,ORD-2026-03183,CAM-08,PROD-046,,C,40.0,0,0,temperatura_cabina_c,True
21409,2026-08-12 00:05:00,VIA-00893,ORD-2026-01236,CAM-09,PROD-037,,C,48.7,0,0,temperatura_cabina_c,True
21413,2026-08-12 02:05:00,VIA-00893,ORD-2026-01236,CAM-09,PROD-037,,C,48.7,0,0,temperatura_cabina_c,True
21421,2026-02-31 09:15:00,VIA-00893,ORD-2026-01236,CAM-09,PROD-037,17.6,C,58.7,0,0,timestamp,True
21435,2026-08-07 04:25:00,VIA-00894,ORD-2026-03236,CAM-28,PROD-004,19.42,C,,0,0,humedad_cabina_pct,True
21452,2026-08-07 12:55:00,VIA-00894,ORD-2026-03236,CAM-28,PROD-004,-999.0,C,41.5,0,0,temperatura_cabina_c,True
21460,2026-08-25 16:47:00,VIA-00895,ORD-2026-01584,CAM-22,PROD-039,-999.0,C,67.1,0,0,temperatura_cabina_c,True
21714,2026-08-27 23:13:00,VIA-00905,ORD-2026-02563,CAM-13,PROD-055,-999.0,C,42.4,0,0,temperatura_cabina_c,True
21754,2026-08-06 18:15:00,VIA-00907,ORD-2026-07219,CAM-01,PROD-017,-999.0,C,80.9,0,0,temperatura_cabina_c,True
21887,2026-08-12 20:46:00,VIA-00912,ORD-2026-01925,CAM-14,PROD-059,4.25,C,,0,0,humedad_cabina_pct,True
21913,2026-08-06 02:56:00,VIA-00914,ORD-2026-01504,CAM-27,PROD-038,-999.0,C,47.2,0,0,temperatura_cabina_c,True
22248,2026-08-14 19:04:00,VIA-00927,ORD-2026-07022,CAM-14,PROD-049,4.34,C,,0,0,humedad_cabina_pct,True
22298,2026-08-16 16:18:00,VIA-00930,ORD-2026-02185,CAM-20,PROD-056,4.53,C,,0,0,humedad_cabina_pct,True
22365,2026-08-25 17:02:00,VIA-00932,ORD-2026-02192,CAM-01,PROD-005,,C,42.7,0,0,temperatura_cabina_c,True
22592,2026-08-13 19:08:00,VIA-00942,ORD-2026-01543,CAM-03,PROD-032,,C,48.6,0,0,temperatura_cabina_c,True
22613,2026-02-31 09:15:00,VIA-00943,ORD-2026-05464,CAM-26,PROD-030,20.63,C,46.5,0,0,timestamp,True
22835,2026-08-06 19:35:00,VIA-00952,ORD-2026-06575,CAM-24,PROD-028,-999.0,C,41.2,0,0,temperatura_cabina_c,True
22841,2026-08-06 22:35:00,VIA-00952,ORD-2026-06575,CAM-24,PROD-028,18.97,C,,0,0,humedad_cabina_pct,True
22960,2026-08-09 20:52:00,VIA-00957,ORD-2026-07439,CAM-12,PROD-003,3.46,C,,0,0,humedad_cabina_pct,True
23055,2026-08-02 12:31:00,VIA-00961,ORD-2026-06299,CAM-01,PROD-016,-999.0,C,45.7,0,0,temperatura_cabina_c,True
23093,2026-08-07 06:36:00,VIA-00963,ORD-2026-07082,CAM-12,PROD-036,,C,72.9,0,0,temperatura_cabina_c,True
23135,2026-08-02 20:18:00,VIA-00964,ORD-2026-00420,CAM-01,PROD-030,18.24,C,,0,0,humedad_cabina_pct,True
23167,2026-08-18 04:09:00,VIA-00966,ORD-2026-00270,CAM-10,PROD-014,-999.0,C,53.1,0,0,temperatura_cabina_c,True
23179,2026-08-18 10:09:00,VIA-00966,ORD-2026-00270,CAM-10,PROD-014,17.46,C,,0,0,humedad_cabina_pct,True
23220,2026-08-11 10:03:00,VIA-00968,ORD-2026-03406,CAM-05,PROD-022,-999.0,C,68.0,0,0,temperatura_cabina_c,True
23426,2026-08-28 11:56:00,VIA-00977,ORD-2026-01289,CAM-05,PROD-035,-999.0,C,66.1,0,0,temperatura_cabina_c,True
23456,2026-08-17 04:42:00,VIA-00978,ORD-2026-03708,CAM-26,PROD-053,25.46,C,,1,0,humedad_cabina_pct,True
23561,2026-08-26 00:28:00,VIA-00982,ORD-2026-04963,CAM-15,PROD-039,-999.0,C,53.2,0,0,temperatura_cabina_c,True
23601,2026-08-25 04:51:00,VIA-00984,ORD-2026-02983,CAM-09,PROD-050,,C,78.9,0,0,temperatura_cabina_c,True
23702,2026-08-06 20:25:00,VIA-00988,ORD-2026-04780,CAM-26,PROD-024,-999.0,C,38.7,0,0,temperatura_cabina_c,True
23861,2026-08-02 14:31:00,VIA-00995,ORD-2026-07065,CAM-01,PROD-032,-999.0,C,60.7,0,0,temperatura_cabina_c,True
23991,2026-08-09 10:50:00,VIA-01000,ORD-2026-06120,CAM-08,PROD-052,,C,61.5,0,0,temperatura_cabina_c,True
24040,2026-08-07 20:38:00,VIA-01002,ORD-2026-05173,CAM-12,PROD-014,19.74,C,,0,0,humedad_cabina_pct,True
24402,2026-08-01 15:17:00,VIA-01017,ORD-2026-00092,CAM-21,PROD-034,-999.0,C,53.8,0,0,temperatura_cabina_c,True
24416,2026-08-14 06:24:00,VIA-01018,ORD-2026-07391,CAM-09,PROD-055,25.29,C,,1,0,humedad_cabina_pct,True
24579,2026-08-28 07:42:00,VIA-01025,ORD-2026-01983,CAM-05,PROD-008,3.56,C,-78.5,0,0,humedad_cabina_pct,True
24647,2026-08-14 05:53:00,VIA-01027,ORD-2026-00798,CAM-22,PROD-011,-999.0,C,76.1,0,0,temperatura_cabina_c,True
24674,2026-08-01 17:05:00,VIA-01029,ORD-2026-05517,CAM-11,PROD-004,,C,46.4,0,0,temperatura_cabina_c,True
24824,2026-08-27 11:52:00,VIA-01035,ORD-2026-03286,CAM-24,PROD-006,19.67,C,,0,0,humedad_cabina_pct,True
24838,2026-08-27 18:52:00,VIA-01035,ORD-2026-03286,CAM-24,PROD-006,-999.0,C,41.9,0,0,temperatura_cabina_c,True
25016,2026-08-26 16:08:00,VIA-01043,ORD-2026-02537,CAM-28,PROD-051,-19.02,C,,0,0,humedad_cabina_pct,True
25029,2026-08-26 22:38:00,VIA-01043,ORD-2026-02537,CAM-28,PROD-051,-18.71,C,,0,1,humedad_cabina_pct,True
25071,2026-08-02 14:19:00,VIA-01045,ORD-2026-05898,CAM-29,PROD-027,25.27,C,,1,0,humedad_cabina_pct,True
25485,2026-08-03 18:38:00,VIA-01062,ORD-2026-01155,CAM-09,PROD-054,-999.0,C,49.0,0,0,temperatura_cabina_c,True
25532,2026-08-22 07:20:00,VIA-01064,ORD-2026-01024,CAM-05,PROD-007,-999.0,C,52.5,0,0,temperatura_cabina_c,True
25535,2026-08-22 08:50:00,VIA-01064,ORD-2026-01024,CAM-05,PROD-007,,C,43.3,0,0,temperatura_cabina_c,True
25630,2026-08-22 10:24:00,VIA-01068,ORD-2026-01414,CAM-22,PROD-056,,C,81.3,0,0,temperatura_cabina_c,True
25688,2026-08-16 09:09:00,VIA-01071,ORD-2026-06244,CAM-27,PROD-004,20.01,C,,0,0,humedad_cabina_pct,True
26047,2026-08-18 14:47:00,VIA-01086,ORD-2026-06737,CAM-25,PROD-018,,C,48.0,0,0,temperatura_cabina_c,True
26061,2026-08-18 21:47:00,VIA-01086,ORD-2026-06737,CAM-25,PROD-018,19.19,C,,0,0,humedad_cabina_pct,True
26093,2026-08-24 02:40:00,VIA-01088,ORD-2026-05447,CAM-26,PROD-009,-999.0,C,38.0,0,1,temperatura_cabina_c,True
26101,2026-08-24 06:40:00,VIA-01088,ORD-2026-05447,CAM-26,PROD-009,19.61,C,-56.3,0,0,humedad_cabina_pct,True
26120,2026-08-03 04:45:00,VIA-01089,ORD-2026-01989,CAM-23,PROD-016,-999.0,C,47.7,0,0,temperatura_cabina_c,True
26156,2026-08-13 15:33:00,VIA-01090,ORD-2026-06698,CAM-21,PROD-034,,C,49.4,0,0,temperatura_cabina_c,True
26238,2026-08-30 21:05:00,VIA-01094,ORD-2026-01593,CAM-05,PROD-036,-17.84,C,,0,1,humedad_cabina_pct,True
26242,2026-02-31 09:15:00,VIA-01094,ORD-2026-01593,CAM-05,PROD-036,-16.75,C,70.4,0,0,timestamp,True
26321,2026-08-04 17:12:00,VIA-01097,ORD-2026-00823,CAM-05,PROD-020,2.79,C,,0,0,humedad_cabina_pct,True
26353,2026-08-02 17:54:00,VIA-01099,ORD-2026-03719,CAM-03,PROD-015,,C,75.9,0,1,temperatura_cabina_c,True
26425,2026-08-13 10:44:00,VIA-01102,ORD-2026-04077,CAM-26,PROD-035,,C,86.2,0,0,temperatura_cabina_c,True
26525,2026-08-24 17:25:00,VIA-01106,ORD-2026-03592,CAM-09,PROD-055,-999.0,C,45.9,0,0,temperatura_cabina_c,True
26584,2026-08-31 04:31:00,VIA-01108,ORD-2026-04770,CAM-12,PROD-015,-18.01,C,-76.3,0,0,humedad_cabina_pct,True
26990,2026-08-05 03:36:00,VIA-01125,ORD-2026-07496,CAM-17,PROD-010,21.51,C,,0,0,humedad_cabina_pct,True
27214,2026-08-27 19:42:00,VIA-01134,ORD-2026-05392,CAM-03,PROD-012,-999.0,C,74.3,0,0,temperatura_cabina_c,True
27228,2026-08-19 11:33:00,VIA-01135,ORD-2026-05571,CAM-22,PROD-015,-16.98,C,,0,0,humedad_cabina_pct,True
27298,2026-08-07 14:53:00,VIA-01138,ORD-2026-04129,CAM-15,PROD-016,,C,46.5,0,0,temperatura_cabina_c,True
27301,2026-08-07 16:23:00,VIA-01138,ORD-2026-04129,CAM-15,PROD-016,16.94,C,,0,0,humedad_cabina_pct,True
27380,2026-08-05 18:00:00,VIA-01141,ORD-2026-06915,CAM-09,PROD-050,-999.0,C,74.2,0,0,temperatura_cabina_c,True
27382,2026-08-05 19:00:00,VIA-01141,ORD-2026-06915,CAM-09,PROD-050,277.44,K,75.7,0,0,temp_unit,True
27390,2026-08-15 05:41:00,VIA-01142,ORD-2026-06640,CAM-14,PROD-059,-999.0,C,72.5,0,0,temperatura_cabina_c,True
27421,2026-08-16 14:10:00,VIA-01143,ORD-2026-03531,CAM-18,PROD-033,19.89,C,-50.4,0,0,humedad_cabina_pct,True
27443,2026-08-14 03:31:00,VIA-01144,ORD-2026-04306,CAM-03,PROD-057,,C,55.1,0,0,temperatura_cabina_c,True
27489,2026-08-10 16:19:00,VIA-01146,ORD-2026-06006,CAM-28,PROD-042,19.35,C,,0,0,humedad_cabina_pct,True
27542,2026-08-15 17:52:00,VIA-01148,ORD-2026-03254,CAM-28,PROD-033,-999.0,C,50.0,0,0,temperatura_cabina_c,True
27605,2026-08-09 10:12:00,VIA-01151,ORD-2026-01183,CAM-15,PROD-034,-999.0,C,61.7,0,0,temperatura_cabina_c,True
27807,2026-08-25 08:49:00,VIA-01159,ORD-2026-05279,CAM-01,PROD-015,-999.0,C,64.7,1,1,temperatura_cabina_c,True
27936,2026-08-05 17:29:00,VIA-01164,ORD-2026-05578,CAM-22,PROD-025,,C,87.4,0,0,temperatura_cabina_c,True
27975,2026-08-29 16:48:00,VIA-01166,ORD-2026-01739,CAM-12,PROD-052,255.34,K,61.2,0,0,temp_unit,True
28111,2026-08-04 18:30:00,VIA-01172,ORD-2026-02661,CAM-09,PROD-012,,C,76.7,0,0,temperatura_cabina_c,True
28132,2026-02-31 09:15:00,VIA-01173,ORD-2026-01654,CAM-28,PROD-025,5.2,C,87.0,0,0,timestamp,True
28181,2026-08-11 06:46:00,VIA-01175,ORD-2026-00491,CAM-09,PROD-037,,C,45.2,0,0,temperatura_cabina_c,True
28226,2026-08-08 11:39:00,VIA-01177,ORD-2026-00230,CAM-09,PROD-058,19.79,C,,0,1,humedad_cabina_pct,True
28336,2026-08-15 16:00:00,VIA-01181,ORD-2026-01540,CAM-05,PROD-051,,C,79.9,0,0,temperatura_cabina_c,True
28490,2026-08-03 23:16:00,VIA-01188,ORD-2026-04191,CAM-13,PROD-050,-999.0,C,84.5,0,0,temperatura_cabina_c,True
28801,2026-08-25 12:44:00,VIA-00236,ORD-2026-03207,CAM-03,PROD-012,-17.7,C,65.4,0,0,viaje_id+timestamp,True
28802,2026-08-11 16:43:00,VIA-00184,ORD-2026-02963,CAM-05,PROD-035,3.96,C,75.1,0,0,viaje_id+timestamp,True
28803,2026-08-10 17:20:00,VIA-00970,ORD-2026-00258,CAM-27,PROD-018,20.87,C,50.3,0,0,viaje_id+timestamp,True
28804,2026-08-30 01:29:00,VIA-00194,ORD-2026-06568,CAM-08,PROD-028,20.88,C,41.9,0,0,viaje_id+timestamp,True
28805,2026-08-06 09:56:00,VIA-00914,ORD-2026-01504,CAM-27,PROD-038,19.78,C,47.1,0,1,viaje_id+timestamp,True
28806,2026-08-22 15:20:00,VIA-00259,ORD-2026-04308,CAM-03,PROD-044,21.33,C,41.9,0,0,viaje_id+timestamp,True
28807,2026-08-15 07:46:00,VIA-00242,ORD-2026-04829,CAM-16,PROD-053,18.49,C,45.9,0,0,viaje_id+timestamp,True
28808,2026-08-02 03:39:00,VIA-00662,ORD-2026-05320,CAM-05,PROD-016,17.51,C,48.3,0,0,viaje_id+timestamp,True
28809,2026-08-19 04:44:00,VIA-01036,ORD-2026-03048,CAM-27,PROD-057,18.25,C,52.7,0,0,viaje_id+timestamp,True
28810,2026-08-05 03:00:00,VIA-01172,ORD-2026-02661,CAM-09,PROD-012,-16.83,C,86.9,0,0,viaje_id+timestamp,True
28811,2026-08-13 10:55:00,VIA-00363,ORD-2026-07429,CAM-09,PROD-033,17.02,C,54.5,0,0,viaje_id+timestamp,True
28812,2026-08-14 12:04:00,VIA-00927,ORD-2026-07022,CAM-14,PROD-049,3.2,C,72.3,0,1,viaje_id+timestamp,True
28813,2026-08-07 10:51:00,VIA-00807,ORD-2026-01194,CAM-14,PROD-022,-17.68,C,65.9,0,0,viaje_id+timestamp,True
28814,2026-08-24 16:34:00,VIA-00486,ORD-2026-04675,CAM-06,PROD-004,20.57,C,25.3,0,0,viaje_id+timestamp,True
28815,2026-08-13 21:56:00,VIA-00197,ORD-2026-01303,CAM-30,PROD-016,20.28,C,46.4,0,0,viaje_id+timestamp,True
28816,2026-08-18 08:57:00,VIA-00670,ORD-2026-03021,CAM-14,PROD-010,20.14,C,44.2,0,0,viaje_id+timestamp,True
28817,2026-08-05 23:30:00,VIA-00781,ORD-2026-05431,CAM-20,PROD-055,21.08,C,47.0,0,0,viaje_id+timestamp,True
28818,2026-08-26 09:10:00,VIA-00053,ORD-2026-03071,CAM-03,PROD-014,23.25,C,39.6,0,0,viaje_id+timestamp,True
28819,2026-08-19 08:18:00,VIA-00047,ORD-2026-03263,CAM-16,PROD-006,23.54,C,47.2,0,0,viaje_id+timestamp,True
28820,2026-08-12 15:54:00,VIA-00305,ORD-2026-02961,CAM-23,PROD-031,-17.19,C,71.6,0,0,viaje_id+timestamp,True
28821,2026-08-15 04:11:00,VIA-00122,ORD-2026-04337,CAM-16,PROD-021,16.87,C,48.9,0,0,viaje_id+timestamp,True
28822,2026-08-24 17:40:00,VIA-00823,ORD-2026-03527,CAM-03,PROD-004,21.83,C,60.8,0,0,viaje_id+timestamp,True
28823,2026-08-21 01:37:00,VIA-00896,ORD-2026-06348,CAM-20,PROD-002,3.9,C,86.4,0,0,viaje_id+timestamp,True
28824,2026-08-29 16:39:00,VIA-00380,ORD-2026-02526,CAM-28,PROD-023,-17.31,C,56.8,0,0,viaje_id+timestamp,True
28825,2026-08-18 17:48:00,VIA-00679,ORD-2026-05063,CAM-26,PROD-045,19.73,C,53.0,0,0,viaje_id+timestamp,True
28826,2026-08-02 06:45:00,VIA-00217,ORD-2026-05269,CAM-08,PROD-005,18.5,C,46.6,0,0,viaje_id+timestamp,True
28827,2026-08-22 20:28:00,VIA-00027,ORD-2026-05466,CAM-07,PROD-047,22.95,C,43.5,0,0,viaje_id+timestamp,True
28828,2026-08-22 09:41:00,VIA-00051,ORD-2026-04075,CAM-19,PROD-029,24.09,C,44.5,0,0,viaje_id+timestamp,True
28829,2026-08-24 08:23:00,VIA-00864,ORD-2026-00645,CAM-12,PROD-060,3.35,C,79.7,0,0,viaje_id+timestamp,True
28830,2026-08-19 13:59:00,VIA-01070,ORD-2026-03508,CAM-20,PROD-013,-19.04,C,78.1,0,0,viaje_id+timestamp,True
28831,2026-08-27 12:37:00,VIA-00856,ORD-2026-05146,CAM-30,PROD-048,20.37,C,50.6,0,0,viaje_id+timestamp,True
28832,2026-08-30 06:41:00,VIA-00379,ORD-2026-04281,CAM-09,PROD-004,20.06,C,38.0,0,0,viaje_id+timestamp,True
28833,2026-08-10 21:47:00,VIA-00002,ORD-2026-04815,CAM-23,PROD-031,-19.37,C,70.9,0,0,viaje_id+timestamp,True
28834,2026-08-14 01:45:00,VIA-01023,ORD-2026-03826,CAM-05,PROD-017,4.45,C,72.8,0,0,viaje_id+timestamp,True
28835,2026-08-10 18:49:00,VIA-01146,ORD-2026-06006,CAM-28,PROD-042,21.94,C,40.3,0,0,viaje_id+timestamp,True
28836,2026-08-26 18:19:00,VIA-00306,ORD-2026-06512,CAM-07,PROD-024,19.71,C,50.1,0,0,viaje_id+timestamp,True
28837,2026-08-14 00:13:00,VIA-00673,ORD-2026-04325,CAM-03,PROD-048,19.23,C,41.0,0,0,viaje_id+timestamp,True
28838,2026-08-15 12:17:00,VIA-00135,ORD-2026-02724,CAM-08,PROD-018,18.33,C,50.8,0,0,viaje_id+timestamp,True
28839,2026-08-29 09:01:00,VIA-00821,ORD-2026-06765,CAM-28,PROD-046,19.57,C,52.9,0,0,viaje_id+timestamp,True
28840,2026-08-17 14:08:00,VIA-00755,ORD-2026-06845,CAM-01,PROD-058,20.79,C,49.4,0,0,viaje_id+timestamp,True
28841,2026-08-17 15:18:00,VIA-00531,ORD-2026-07401,CAM-20,PROD-002,5.15,C,83.8,0,0,viaje_id+timestamp,True
28842,2026-08-09 16:42:00,VIA-00757,ORD-2026-01175,CAM-22,PROD-056,3.34,C,87.6,0,0,viaje_id+timestamp,True
28843,2026-08-01 13:03:00,VIA-00897,ORD-2026-04328,CAM-12,PROD-040,4.58,C,69.1,0,0,viaje_id+timestamp,True
28844,2026-08-17 04:53:00,VIA-00091,ORD-2026-05940,CAM-12,PROD-009,19.46,C,45.6,0,0,viaje_id+timestamp,True
28845,2026-08-09 01:10:00,VIA-00980,ORD-2026-05944,CAM-22,PROD-002,3.12,C,78.6,0,0,viaje_id+timestamp,True
28846,2026-08-09 03:02:00,VIA-00640,ORD-2026-02492,CAM-20,PROD-051,-19.05,C,74.0,0,0,viaje_id+timestamp,True
28847,2026-08-05 19:46:00,VIA-00543,ORD-2026-03706,CAM-07,PROD-037,,C,54.4,0,0,temperatura_cabina_c|viaje_id+timestamp,True
28848,2026-08-22 22:28:00,VIA-00475,ORD-2026-01792,CAM-05,PROD-052,-17.16,C,,0,0,humedad_cabina_pct|viaje_id+timestamp,True
28849,2026-08-14 23:38:00,VIA-00073,ORD-2026-01330,CAM-23,PROD-012,-17.99,C,76.1,0,0,viaje_id+timestamp,True
28850,2026-08-21 02:46:00,VIA-00985,ORD-2026-01091,CAM-05,PROD-017,4.54,C,80.3,0,0,viaje_id+timestamp,True
28851,2026-08-29 04:46:00,VIA-01182,ORD-2026-01656,CAM-01,PROD-035,5.0,C,81.0,0,0,viaje_id+timestamp,True
28852,2026-08-30 02:11:00,VIA-00379,ORD-2026-04281,CAM-09,PROD-004,19.5,C,52.5,0,0,viaje_id+timestamp,True
28853,2026-08-20 16:38:00,VIA-00258,ORD-2026-04678,CAM-08,PROD-042,21.71,C,32.4,0,0,viaje_id+timestamp,True
28854,2026-08-22 02:39:00,VIA-00939,ORD-2026-05340,CAM-14,PROD-010,19.28,C,46.8,0,0,viaje_id+timestamp,True
28855,2026-08-29 17:48:00,VIA-01166,ORD-2026-01739,CAM-12,PROD-052,-17.39,C,63.3,0,0,viaje_id+timestamp,True
28856,2026-08-10 22:56:00,VIA-00433,ORD-2026-00959,CAM-07,PROD-045,16.72,C,51.8,0,0,viaje_id+timestamp,True
28857,2026-08-22 02:23:00,VIA-00260,ORD-2026-02932,CAM-06,PROD-024,18.28,C,50.3,0,0,viaje_id+timestamp,True
28858,2026-08-10 23:14:00,VIA-00674,ORD-2026-05091,CAM-02,PROD-046,18.66,C,45.4,0,0,viaje_id+timestamp,True
28859,2026-08-29 17:05:00,VIA-00828,ORD-2026-04623,CAM-02,PROD-006,22.76,C,41.5,0,0,viaje_id+timestamp,True
28860,2026-08-03 17:01:00,VIA-00751,ORD-2026-06416,CAM-04,PROD-010,17.85,C,51.7,0,0,viaje_id+timestamp,True
