timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_utc,cobertura_producto,cobertura_flota,apto_termica
2026-08-05 16:38:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-17.72,C,75.6,0,0,2026-08-05T20:38:00Z,True,True,True
2026-08-05 17:08:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-18.58,C,74.6,0,0,2026-08-05T21:08:00Z,True,True,True
2026-08-05 17:38:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-18.44,C,64.6,0,0,2026-08-05T21:38:00Z,True,True,True
2026-08-05 18:08:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-16.78,C,78.7,0,0,2026-08-05T22:08:00Z,True,True,True
2026-08-05 18:38:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-19.43,C,72.0,0,0,2026-08-05T22:38:00Z,True,True,True
2026-08-05 19:08:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-17.69,C,68.2,0,0,2026-08-05T23:08:00Z,True,True,True
2026-08-05 19:38:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-18.23,C,63.6,0,0,2026-08-05T23:38:00Z,True,True,True
2026-08-05 20:08:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-19.42,C,71.0,0,0,2026-08-06T00:08:00Z,True,True,True
2026-08-05 20:38:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-18.24,C,83.9,0,0,2026-08-06T00:38:00Z,True,True,True
2026-08-05 21:08:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-19.8,C,49.9,0,0,2026-08-06T01:08:00Z,True,True,True
2026-08-05 21:38:00,VIA-00367,ORD-2026-04521,CAM-01,PROD-060,-18.29,C,64.4,0,0,2026-08-06T01:38:00Z,True,True,True
2026-08-30 14:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,20.64,C,49.2,0,0,2026-08-30T18:29:00Z,True,True,True
2026-08-30 14:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,20.14,C,42.2,0,0,2026-08-30T18:59:00Z,True,True,True
2026-08-30 15:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,22.3,C,51.8,0,0,2026-08-30T19:29:00Z,True,True,True
2026-08-30 15:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,21.89,C,47.1,0,0,2026-08-30T19:59:00Z,True,True,True
2026-08-30 16:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,20.41,C,52.1,0,0,2026-08-30T20:29:00Z,True,True,True
2026-08-30 16:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,18.67,C,41.4,0,0,2026-08-30T20:59:00Z,True,True,True
2026-08-30 17:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,21.84,C,53.1,0,0,2026-08-30T21:29:00Z,True,True,True
2026-08-30 17:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,17.28,C,50.1,0,0,2026-08-30T21:59:00Z,True,True,True
2026-08-30 18:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,16.51,C,66.0,0,0,2026-08-30T22:29:00Z,True,True,True
2026-08-30 18:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,20.07,C,45.2,0,0,2026-08-30T22:59:00Z,True,True,True
2026-08-30 19:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,22.92,C,46.5,0,0,2026-08-30T23:29:00Z,True,True,True
2026-08-30 19:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,22.51,C,47.0,0,0,2026-08-30T23:59:00Z,True,True,True
2026-08-30 20:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,23.0,C,36.1,0,1,2026-08-31T00:29:00Z,True,True,True
2026-08-30 20:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,24.02,C,51.7,0,1,2026-08-31T00:59:00Z,True,True,True
2026-08-30 21:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,26.48,C,57.0,1,1,2026-08-31T01:29:00Z,True,True,True
2026-08-30 21:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,23.1,C,65.3,0,1,2026-08-31T01:59:00Z,True,True,True
2026-08-30 22:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,27.64,C,50.2,1,1,2026-08-31T02:29:00Z,True,True,True
2026-08-30 22:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,26.94,C,42.8,1,0,2026-08-31T02:59:00Z,True,True,True
2026-08-30 23:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,20.9,C,47.0,0,0,2026-08-31T03:29:00Z,True,True,True
2026-08-30 23:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,19.12,C,39.4,0,0,2026-08-31T03:59:00Z,True,True,True
2026-08-31 00:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,23.26,C,43.8,0,0,2026-08-31T04:29:00Z,True,True,True
2026-08-31 00:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,17.49,C,39.0,0,0,2026-08-31T04:59:00Z,True,True,True
2026-08-31 01:29:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,19.15,C,53.3,0,0,2026-08-31T05:29:00Z,True,True,True
2026-08-31 01:59:00,VIA-00368,ORD-2026-04539,CAM-17,PROD-048,21.46,C,46.3,0,0,2026-08-31T05:59:00Z,True,True,True
2026-08-27 13:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-17.78,C,63.4,0,0,2026-08-27T17:17:00Z,True,True,True
2026-08-27 13:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-17.05,C,68.2,0,0,2026-08-27T17:47:00Z,True,True,True
2026-08-27 14:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-18.42,C,74.9,0,0,2026-08-27T18:17:00Z,True,True,True
2026-08-27 14:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-18.86,C,67.5,0,0,2026-08-27T18:47:00Z,True,True,True
2026-08-27 15:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-18.79,C,81.7,0,0,2026-08-27T19:17:00Z,True,True,True
2026-08-27 15:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-18.87,C,73.7,0,0,2026-08-27T19:47:00Z,True,True,True
2026-08-27 16:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-18.21,C,73.9,0,0,2026-08-27T20:17:00Z,True,True,True
2026-08-27 16:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-18.43,C,58.7,0,0,2026-08-27T20:47:00Z,True,True,True
2026-08-27 17:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-17.47,C,60.3,0,0,2026-08-27T21:17:00Z,True,True,True
2026-08-27 17:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-17.96,C,65.1,0,0,2026-08-27T21:47:00Z,True,True,True
2026-08-27 18:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-17.01,C,70.6,0,1,2026-08-27T22:17:00Z,True,True,True
2026-08-27 18:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-17.38,C,80.4,0,1,2026-08-27T22:47:00Z,True,True,True
2026-08-27 19:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-10.4,C,66.5,1,1,2026-08-27T23:17:00Z,True,True,True
2026-08-27 19:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-10.65,C,65.2,1,1,2026-08-27T23:47:00Z,True,True,True
2026-08-27 20:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-11.61,C,58.0,1,1,2026-08-28T00:17:00Z,True,True,True
2026-08-27 20:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-10.06,C,91.6,1,1,2026-08-28T00:47:00Z,True,True,True
2026-08-27 21:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-9.83,C,60.7,1,0,2026-08-28T01:17:00Z,True,True,True
2026-08-27 21:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-18.66,C,55.5,0,0,2026-08-28T01:47:00Z,True,True,True
2026-08-27 22:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-19.25,C,71.7,0,0,2026-08-28T02:17:00Z,True,True,True
2026-08-27 22:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-18.69,C,78.2,0,0,2026-08-28T02:47:00Z,True,True,True
2026-08-27 23:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-17.3,C,62.7,0,0,2026-08-28T03:17:00Z,True,True,True
2026-08-27 23:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-16.98,C,72.0,0,0,2026-08-28T03:47:00Z,True,True,True
2026-08-28 00:17:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-18.35,C,70.4,0,0,2026-08-28T04:17:00Z,True,True,True
2026-08-28 00:47:00,VIA-00369,ORD-2026-00596,CAM-23,PROD-058,-17.25,C,72.7,0,0,2026-08-28T04:47:00Z,True,True,True
2026-08-11 01:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,22.19,C,51.1,0,0,2026-08-11T05:57:00Z,True,True,True
2026-08-11 02:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,19.4,C,38.0,0,0,2026-08-11T06:27:00Z,True,True,True
2026-08-11 02:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,18.05,C,49.3,0,0,2026-08-11T06:57:00Z,True,True,True
2026-08-11 03:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,21.877778,C,45.2,0,0,2026-08-11T07:27:00Z,True,True,True
2026-08-11 03:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,19.07,C,53.4,0,0,2026-08-11T07:57:00Z,True,True,True
2026-08-11 04:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,19.01,C,36.7,0,0,2026-08-11T08:27:00Z,True,True,True
2026-08-11 04:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,17.03,C,51.5,0,0,2026-08-11T08:57:00Z,True,True,True
2026-08-11 05:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,19.86,C,31.1,0,0,2026-08-11T09:27:00Z,True,True,True
2026-08-11 05:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,17.37,C,51.5,0,0,2026-08-11T09:57:00Z,True,True,True
2026-08-11 06:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,21.93,C,40.4,0,0,2026-08-11T10:27:00Z,True,True,True
2026-08-11 06:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,19.61,C,32.8,0,0,2026-08-11T10:57:00Z,True,True,True
2026-08-11 07:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,20.83,C,54.8,0,0,2026-08-11T11:27:00Z,True,True,True
2026-08-11 07:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,21.22,C,48.2,0,0,2026-08-11T11:57:00Z,True,True,True
2026-08-11 08:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,21.13,C,47.2,0,0,2026-08-11T12:27:00Z,True,True,True
2026-08-11 08:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,21.13,C,53.8,0,0,2026-08-11T12:57:00Z,True,True,True
2026-08-11 09:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,19.18,C,52.4,0,0,2026-08-11T13:27:00Z,True,True,True
2026-08-11 09:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,22.12,C,37.4,0,0,2026-08-11T13:57:00Z,True,True,True
2026-08-11 10:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,20.64,C,50.6,0,0,2026-08-11T14:27:00Z,True,True,True
2026-08-11 10:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,19.86,C,47.2,0,0,2026-08-11T14:57:00Z,True,True,True
2026-08-11 11:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,21.81,C,44.9,0,0,2026-08-11T15:27:00Z,True,True,True
2026-08-11 11:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,21.02,C,55.4,0,0,2026-08-11T15:57:00Z,True,True,True
2026-08-11 12:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,21.35,C,51.1,0,0,2026-08-11T16:27:00Z,True,True,True
2026-08-11 12:57:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,24.16,C,49.1,0,0,2026-08-11T16:57:00Z,True,True,True
2026-08-11 13:27:00,VIA-00370,ORD-2026-04907,CAM-10,PROD-006,19.52,C,42.6,0,0,2026-08-11T17:27:00Z,True,True,True
2026-08-20 16:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,21.02,C,49.7,0,0,2026-08-20T20:49:00Z,True,True,True
2026-08-20 17:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,21.23,C,45.8,0,0,2026-08-20T21:19:00Z,True,True,True
2026-08-20 17:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,19.55,C,39.1,0,0,2026-08-20T21:49:00Z,True,True,True
2026-08-20 18:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,18.33,C,44.9,0,0,2026-08-20T22:19:00Z,True,True,True
2026-08-20 18:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,23.61,C,56.6,0,0,2026-08-20T22:49:00Z,True,True,True
2026-08-20 19:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,21.29,C,48.8,0,0,2026-08-20T23:19:00Z,True,True,True
2026-08-20 19:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,21.57,C,41.0,0,0,2026-08-20T23:49:00Z,True,True,True
2026-08-20 20:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,20.88,C,56.8,0,0,2026-08-21T00:19:00Z,True,True,True
2026-08-20 20:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,18.61,C,52.1,0,0,2026-08-21T00:49:00Z,True,True,True
2026-08-20 21:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,21.09,C,57.4,0,0,2026-08-21T01:19:00Z,True,True,True
2026-08-20 21:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,18.37,C,33.9,0,0,2026-08-21T01:49:00Z,True,True,True
2026-08-20 22:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,19.29,C,44.2,0,0,2026-08-21T02:19:00Z,True,True,True
2026-08-20 22:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,20.15,C,55.3,0,0,2026-08-21T02:49:00Z,True,True,True
2026-08-20 23:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,21.96,C,50.9,0,0,2026-08-21T03:19:00Z,True,True,True
2026-08-20 23:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,17.77,C,53.7,0,0,2026-08-21T03:49:00Z,True,True,True
2026-08-21 00:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,19.89,C,41.1,0,0,2026-08-21T04:19:00Z,True,True,True
2026-08-21 00:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,17.33,C,55.2,0,0,2026-08-21T04:49:00Z,True,True,True
2026-08-21 01:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,19.28,C,47.5,0,0,2026-08-21T05:19:00Z,True,True,True
2026-08-21 01:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,17.95,C,44.3,0,0,2026-08-21T05:49:00Z,True,True,True
2026-08-21 02:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,18.64,C,48.0,0,0,2026-08-21T06:19:00Z,True,True,True
2026-08-21 02:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,17.11,C,51.6,0,0,2026-08-21T06:49:00Z,True,True,True
2026-08-21 03:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,19.87,C,44.0,0,0,2026-08-21T07:19:00Z,True,True,True
2026-08-21 03:49:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,17.48,C,44.7,0,0,2026-08-21T07:49:00Z,True,True,True
2026-08-21 04:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,21.36,C,33.4,0,0,2026-08-21T08:19:00Z,True,True,True
2026-08-18 23:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.36,C,61.4,0,0,2026-08-19T03:07:00Z,True,True,True
2026-08-18 23:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.34,C,72.5,0,0,2026-08-19T03:37:00Z,True,True,True
2026-08-19 00:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.04,C,72.4,0,0,2026-08-19T04:07:00Z,True,True,True
2026-08-19 00:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.78,C,74.0,0,0,2026-08-19T04:37:00Z,True,True,True
2026-08-19 01:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-19.07,C,58.1,0,0,2026-08-19T05:07:00Z,True,True,True
2026-08-19 01:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.89,C,65.4,0,0,2026-08-19T05:37:00Z,True,True,True
2026-08-19 02:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-19.47,C,70.7,0,0,2026-08-19T06:07:00Z,True,True,True
2026-08-19 02:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.42,C,74.9,0,0,2026-08-19T06:37:00Z,True,True,True
2026-08-19 03:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.32,C,71.3,0,0,2026-08-19T07:07:00Z,True,True,True
2026-08-19 03:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-18.47,C,82.4,0,0,2026-08-19T07:37:00Z,True,True,True
2026-08-19 04:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-18.77,C,70.3,0,0,2026-08-19T08:07:00Z,True,True,True
2026-08-19 04:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.49,C,68.4,0,0,2026-08-19T08:37:00Z,True,True,True
2026-08-19 05:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-18.14,C,70.1,0,0,2026-08-19T09:07:00Z,True,True,True
2026-08-19 05:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-18.34,C,68.9,0,0,2026-08-19T09:37:00Z,True,True,True
2026-08-19 06:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-18.99,C,75.5,0,0,2026-08-19T10:07:00Z,True,True,True
2026-08-19 06:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.34,C,66.9,0,0,2026-08-19T10:37:00Z,True,True,True
2026-08-19 07:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.7,C,72.4,0,0,2026-08-19T11:07:00Z,True,True,True
2026-08-19 07:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-19.41,C,81.0,0,0,2026-08-19T11:37:00Z,True,True,True
2026-08-19 08:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-16.77,C,60.3,0,0,2026-08-19T12:07:00Z,True,True,True
2026-08-19 08:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-19.21,C,81.8,0,0,2026-08-19T12:37:00Z,True,True,True
2026-08-19 09:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-18.53,C,70.6,0,0,2026-08-19T13:07:00Z,True,True,True
2026-08-19 09:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-19.62,C,69.9,0,1,2026-08-19T13:37:00Z,True,True,True
2026-08-19 10:07:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-17.88,C,63.8,0,1,2026-08-19T14:07:00Z,True,True,True
2026-08-19 10:37:00,VIA-00372,ORD-2026-00749,CAM-08,PROD-054,-15.9,C,73.7,1,0,2026-08-19T14:37:00Z,True,True,True
2026-08-25 11:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,23.21,C,48.7,0,0,2026-08-25T15:51:00Z,True,True,True
2026-08-25 12:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,22.42,C,46.7,0,0,2026-08-25T16:21:00Z,True,True,True
2026-08-25 12:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,19.96,C,51.4,0,0,2026-08-25T16:51:00Z,True,True,True
2026-08-25 13:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,21.51,C,52.2,0,0,2026-08-25T17:21:00Z,True,True,True
2026-08-25 13:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,16.6,C,43.4,0,0,2026-08-25T17:51:00Z,True,True,True
2026-08-25 14:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,17.79,C,45.2,0,0,2026-08-25T18:21:00Z,True,True,True
2026-08-25 14:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,19.52,C,45.2,0,0,2026-08-25T18:51:00Z,True,True,True
2026-08-25 15:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,18.11,C,48.3,0,0,2026-08-25T19:21:00Z,True,True,True
2026-08-25 15:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,23.01,C,49.7,0,0,2026-08-25T19:51:00Z,True,True,True
2026-08-25 16:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,20.42,C,37.4,0,0,2026-08-25T20:21:00Z,True,True,True
2026-08-25 16:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,18.28,C,39.9,0,0,2026-08-25T20:51:00Z,True,True,True
2026-08-25 17:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,21.96,C,40.6,0,0,2026-08-25T21:21:00Z,True,True,True
2026-08-25 17:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,19.93,C,56.6,0,0,2026-08-25T21:51:00Z,True,True,True
2026-08-25 18:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,18.39,C,30.2,0,0,2026-08-25T22:21:00Z,True,True,True
2026-08-25 18:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,19.15,C,47.4,0,0,2026-08-25T22:51:00Z,True,True,True
2026-08-25 19:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,19.71,C,57.6,0,0,2026-08-25T23:21:00Z,True,True,True
2026-08-25 19:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,20.7,C,59.3,0,0,2026-08-25T23:51:00Z,True,True,True
2026-08-25 20:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,16.77,C,51.7,0,0,2026-08-26T00:21:00Z,True,True,True
2026-08-25 20:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,20.76,C,53.0,0,0,2026-08-26T00:51:00Z,True,True,True
2026-08-25 21:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,22.68,C,40.2,0,0,2026-08-26T01:21:00Z,True,True,True
2026-08-25 21:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,19.88,C,33.9,0,0,2026-08-26T01:51:00Z,True,True,True
2026-08-25 22:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,22.21,C,48.9,0,0,2026-08-26T02:21:00Z,True,True,True
2026-08-25 22:51:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,23.23,C,55.1,0,0,2026-08-26T02:51:00Z,True,True,True
2026-08-25 23:21:00,VIA-00373,ORD-2026-01556,CAM-24,PROD-057,18.75,C,54.1,0,0,2026-08-26T03:21:00Z,True,True,True
2026-08-04 18:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,19.45,C,42.7,0,0,2026-08-04T22:31:00Z,False,True,False
2026-08-04 19:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,21.17,C,41.8,0,0,2026-08-04T23:01:00Z,False,True,False
2026-08-04 19:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,22.32,C,52.6,0,0,2026-08-04T23:31:00Z,False,True,False
2026-08-04 20:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,20.28,C,45.2,0,0,2026-08-05T00:01:00Z,False,True,False
2026-08-04 20:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,18.78,C,50.7,0,0,2026-08-05T00:31:00Z,False,True,False
2026-08-04 21:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,19.43,C,47.6,0,0,2026-08-05T01:01:00Z,False,True,False
2026-08-04 21:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,22.08,C,47.6,0,0,2026-08-05T01:31:00Z,False,True,False
2026-08-04 22:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,20.09,C,36.1,0,0,2026-08-05T02:01:00Z,False,True,False
2026-08-04 22:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,19.72,C,60.0,0,0,2026-08-05T02:31:00Z,False,True,False
2026-08-04 23:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,22.35,C,62.7,0,0,2026-08-05T03:01:00Z,False,True,False
2026-08-04 23:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,22.12,C,37.6,0,0,2026-08-05T03:31:00Z,False,True,False
2026-08-05 00:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,20.94,C,59.3,0,0,2026-08-05T04:01:00Z,False,True,False
2026-08-05 00:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,20.03,C,53.7,0,0,2026-08-05T04:31:00Z,False,True,False
2026-08-05 01:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,22.32,C,52.7,0,0,2026-08-05T05:01:00Z,False,True,False
2026-08-05 01:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,20.72,C,47.3,0,0,2026-08-05T05:31:00Z,False,True,False
2026-08-05 02:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,20.09,C,46.1,0,0,2026-08-05T06:01:00Z,False,True,False
2026-08-05 02:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,22.47,C,49.4,0,0,2026-08-05T06:31:00Z,False,True,False
2026-08-05 03:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,17.15,C,42.9,0,0,2026-08-05T07:01:00Z,False,True,False
2026-08-05 03:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,17.74,C,41.1,0,0,2026-08-05T07:31:00Z,False,True,False
2026-08-05 04:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,18.24,C,39.1,0,0,2026-08-05T08:01:00Z,False,True,False
2026-08-05 04:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,23.1,C,46.4,0,0,2026-08-05T08:31:00Z,False,True,False
2026-08-05 05:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,19.79,C,47.3,0,0,2026-08-05T09:01:00Z,False,True,False
2026-08-05 05:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,20.95,C,34.5,0,0,2026-08-05T09:31:00Z,False,True,False
2026-08-05 06:01:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,17.47,C,63.8,0,0,2026-08-05T10:01:00Z,False,True,False
