fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,cantidad_problemas,reglas_con_problemas,incidencias_json,cantidad_critical,cantidad_warning,en_cuarentena,version_diagnostico,version_catalogo,sha256_bronze,zona_horaria_origen,reglas_no_ejecutadas,timestamp_utc,zona_horaria_origen_asumida,temperatura_c_preparada,tratamiento_temperatura,camion_id_preparado,en_cuarentena_final,motivos_finales,cobertura_producto,cobertura_flota,apto_serie,apto_termica,version_tratamiento
9412,2026-08-10 20:00:00,VIA-00393,ORD-2026-02901,CAM-18,PROD-032,19.92,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-11T00:00:00Z,America/La_Paz,19.92,C_ORIGINAL,CAM-18,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
9456,2026-02-31 09:15:00,VIA-00394,ORD-2026-07231,CAM-25,PROD-046,19.91,C,41.7,0,0,timestamp|producto_id,2,IOT-R002|IOT-R026,"[{""rule_id"": ""IOT-R002"", ""columna_afectada"": ""timestamp"", ""codigo_error"": ""FECHA_INVALIDA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FORMATO"", ""dimension_calidad"": ""CONFORMIDAD"", ""valor_original"": ""2026-02-31 09:15:00"", ""detalle"": ""Formato incorrecto o fecha imposible""}, {""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,1,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,,America/La_Paz,19.91,C_ORIGINAL,CAM-25,True,IOT-R002:FECHA_INVALIDA,False,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
9525,2026-08-27 02:12:00,VIA-00397,ORD-2026-06382,CAM-02,PROD-002,-999.0,C,49.9,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-27T06:12:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-02,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
9735,2026-08-08 05:57:00,VIA-00406,ORD-2026-06686,CAM-20,PROD-046,-999.0,C,56.3,0,0,temperatura_cabina_c|producto_id|camion_id,3,IOT-R018|IOT-R026|IOT-R027,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}, {""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}, {""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,2,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T09:57:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-20,True,IOT-R018:VALOR_CENTINELA,False,False,False,False,GIAD-M3-S4-IOT-tratamiento-v6
9741,2026-08-08 08:57:00,VIA-00406,ORD-2026-06686, cam-20 ,PROD-046,18.19,C,37.2,0,0,camion_id|producto_id,3,IOT-R008|IOT-R026|IOT-R027,"[{""rule_id"": ""IOT-R008"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""FORMATO_INVALIDO"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FORMATO"", ""dimension_calidad"": ""CONFORMIDAD"", ""valor_original"": "" cam-20 "", ""detalle"": ""Formato esperado CAM-00""}, {""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-046"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}, {""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": "" cam-20 "", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,2,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T12:57:00Z,America/La_Paz,18.19,C_ORIGINAL, cam-20 ,True,IOT-R008:FORMATO_INVALIDO,False,False,False,False,GIAD-M3-S4-IOT-tratamiento-v6
9968,2026-08-04 16:19:00,VIA-00416,ORD-2026-01855,CAM-22,PROD-015,5.24,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-04T20:19:00Z,America/La_Paz,5.24,C_ORIGINAL,CAM-22,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10021,2026-08-05 08:02:00,VIA-00418,ORD-2026-05862,CAM-09,PROD-005,,C,46.9,0,0,temperatura_cabina_c,1,IOT-R016,"[{""rule_id"": ""IOT-R016"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Temperatura vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-05T12:02:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-09,True,IOT-R016:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10080,2026-08-03 21:51:00,VIA-00420,ORD-2026-02885,CAM-15,PROD-035,,C,61.5,0,0,temperatura_cabina_c,1,IOT-R016,"[{""rule_id"": ""IOT-R016"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Temperatura vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-04T01:51:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-15,True,IOT-R016:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10093,2026-08-30 04:23:00,VIA-00421,ORD-2026-05712,CAM-15,PROD-025,-999.0,C,60.0,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-30T08:23:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-15,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10123,2026-02-31 09:15:00,VIA-00422,ORD-2026-00525,CAM-20,PROD-001,36.52,F,64.4,0,0,timestamp|temp_unit|camion_id,3,IOT-R002|IOT-R015|IOT-R027,"[{""rule_id"": ""IOT-R002"", ""columna_afectada"": ""timestamp"", ""codigo_error"": ""FECHA_INVALIDA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FORMATO"", ""dimension_calidad"": ""CONFORMIDAD"", ""valor_original"": ""2026-02-31 09:15:00"", ""detalle"": ""Formato incorrecto o fecha imposible""}, {""rule_id"": ""IOT-R015"", ""columna_afectada"": ""temp_unit"", ""codigo_error"": ""PENDIENTE_CONVERSION_F"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""CONFORMIDAD"", ""dimension_calidad"": ""CONFORMIDAD"", ""valor_original"": ""F"", ""detalle"": ""Lectura válida en F; estandarización corresponde al tratamiento""}, {""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,2,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,,America/La_Paz,2.511111,F_A_C,CAM-20,True,IOT-R002:FECHA_INVALIDA,True,False,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10240,2026-08-19 02:56:00,VIA-00427,ORD-2026-04049,CAM-18,PROD-006,19.56,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-19T06:56:00Z,America/La_Paz,19.56,C_ORIGINAL,CAM-18,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10284,2026-08-16 01:33:00,VIA-00429,ORD-2026-04991,CAM-24,PROD-013,-999.0,C,74.6,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T05:33:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-24,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10286,2026-08-16 02:33:00,VIA-00429,ORD-2026-04991,CAM-24,PROD-013,-999.0,C,79.5,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T06:33:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-24,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10309,2026-08-03 14:12:00,VIA-00430,ORD-2026-02197,CAM-20,PROD-041,-18.14,C,,0,0,humedad_cabina_pct|camion_id,2,IOT-R019|IOT-R027,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}, {""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,1,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-03T18:12:00Z,America/La_Paz,-18.14,C_ORIGINAL,CAM-20,True,IOT-R019:FALTANTE,True,False,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10372,2026-08-29 22:23:00,VIA-00433,ORD-2026-00959,CAM-10,PROD-023,,C,80.7,0,0,temperatura_cabina_c,1,IOT-R016,"[{""rule_id"": ""IOT-R016"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Temperatura vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-30T02:23:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-10,True,IOT-R016:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10385,2026-08-30 04:53:00,VIA-00433,ORD-2026-00959,CAM-10,PROD-023,3.95,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-30T08:53:00Z,America/La_Paz,3.95,C_ORIGINAL,CAM-10,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10404,2026-08-21 13:05:00,VIA-00434,ORD-2026-01323,CAM-08,PROD-008,-999.0,C,63.8,0,0,temperatura_cabina_c|producto_id,2,IOT-R018|IOT-R026,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}, {""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-008"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,1,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-21T17:05:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-08,True,IOT-R018:VALOR_CENTINELA,False,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10511,2026-08-17 10:34:00,VIA-00438,ORD-2026-04327,CAM-12,PROD-016,-999.0,C,46.0,0,0,temperatura_cabina_c|producto_id,2,IOT-R018|IOT-R026,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}, {""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-016"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,1,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-17T14:34:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-12,True,IOT-R018:VALOR_CENTINELA,False,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10599,2026-08-15 17:01:00,VIA-00442,ORD-2026-02381,CAM-24,PROD-059,19.58,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-15T21:01:00Z,America/La_Paz,19.58,C_ORIGINAL,CAM-24,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10687,2026-08-08 19:43:00,VIA-00446,ORD-2026-04726,CAM-08,PROD-008,-999.0,C,75.9,0,0,temperatura_cabina_c|producto_id,2,IOT-R018|IOT-R026,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}, {""rule_id"": ""IOT-R026"", ""columna_afectada"": ""producto_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""PROD-008"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",1,1,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-08T23:43:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-08,True,IOT-R018:VALOR_CENTINELA,False,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10714,2026-08-19 19:17:00,VIA-00447,ORD-2026-05229,CAM-28,PROD-054,-17.36,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-19T23:17:00Z,America/La_Paz,-17.36,C_ORIGINAL,CAM-28,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
10945,2026-08-19 10:13:00,VIA-00457,ORD-2026-01549,CAM-23,PROD-020,-999.0,C,36.9,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-19T14:13:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-23,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
11002,2026-08-24 07:51:00,VIA-00459,ORD-2026-07455,CAM-09,PROD-012,20.06,C,,0,0,humedad_cabina_pct,1,IOT-R019,"[{""rule_id"": ""IOT-R019"", ""columna_afectada"": ""humedad_cabina_pct"", ""codigo_error"": ""FALTANTE"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""FALTANTE"", ""dimension_calidad"": ""COMPLETITUD"", ""valor_original"": """", ""detalle"": ""Humedad vacía""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-24T11:51:00Z,America/La_Paz,20.06,C_ORIGINAL,CAM-09,True,IOT-R019:FALTANTE,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
11158,2026-08-25 03:25:00,VIA-00465,ORD-2026-03454,CAM-04,PROD-002,-999.0,C,49.5,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-25T07:25:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-04,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
